Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"4,100",100 to 110,"1,000 to 1,100",Mar-25
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"3,950",110 to 120,"1,200 to 1,300",Mar-25
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"4,300",110 to 120,"1,100 to 1,200",Mar-25
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,850",80 to 90,"900 to 1,000",Mar-25
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"5,100",130 to 140,"1,400 to 1,500",Mar-25
THOMSON GROVE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"8,300",260 to 270,"2,800 to 2,900",Mar-25
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,100",70 to 80,800 to 900,Mar-25
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,400",80 to 90,"900 to 1,000",Mar-25
ROOTS @ TRANSIT,TRANSIT ROAD,26,Non-Landed Properties,2,"3,200",60 to 70,600 to 700,Mar-25
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,4,"5,400",130 to 140,"1,400 to 1,500",Mar-25
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,200",90 to 100,"1,000 to 1,100",Mar-25
THOMSON GROVE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,400",130 to 140,"1,400 to 1,500",Mar-25
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,700",100 to 110,"1,100 to 1,200",Mar-25
HONG HENG GARDEN,SEMBAWANG ROAD,26,Non-Landed Properties,NA,"4,000",250 to 260,"2,700 to 2,800",Mar-25
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"3,850",100 to 110,"1,100 to 1,200",Mar-25
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,600",100 to 110,"1,100 to 1,200",Feb-25
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"3,000",110 to 120,"1,200 to 1,300",Feb-25
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,550",100 to 110,"1,100 to 1,200",Feb-25
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,200",70 to 80,800 to 900,Feb-25
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"5,150",200 to 210,"2,200 to 2,300",Feb-25
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"4,000",110 to 120,"1,200 to 1,300",Feb-25
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,000",70 to 80,800 to 900,Feb-25
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,300",90 to 100,"1,000 to 1,100",Feb-25
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"3,800",100 to 110,"1,100 to 1,200",Feb-25
THE BROOKS II,SPRINGSIDE GREEN,26,Non-Landed Properties,1,"3,100",50 to 60,500 to 600,Feb-25
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"2,800",70 to 80,800 to 900,Feb-25
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,500",120 to 130,"1,300 to 1,400",Feb-25
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"3,400",110 to 120,"1,100 to 1,200",Feb-25
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"4,000",110 to 120,"1,200 to 1,300",Feb-25
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"3,950",110 to 120,"1,200 to 1,300",Feb-25
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,000",100 to 110,"1,100 to 1,200",Feb-25
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"4,500",140 to 150,"1,500 to 1,600",Feb-25
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"5,050",130 to 140,"1,400 to 1,500",Feb-25
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,500",150 to 160,"1,600 to 1,700",Feb-25
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,4,"10,000",240 to 250,"2,500 to 2,600",Feb-25
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"5,500",160 to 170,"1,700 to 1,800",Feb-25
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,150",70 to 80,800 to 900,Jan-25
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,650",80 to 90,"900 to 1,000",Jan-25
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,500",80 to 90,"900 to 1,000",Jan-25
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"3,925",120 to 130,"1,300 to 1,400",Jan-25
ROOTS @ TRANSIT,TRANSIT ROAD,26,Non-Landed Properties,2,"3,300",60 to 70,600 to 700,Jan-25
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"3,750",110 to 120,"1,200 to 1,300",Jan-25
THOMSON GROVE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"3,950",130 to 140,"1,400 to 1,500",Jan-25
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,300",70 to 80,800 to 900,Jan-25
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"5,100",130 to 140,"1,400 to 1,500",Jan-25
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"5,200",160 to 170,"1,700 to 1,800",Jan-25
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,200",70 to 80,800 to 900,Jan-25
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,800",100 to 110,"1,100 to 1,200",Jan-25
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,600",90 to 100,"1,000 to 1,100",Jan-25
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"3,800",110 to 120,"1,200 to 1,300",Jan-25
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,2,"3,600",80 to 90,"900 to 1,000",Jan-25
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,400",100 to 110,"1,100 to 1,200",Jan-25
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"3,888",120 to 130,"1,200 to 1,300",Jan-25
ROOTS @ TRANSIT,TRANSIT ROAD,26,Non-Landed Properties,1,"2,600",40 to 50,500 to 600,Jan-25
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"2,900",70 to 80,800 to 900,Jan-25
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,800",100 to 110,"1,100 to 1,200",Jan-25
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,4,"6,200",170 to 180,"1,800 to 1,900",Jan-25
SPRINGLEAF GARDEN,THONG SOON AVENUE,26,Non-Landed Properties,NA,"4,500",160 to 170,"1,700 to 1,800",Jan-25
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,600",110 to 120,"1,200 to 1,300",Jan-25
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"3,700",110 to 120,"1,200 to 1,300",Jan-25
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"4,300",110 to 120,"1,200 to 1,300",Jan-25
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,080",140 to 150,"1,500 to 1,600",Jan-25
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,600",100 to 110,"1,100 to 1,200",Jan-25
NON-LANDED HOUSING DEVELOPMENT,UPPER THOMSON ROAD,26,Non-Landed Properties,NA,"12,000",450 to 460,"4,800 to 4,900",Jan-25
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,600",80 to 90,"900 to 1,000",Jan-25
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"2,600",70 to 80,800 to 900,Jan-25
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"3,600",110 to 120,"1,200 to 1,300",Jan-25
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,800",80 to 90,"900 to 1,000",Dec-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,4,"6,800",170 to 180,"1,800 to 1,900",Dec-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,200",80 to 90,"900 to 1,000",Dec-24
FOREST HILLS CONDOMINIUM,TRANSIT ROAD,26,Non-Landed Properties,3,"3,900",100 to 110,"1,100 to 1,200",Dec-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,000",100 to 110,"1,100 to 1,200",Dec-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,900",110 to 120,"1,200 to 1,300",Dec-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,4,"5,900",170 to 180,"1,800 to 1,900",Dec-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,2,"3,500",80 to 90,"900 to 1,000",Dec-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,200",110 to 120,"1,200 to 1,300",Dec-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"5,000",110 to 120,"1,200 to 1,300",Dec-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"4,300",100 to 110,"1,100 to 1,200",Dec-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,450",80 to 90,"900 to 1,000",Dec-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,4,"6,300",170 to 180,"1,800 to 1,900",Dec-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"5,600",130 to 140,"1,400 to 1,500",Dec-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,1,"2,900",50 to 60,600 to 700,Dec-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"4,400",100 to 110,"1,100 to 1,200",Dec-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,900",80 to 90,"900 to 1,000",Dec-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,4,"6,200",170 to 180,"1,800 to 1,900",Dec-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,2,"3,400",80 to 90,"900 to 1,000",Dec-24
THOMSON GROVE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,700",130 to 140,"1,400 to 1,500",Dec-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"5,200",140 to 150,"1,500 to 1,600",Dec-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,500",100 to 110,"1,100 to 1,200",Dec-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,1,"3,000",50 to 60,600 to 700,Dec-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"5,100",120 to 130,"1,300 to 1,400",Dec-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,300",90 to 100,"1,000 to 1,100",Dec-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,2,"3,500",80 to 90,"900 to 1,000",Dec-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"4,200",100 to 110,"1,000 to 1,100",Dec-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,100",100 to 110,"1,100 to 1,200",Dec-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,500",100 to 110,"1,100 to 1,200",Dec-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"4,200",110 to 120,"1,200 to 1,300",Dec-24
HONG HENG MANSIONS,SEMBAWANG ROAD,26,Non-Landed Properties,3,"3,000",80 to 90,"900 to 1,000",Dec-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,600",100 to 110,"1,100 to 1,200",Dec-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"4,300",110 to 120,"1,200 to 1,300",Dec-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"4,300",110 to 120,"1,200 to 1,300",Dec-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,1,"3,050",50 to 60,600 to 700,Dec-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"5,000",170 to 180,"1,800 to 1,900",Dec-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,550",90 to 100,"1,000 to 1,100",Dec-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,200",80 to 90,"900 to 1,000",Dec-24
NON-LANDED HOUSING DEVELOPMENT,UPPER THOMSON ROAD,26,Non-Landed Properties,NA,"5,000",80 to 90,"900 to 1,000",Dec-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,700",100 to 110,"1,100 to 1,200",Nov-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,300",100 to 110,"1,100 to 1,200",Nov-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,200",70 to 80,800 to 900,Nov-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,500",80 to 90,"900 to 1,000",Nov-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,000",70 to 80,800 to 900,Nov-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,4,"4,800",130 to 140,"1,400 to 1,500",Nov-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,000",100 to 110,"1,100 to 1,200",Nov-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,500",110 to 120,"1,200 to 1,300",Nov-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"3,900",110 to 120,"1,200 to 1,300",Nov-24
THE BROOKS I,SPRINGSIDE WALK,26,Non-Landed Properties,1,"2,900",50 to 60,500 to 600,Nov-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"4,000",110 to 120,"1,100 to 1,200",Nov-24
THOMSON GROVE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,100",130 to 140,"1,400 to 1,500",Nov-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"3,500",110 to 120,"1,200 to 1,300",Nov-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,600",80 to 90,"900 to 1,000",Nov-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,200",80 to 90,"900 to 1,000",Nov-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,700",110 to 120,"1,200 to 1,300",Nov-24
THE ESSENCE,CHONG KUO ROAD,26,Non-Landed Properties,2,"3,600",90 to 100,"1,000 to 1,100",Nov-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,400",90 to 100,"1,000 to 1,100",Nov-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,800",110 to 120,"1,200 to 1,300",Nov-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"4,550",200 to 210,"2,200 to 2,300",Nov-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,4,"7,500",230 to 240,"2,500 to 2,600",Nov-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,000",110 to 120,"1,200 to 1,300",Nov-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,200",70 to 80,800 to 900,Nov-24
HONG HENG GARDEN,SEMBAWANG ROAD,26,Non-Landed Properties,NA,"4,000",190 to 200,"2,000 to 2,100",Nov-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,600",100 to 110,"1,100 to 1,200",Nov-24
THOMSON GROVE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,800",130 to 140,"1,400 to 1,500",Oct-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"4,000",110 to 120,"1,200 to 1,300",Oct-24
THOMSON GROVE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,400",130 to 140,"1,400 to 1,500",Oct-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,400",120 to 130,"1,200 to 1,300",Oct-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,4,"6,100",180 to 190,"2,000 to 2,100",Oct-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,200",70 to 80,800 to 900,Oct-24
THE ESSENCE,CHONG KUO ROAD,26,Non-Landed Properties,2,"3,500",60 to 70,700 to 800,Oct-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"3,900",110 to 120,"1,200 to 1,300",Oct-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,300",70 to 80,800 to 900,Oct-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,1,"3,000",50 to 60,600 to 700,Oct-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,2,"3,400",80 to 90,"900 to 1,000",Oct-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,800",100 to 110,"1,000 to 1,100",Oct-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,1,"2,800",50 to 60,600 to 700,Oct-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,650",70 to 80,800 to 900,Oct-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,2,"3,600",110 to 120,"1,200 to 1,300",Oct-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,700",100 to 110,"1,100 to 1,200",Oct-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"3,700",110 to 120,"1,200 to 1,300",Oct-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"3,700",100 to 110,"1,100 to 1,200",Oct-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,350",100 to 110,"1,100 to 1,200",Oct-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,400",100 to 110,"1,100 to 1,200",Oct-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"4,000",110 to 120,"1,200 to 1,300",Oct-24
HONG HENG MANSIONS,SEMBAWANG ROAD,26,Non-Landed Properties,3,"3,000",110 to 120,"1,200 to 1,300",Oct-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"5,500",200 to 210,"2,200 to 2,300",Oct-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,300",70 to 80,800 to 900,Oct-24
FOREST HILLS CONDOMINIUM,TRANSIT ROAD,26,Non-Landed Properties,3,"4,500",100 to 110,"1,100 to 1,200",Oct-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,750",80 to 90,"900 to 1,000",Sep-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,1,"2,900",50 to 60,600 to 700,Sep-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,200",80 to 90,"900 to 1,000",Sep-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"3,000",120 to 130,"1,200 to 1,300",Sep-24
THE BROOKS I,SPRINGSIDE WALK,26,Non-Landed Properties,2,"3,350",70 to 80,800 to 900,Sep-24
THE BROOKS II,SPRINGSIDE GREEN,26,Non-Landed Properties,2,"3,800",100 to 110,"1,100 to 1,200",Sep-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,500",80 to 90,"900 to 1,000",Sep-24
NON-LANDED HOUSING DEVELOPMENT,UPPER THOMSON ROAD,26,Non-Landed Properties,NA,"4,200",90 to 100,"900 to 1,000",Sep-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,300",110 to 120,"1,200 to 1,300",Sep-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,900",100 to 110,"1,100 to 1,200",Sep-24
FOREST HILLS CONDOMINIUM,TRANSIT ROAD,26,Non-Landed Properties,3,"3,600",100 to 110,"1,100 to 1,200",Sep-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,700",90 to 100,"1,000 to 1,100",Sep-24
THOMSON GROVE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,100",130 to 140,"1,400 to 1,500",Sep-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,1,"3,200",100 to 110,"1,000 to 1,100",Sep-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"2,600",80 to 90,"900 to 1,000",Sep-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,500",90 to 100,"1,000 to 1,100",Sep-24
ROOTS @ TRANSIT,TRANSIT ROAD,26,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Sep-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,500",80 to 90,"900 to 1,000",Sep-24
NON-LANDED HOUSING DEVELOPMENT,UPPER THOMSON ROAD,26,Non-Landed Properties,NA,"4,200",90 to 100,"900 to 1,000",Sep-24
SPRINGLEAF GARDEN,THONG SOON AVENUE,26,Non-Landed Properties,NA,"4,500",160 to 170,"1,700 to 1,800",Sep-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"3,200",100 to 110,"1,100 to 1,200",Sep-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,200",110 to 120,"1,200 to 1,300",Sep-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,600",110 to 120,"1,200 to 1,300",Sep-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,400",80 to 90,"900 to 1,000",Sep-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"3,700",110 to 120,"1,100 to 1,200",Sep-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"4,000",110 to 120,"1,200 to 1,300",Sep-24
HONG HENG GARDEN,SEMBAWANG ROAD,26,Non-Landed Properties,NA,"3,000",170 to 180,"1,800 to 1,900",Sep-24
THOMSON GROVE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,300",140 to 150,"1,500 to 1,600",Sep-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,100",70 to 80,800 to 900,Sep-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"5,800",190 to 200,"2,100 to 2,200",Sep-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,4,"6,300",170 to 180,"1,800 to 1,900",Sep-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"3,800",110 to 120,"1,200 to 1,300",Aug-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"4,000",110 to 120,"1,200 to 1,300",Aug-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"3,050",70 to 80,800 to 900,Aug-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,4,"5,300",130 to 140,"1,400 to 1,500",Aug-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"3,750",110 to 120,"1,200 to 1,300",Aug-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,2,"2,900",70 to 80,800 to 900,Aug-24
THE BROOKS II,SPRINGSIDE GREEN,26,Non-Landed Properties,2,"3,400",60 to 70,700 to 800,Aug-24
HONG HENG MANSIONS,SEMBAWANG ROAD,26,Non-Landed Properties,3,"2,800",110 to 120,"1,200 to 1,300",Aug-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"5,500",200 to 210,"2,100 to 2,200",Aug-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"4,600",110 to 120,"1,200 to 1,300",Aug-24
THOMSON GROVE,YIO CHU KANG ROAD,26,Non-Landed Properties,4,"6,100",190 to 200,"2,100 to 2,200",Aug-24
THE BROOKS II,SPRINGSIDE GREEN,26,Non-Landed Properties,2,"4,700",100 to 110,"1,100 to 1,200",Aug-24
NON-LANDED HOUSING DEVELOPMENT,UPPER THOMSON ROAD,26,Non-Landed Properties,NA,"4,800",80 to 90,"900 to 1,000",Aug-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,1,"3,000",50 to 60,600 to 700,Aug-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"4,000",110 to 120,"1,200 to 1,300",Aug-24
NON-LANDED HOUSING DEVELOPMENT,UPPER THOMSON ROAD,26,Non-Landed Properties,NA,"4,300",90 to 100,"900 to 1,000",Aug-24
BULLION PARK,LENTOR LOOP,26,Non-Landed Properties,3,"2,900",110 to 120,"1,200 to 1,300",Aug-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,2,"3,700",80 to 90,"900 to 1,000",Aug-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,380",110 to 120,"1,200 to 1,300",Aug-24
THE ESSENCE,CHONG KUO ROAD,26,Non-Landed Properties,2,"3,400",60 to 70,600 to 700,Aug-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,800",110 to 120,"1,200 to 1,300",Aug-24
THOMSON GROVE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"3,600",140 to 150,"1,500 to 1,600",Aug-24
SEASONS PARK,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"2,600",100 to 110,"1,100 to 1,200",Aug-24
CASTLE GREEN,YIO CHU KANG ROAD,26,Non-Landed Properties,2,"3,450",80 to 90,"900 to 1,000",Aug-24
MEADOWS @ PEIRCE,UPPER THOMSON ROAD,26,Non-Landed Properties,3,"5,050",130 to 140,"1,400 to 1,500",Aug-24
HONG HENG MANSIONS,SEMBAWANG ROAD,26,Non-Landed Properties,3,"4,200",110 to 120,"1,200 to 1,300",Aug-24
THE CALROSE,YIO CHU KANG ROAD,26,Non-Landed Properties,3,"4,700",110 to 120,"1,200 to 1,300",Aug-24
