Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
HIGH STREET CENTRE,NORTH BRIDGE ROAD,6,Non-Landed Properties,1,"5,000",30 to 40,300 to 400,Nov-23
EDEN RESIDENCES CAPITOL,STAMFORD ROAD,6,Non-Landed Properties,3,"11,300",190 to 200,"2,100 to 2,200",Nov-23
EDEN RESIDENCES CAPITOL,STAMFORD ROAD,6,Non-Landed Properties,3,"12,500",190 to 200,"2,100 to 2,200",Nov-23
HIGH STREET CENTRE,NORTH BRIDGE ROAD,6,Non-Landed Properties,1,"5,000",30 to 40,300 to 400,Oct-23
HIGH STREET CENTRE,NORTH BRIDGE ROAD,6,Non-Landed Properties,1,"5,500",40 to 50,400 to 500,Oct-23
HIGH STREET CENTRE,NORTH BRIDGE ROAD,6,Non-Landed Properties,2,"5,500",60 to 70,700 to 800,Oct-23
HIGH STREET CENTRE,NORTH BRIDGE ROAD,6,Non-Landed Properties,1,"6,000",50 to 60,500 to 600,Oct-23
HIGH STREET CENTRE,NORTH BRIDGE ROAD,6,Non-Landed Properties,2,"6,300",50 to 60,500 to 600,Oct-23
EDEN RESIDENCES CAPITOL,STAMFORD ROAD,6,Non-Landed Properties,3,"23,750",>300,>3000,Oct-23
EDEN RESIDENCES CAPITOL,STAMFORD ROAD,6,Non-Landed Properties,3,"43,000",>300,>3000,Oct-23
