Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
SUNRISE GARDENS,SUNRISE AVENUE,28,Non-Landed Properties,3,"4,300",130 to 140,"1,400 to 1,500",Mar-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,5,"5,600",130 to 140,"1,300 to 1,400",Mar-24
GRANDE VISTA,CACTUS DRIVE,28,Non-Landed Properties,3,"3,900",150 to 160,"1,600 to 1,700",Mar-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,700",60 to 70,600 to 700,Mar-24
RIVERTREES RESIDENCES,FERNVALE CLOSE,28,Non-Landed Properties,2,"2,900",50 to 60,500 to 600,Mar-24
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,2,"3,200",80 to 90,800 to 900,Mar-24
RIVERTREES RESIDENCES,FERNVALE CLOSE,28,Non-Landed Properties,2,"3,500",80 to 90,800 to 900,Mar-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,NA,"2,500",30 to 40,300 to 400,Mar-24
H2O RESIDENCES,FERNVALE LINK,28,Non-Landed Properties,2,"3,000",80 to 90,800 to 900,Mar-24
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,NA,"2,900",50 to 60,600 to 700,Mar-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,300",60 to 70,600 to 700,Mar-24
PARC BOTANNIA,FERNVALE STREET,28,Non-Landed Properties,2,"2,800",50 to 60,500 to 600,Mar-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,NA,"2,800",30 to 40,300 to 400,Mar-24
SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,28,Non-Landed Properties,3,"3,600",110 to 120,"1,200 to 1,300",Mar-24
H2O RESIDENCES,FERNVALE LINK,28,Non-Landed Properties,3,"4,300",100 to 110,"1,000 to 1,100",Mar-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,200",60 to 70,600 to 700,Mar-24
PARC BOTANNIA,FERNVALE STREET,28,Non-Landed Properties,3,"4,200",90 to 100,"900 to 1,000",Mar-24
PARC BOTANNIA,FERNVALE STREET,28,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Mar-24
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-Landed Properties,1,"2,900",60 to 70,700 to 800,Mar-24
H2O RESIDENCES,FERNVALE LINK,28,Non-Landed Properties,2,"3,200",60 to 70,700 to 800,Mar-24
RIVERBANK @ FERNVALE,FERNVALE CLOSE,28,Non-Landed Properties,3,"3,800",80 to 90,"900 to 1,000",Mar-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,3,"3,400",80 to 90,800 to 900,Mar-24
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,NA,"2,900",50 to 60,600 to 700,Mar-24
FLORAVILLE,CACTUS ROAD,28,Non-Landed Properties,1,"2,500",40 to 50,400 to 500,Mar-24
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,NA,"2,750",60 to 70,700 to 800,Mar-24
H2O RESIDENCES,FERNVALE LINK,28,Non-Landed Properties,2,"3,200",80 to 90,800 to 900,Mar-24
NON-LANDED HOUSING DEVELOPMENT,JALAN SELASEH,28,Non-Landed Properties,NA,"4,000",80 to 90,"900 to 1,000",Mar-24
NON-LANDED HOUSING DEVELOPMENT,JALAN KAYU,28,Non-Landed Properties,NA,"4,800",70 to 80,800 to 900,Mar-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,3,"3,700",80 to 90,800 to 900,Mar-24
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,3,"4,500",110 to 120,"1,200 to 1,300",Mar-24
NIM GARDENS,NIM ROAD,28,Non-Landed Properties,3,"4,300",170 to 180,"1,800 to 1,900",Mar-24
SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,28,Non-Landed Properties,3,"3,700",120 to 130,"1,300 to 1,400",Feb-24
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-Landed Properties,4,"5,300",150 to 160,"1,700 to 1,800",Feb-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,1,"2,950",40 to 50,400 to 500,Feb-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,NA,"2,650",30 to 40,300 to 400,Feb-24
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,NA,"2,850",50 to 60,600 to 700,Feb-24
RIVERTREES RESIDENCES,FERNVALE CLOSE,28,Non-Landed Properties,2,"3,100",50 to 60,500 to 600,Feb-24
H2O RESIDENCES,FERNVALE LINK,28,Non-Landed Properties,4,"4,700",120 to 130,"1,300 to 1,400",Feb-24
H2O RESIDENCES,FERNVALE LINK,28,Non-Landed Properties,2,"3,000",70 to 80,700 to 800,Feb-24
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-Landed Properties,2,"4,100",80 to 90,800 to 900,Feb-24
SERENITY PARK,TAMARIND ROAD,28,Non-Landed Properties,3,"3,800",120 to 130,"1,300 to 1,400",Feb-24
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,1,"2,700",50 to 60,600 to 700,Feb-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,1,"2,900",40 to 50,400 to 500,Feb-24
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-Landed Properties,2,"4,300",180 to 190,"1,900 to 2,000",Feb-24
PARC BOTANNIA,FERNVALE STREET,28,Non-Landed Properties,1,"2,650",40 to 50,400 to 500,Feb-24
RIVERTREES RESIDENCES,FERNVALE CLOSE,28,Non-Landed Properties,1,"2,900",40 to 50,500 to 600,Feb-24
SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,28,Non-Landed Properties,2,"3,350",90 to 100,"900 to 1,000",Feb-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,3,"3,600",80 to 90,800 to 900,Feb-24
RIVERBANK @ FERNVALE,FERNVALE CLOSE,28,Non-Landed Properties,3,"3,500",90 to 100,"1,000 to 1,100",Feb-24
PARC BOTANNIA,FERNVALE STREET,28,Non-Landed Properties,1,"2,650",40 to 50,400 to 500,Feb-24
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,1,"2,850",50 to 60,600 to 700,Feb-24
PARC BOTANNIA,FERNVALE STREET,28,Non-Landed Properties,1,"2,800",40 to 50,500 to 600,Feb-24
RIVERTREES RESIDENCES,FERNVALE CLOSE,28,Non-Landed Properties,2,"3,400",60 to 70,600 to 700,Feb-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,550",60 to 70,600 to 700,Feb-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,500",60 to 70,600 to 700,Feb-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,000",50 to 60,500 to 600,Feb-24
H2O RESIDENCES,FERNVALE LINK,28,Non-Landed Properties,2,"3,000",60 to 70,700 to 800,Feb-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,1,"2,750",40 to 50,400 to 500,Feb-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,NA,"3,000",30 to 40,300 to 400,Feb-24
PARC BOTANNIA,FERNVALE STREET,28,Non-Landed Properties,1,"2,600",40 to 50,500 to 600,Feb-24
RIVERTREES RESIDENCES,FERNVALE CLOSE,28,Non-Landed Properties,2,"3,200",60 to 70,700 to 800,Feb-24
H2O RESIDENCES,FERNVALE LINK,28,Non-Landed Properties,2,"3,100",60 to 70,700 to 800,Feb-24
H2O RESIDENCES,FERNVALE LINK,28,Non-Landed Properties,2,"3,200",60 to 70,700 to 800,Feb-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,300",60 to 70,600 to 700,Feb-24
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,NA,"2,600",50 to 60,600 to 700,Feb-24
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-Landed Properties,1,"2,750",50 to 60,500 to 600,Feb-24
SELETAR HILLS ESTATE,JALAN SELASEH,28,Non-Landed Properties,NA,"4,200",100 to 110,"1,000 to 1,100",Feb-24
RIVERTREES RESIDENCES,FERNVALE CLOSE,28,Non-Landed Properties,3,"4,450",100 to 110,"1,100 to 1,200",Feb-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,150",50 to 60,500 to 600,Feb-24
FLORAVILLE,CACTUS ROAD,28,Non-Landed Properties,2,"3,300",60 to 70,700 to 800,Feb-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"2,950",50 to 60,500 to 600,Feb-24
SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,28,Non-Landed Properties,2,"3,600",90 to 100,"1,000 to 1,100",Feb-24
PARC BOTANNIA,FERNVALE STREET,28,Non-Landed Properties,1,"2,800",40 to 50,500 to 600,Feb-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Feb-24
RIVERTREES RESIDENCES,FERNVALE CLOSE,28,Non-Landed Properties,2,"3,500",60 to 70,600 to 700,Feb-24
RIVERTREES RESIDENCES,FERNVALE CLOSE,28,Non-Landed Properties,2,"3,400",60 to 70,600 to 700,Feb-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,3,"4,000",80 to 90,800 to 900,Feb-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,NA,"2,200",30 to 40,300 to 400,Feb-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Jan-24
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,NA,"2,600",50 to 60,600 to 700,Jan-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Jan-24
RIVERBANK @ FERNVALE,FERNVALE CLOSE,28,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Jan-24
SERENITY PARK,TAMARIND ROAD,28,Non-Landed Properties,3,"3,900",120 to 130,"1,300 to 1,400",Jan-24
H2O RESIDENCES,FERNVALE LINK,28,Non-Landed Properties,1,"2,950",40 to 50,500 to 600,Jan-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,3,"3,500",80 to 90,800 to 900,Jan-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,3,"3,700",80 to 90,800 to 900,Jan-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,200",50 to 60,500 to 600,Jan-24
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,NA,"2,800",50 to 60,600 to 700,Jan-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,000",60 to 70,600 to 700,Jan-24
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-Landed Properties,1,"2,650",40 to 50,500 to 600,Jan-24
H2O RESIDENCES,FERNVALE LINK,28,Non-Landed Properties,4,"4,200",120 to 130,"1,300 to 1,400",Jan-24
GRANDE VISTA,CACTUS DRIVE,28,Non-Landed Properties,3,"4,500",120 to 130,"1,300 to 1,400",Jan-24
H2O RESIDENCES,FERNVALE LINK,28,Non-Landed Properties,2,"3,600",80 to 90,800 to 900,Jan-24
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-Landed Properties,2,"3,200",80 to 90,800 to 900,Jan-24
RIVERTREES RESIDENCES,FERNVALE CLOSE,28,Non-Landed Properties,3,"3,800",80 to 90,"900 to 1,000",Jan-24
SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,28,Non-Landed Properties,2,"3,400",80 to 90,"900 to 1,000",Jan-24
RIVERBANK @ FERNVALE,FERNVALE CLOSE,28,Non-Landed Properties,3,"3,200",80 to 90,"900 to 1,000",Jan-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,450",50 to 60,500 to 600,Jan-24
FLORAVILLE,CACTUS ROAD,28,Non-Landed Properties,2,"3,100",60 to 70,600 to 700,Jan-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,NA,"2,400",30 to 40,300 to 400,Jan-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,NA,"2,200",30 to 40,300 to 400,Jan-24
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,1,"2,800",50 to 60,600 to 700,Jan-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,4,"4,700",100 to 110,"1,100 to 1,200",Jan-24
RIVERTREES RESIDENCES,FERNVALE CLOSE,28,Non-Landed Properties,2,"3,000",50 to 60,500 to 600,Jan-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,200",50 to 60,500 to 600,Jan-24
PARC BOTANNIA,FERNVALE STREET,28,Non-Landed Properties,1,"3,200",40 to 50,500 to 600,Jan-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,600",60 to 70,600 to 700,Jan-24
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,1,"2,900",50 to 60,600 to 700,Jan-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,1,"2,750",40 to 50,400 to 500,Jan-24
H2O RESIDENCES,FERNVALE LINK,28,Non-Landed Properties,3,"4,100",100 to 110,"1,100 to 1,200",Jan-24
RIVERTREES RESIDENCES,FERNVALE CLOSE,28,Non-Landed Properties,2,"3,200",60 to 70,700 to 800,Jan-24
H2O RESIDENCES,FERNVALE LINK,28,Non-Landed Properties,2,"3,500",80 to 90,800 to 900,Jan-24
RIVERTREES RESIDENCES,FERNVALE CLOSE,28,Non-Landed Properties,2,"3,200",60 to 70,600 to 700,Jan-24
RIVERBANK @ FERNVALE,FERNVALE CLOSE,28,Non-Landed Properties,1,"2,800",50 to 60,500 to 600,Jan-24
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,3,"4,300",110 to 120,"1,200 to 1,300",Jan-24
PARC BOTANNIA,FERNVALE STREET,28,Non-Landed Properties,2,"3,000",50 to 60,500 to 600,Jan-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"2,700",60 to 70,600 to 700,Jan-24
RIVERTREES RESIDENCES,FERNVALE CLOSE,28,Non-Landed Properties,2,"3,850",80 to 90,800 to 900,Jan-24
SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,28,Non-Landed Properties,3,"3,800",120 to 130,"1,300 to 1,400",Jan-24
RIVERTREES RESIDENCES,FERNVALE CLOSE,28,Non-Landed Properties,2,"3,150",60 to 70,700 to 800,Jan-24
GRANDE VISTA,CACTUS DRIVE,28,Non-Landed Properties,4,"6,200",250 to 260,"2,700 to 2,800",Jan-24
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,2,"3,350",80 to 90,800 to 900,Jan-24
FLORAVILLE,CACTUS ROAD,28,Non-Landed Properties,2,"2,700",50 to 60,600 to 700,Jan-24
NIM GARDENS,NIM ROAD,28,Non-Landed Properties,3,"4,600",170 to 180,"1,800 to 1,900",Jan-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,300",60 to 70,700 to 800,Jan-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,1,"2,850",40 to 50,400 to 500,Jan-24
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,NA,"2,900",50 to 60,600 to 700,Jan-24
PARC BOTANNIA,FERNVALE STREET,28,Non-Landed Properties,2,"3,200",60 to 70,600 to 700,Jan-24
H2O RESIDENCES,FERNVALE LINK,28,Non-Landed Properties,2,"3,500",80 to 90,800 to 900,Jan-24
H2O RESIDENCES,FERNVALE LINK,28,Non-Landed Properties,3,"4,000",100 to 110,"1,100 to 1,200",Jan-24
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-Landed Properties,1,"2,500",50 to 60,500 to 600,Jan-24
RIVERBANK @ FERNVALE,FERNVALE CLOSE,28,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Jan-24
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-Landed Properties,2,"3,300",90 to 100,"1,000 to 1,100",Jan-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,500",60 to 70,600 to 700,Jan-24
GRANDE VISTA,CACTUS DRIVE,28,Non-Landed Properties,3,"4,600",110 to 120,"1,200 to 1,300",Jan-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,3,"3,900",90 to 100,"900 to 1,000",Jan-24
H2O RESIDENCES,FERNVALE LINK,28,Non-Landed Properties,2,"2,850",60 to 70,700 to 800,Jan-24
NON-LANDED HOUSING DEVELOPMENT,JALAN KAYU,28,Non-Landed Properties,NA,"3,465",110 to 120,"1,100 to 1,200",Jan-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Jan-24
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-Landed Properties,2,"3,300",80 to 90,800 to 900,Jan-24
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,2,"3,800",80 to 90,800 to 900,Jan-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,1,"2,900",40 to 50,400 to 500,Jan-24
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,NA,"2,700",50 to 60,600 to 700,Jan-24
RIVERTREES RESIDENCES,FERNVALE CLOSE,28,Non-Landed Properties,2,"3,200",60 to 70,700 to 800,Jan-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,050",50 to 60,500 to 600,Jan-24
SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,28,Non-Landed Properties,2,"4,000",90 to 100,"900 to 1,000",Jan-24
PARC BOTANNIA,FERNVALE STREET,28,Non-Landed Properties,2,"3,500",60 to 70,600 to 700,Jan-24
RIVERTREES RESIDENCES,FERNVALE CLOSE,28,Non-Landed Properties,2,"2,900",50 to 60,500 to 600,Jan-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,800",60 to 70,600 to 700,Jan-24
H2O RESIDENCES,FERNVALE LINK,28,Non-Landed Properties,2,"3,500",80 to 90,800 to 900,Jan-24
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,3,"3,900",90 to 100,"900 to 1,000",Jan-24
H2O RESIDENCES,FERNVALE LINK,28,Non-Landed Properties,2,"3,000",70 to 80,800 to 900,Jan-24
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,2,"3,200",80 to 90,"900 to 1,000",Jan-24
RIVERBANK @ FERNVALE,FERNVALE CLOSE,28,Non-Landed Properties,1,"2,400",40 to 50,400 to 500,Jan-24
PARC BOTANNIA,FERNVALE STREET,28,Non-Landed Properties,2,"3,200",50 to 60,500 to 600,Dec-23
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,NA,"2,900",50 to 60,600 to 700,Dec-23
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,NA,"2,800",50 to 60,600 to 700,Dec-23
RIVERTREES RESIDENCES,FERNVALE CLOSE,28,Non-Landed Properties,2,"3,300",60 to 70,700 to 800,Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,350",60 to 70,600 to 700,Dec-23
PARC BOTANNIA,FERNVALE STREET,28,Non-Landed Properties,3,"4,400",90 to 100,"900 to 1,000",Dec-23
H2O RESIDENCES,FERNVALE LINK,28,Non-Landed Properties,3,"4,450",100 to 110,"1,100 to 1,200",Dec-23
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,NA,"2,800",50 to 60,600 to 700,Dec-23
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-Landed Properties,1,"2,600",50 to 60,500 to 600,Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,050",50 to 60,500 to 600,Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,100",50 to 60,500 to 600,Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,000",60 to 70,600 to 700,Dec-23
PARC BOTANNIA,FERNVALE STREET,28,Non-Landed Properties,2,"3,400",50 to 60,500 to 600,Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,100",50 to 60,500 to 600,Dec-23
SERENITY PARK,TAMARIND ROAD,28,Non-Landed Properties,3,"3,900",130 to 140,"1,400 to 1,500",Dec-23
PARC BOTANNIA,FERNVALE STREET,28,Non-Landed Properties,2,"3,700",60 to 70,600 to 700,Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,700",50 to 60,600 to 700,Dec-23
PARC BOTANNIA,FERNVALE STREET,28,Non-Landed Properties,2,"3,500",60 to 70,600 to 700,Dec-23
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,NA,"3,050",50 to 60,600 to 700,Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,250",60 to 70,600 to 700,Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,400",60 to 70,600 to 700,Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,300",60 to 70,600 to 700,Dec-23
GRANDE VISTA,CACTUS DRIVE,28,Non-Landed Properties,5,"6,800",320 to 330,"3,400 to 3,500",Dec-23
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-Landed Properties,2,"4,200",130 to 140,"1,400 to 1,500",Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,350",60 to 70,600 to 700,Dec-23
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-Landed Properties,2,"3,600",80 to 90,800 to 900,Dec-23
PARC BOTANNIA,FERNVALE STREET,28,Non-Landed Properties,3,"4,000",80 to 90,800 to 900,Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,500",50 to 60,500 to 600,Dec-23
RIVERBANK @ FERNVALE,FERNVALE CLOSE,28,Non-Landed Properties,5,"5,000",120 to 130,"1,300 to 1,400",Dec-23
SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,28,Non-Landed Properties,2,"3,200",80 to 90,"900 to 1,000",Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,500",60 to 70,600 to 700,Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,100",50 to 60,500 to 600,Dec-23
GRANDE VISTA,CACTUS DRIVE,28,Non-Landed Properties,4,"6,000",250 to 260,"2,700 to 2,800",Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,3,"3,800",80 to 90,800 to 900,Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,NA,"2,400",30 to 40,300 to 400,Dec-23
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,NA,"3,200",50 to 60,600 to 700,Dec-23
SERENITY PARK,TAMARIND ROAD,28,Non-Landed Properties,3,"4,000",120 to 130,"1,300 to 1,400",Dec-23
H2O RESIDENCES,FERNVALE LINK,28,Non-Landed Properties,2,"3,700",80 to 90,800 to 900,Dec-23
RIVERBANK @ FERNVALE,FERNVALE CLOSE,28,Non-Landed Properties,3,"4,100",90 to 100,"1,000 to 1,100",Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,790",60 to 70,700 to 800,Dec-23
SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,28,Non-Landed Properties,4,"5,200",190 to 200,"2,000 to 2,100",Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,300",60 to 70,600 to 700,Dec-23
RIVERTREES RESIDENCES,FERNVALE CLOSE,28,Non-Landed Properties,3,"4,000",80 to 90,"900 to 1,000",Dec-23
MIMOSA PARK,MIMOSA ROAD,28,Non-Landed Properties,4,"4,650",170 to 180,"1,800 to 1,900",Dec-23
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,NA,"2,950",60 to 70,700 to 800,Dec-23
RIVERBANK @ FERNVALE,FERNVALE CLOSE,28,Non-Landed Properties,3,"4,300",90 to 100,"1,000 to 1,100",Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"2,850",50 to 60,500 to 600,Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,400",60 to 70,700 to 800,Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,800",60 to 70,600 to 700,Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"2,900",60 to 70,600 to 700,Dec-23
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,2,"3,400",80 to 90,800 to 900,Dec-23
PARC BOTANNIA,FERNVALE STREET,28,Non-Landed Properties,2,"3,600",60 to 70,600 to 700,Dec-23
RIVERBANK @ FERNVALE,FERNVALE CLOSE,28,Non-Landed Properties,2,"3,300",60 to 70,600 to 700,Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,3,"4,000",80 to 90,800 to 900,Dec-23
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,1,"3,800",50 to 60,600 to 700,Dec-23
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,NA,868,50 to 60,600 to 700,Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,3,"3,600",80 to 90,800 to 900,Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,2,"3,200",60 to 70,600 to 700,Dec-23
HIGH PARK RESIDENCES,FERNVALE ROAD,28,Non-Landed Properties,3,"4,100",80 to 90,800 to 900,Dec-23
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,2,"3,850",80 to 90,"900 to 1,000",Dec-23
PARC BOTANNIA,FERNVALE STREET,28,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Dec-23
RIVERBANK @ FERNVALE,FERNVALE CLOSE,28,Non-Landed Properties,3,"3,400",90 to 100,"1,000 to 1,100",Dec-23
H2O RESIDENCES,FERNVALE LINK,28,Non-Landed Properties,2,"3,900",80 to 90,800 to 900,Dec-23
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-Landed Properties,3,"4,700",140 to 150,"1,600 to 1,700",Dec-23
THE GREENWICH,SELETAR ROAD,28,Non-Landed Properties,3,"4,300",100 to 110,"1,000 to 1,100",Dec-23
H2O RESIDENCES,FERNVALE LINK,28,Non-Landed Properties,2,"3,000",80 to 90,800 to 900,Dec-23
SUNRISE GARDENS,SUNRISE AVENUE,28,Non-Landed Properties,2,"3,050",100 to 110,"1,000 to 1,100",Dec-23
RIVERBANK @ FERNVALE,FERNVALE CLOSE,28,Non-Landed Properties,2,"3,000",60 to 70,700 to 800,Dec-23
