Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
2 RVG,RIVER VALLEY GROVE,09,Non-Landed Properties,2,"4,900",80 to 90,"900 to 1,000",Jun-24
THE SCOTTS TOWER,SCOTTS ROAD,09,Non-Landed Properties,1,"5,100",60 to 70,600 to 700,Jun-24
CAVENAGH HOUSE,CLEMENCEAU AVENUE NORTH,09,Non-Landed Properties,3,"6,000",150 to 160,"1,700 to 1,800",Jun-24
OUE TWIN PEAKS,LEONIE HILL ROAD,09,Non-Landed Properties,2,"8,500",90 to 100,"1,000 to 1,100",Jun-24
KOPAR AT NEWTON,MAKEWAY AVENUE,09,Non-Landed Properties,2,"3,900",50 to 60,600 to 700,Jun-24
LIV ON WILKIE,WILKIE TERRACE,09,Non-Landed Properties,2,"3,800",50 to 60,500 to 600,Jun-24
WATERMARK ROBERTSON QUAY,RODYK STREET,09,Non-Landed Properties,3,"7,100",120 to 130,"1,300 to 1,400",Jun-24
RV ALTITUDE,RIVER VALLEY ROAD,09,Non-Landed Properties,2,"5,425",50 to 60,600 to 700,Jun-24
RIVERGATE,ROBERTSON QUAY,09,Non-Landed Properties,3,"9,000",140 to 150,"1,500 to 1,600",Jun-24
CAIRNHILL RESIDENCES,CAIRNHILL CIRCLE,09,Non-Landed Properties,2,"5,200",80 to 90,"900 to 1,000",Jun-24
RV ALTITUDE,RIVER VALLEY ROAD,09,Non-Landed Properties,2,"4,100",50 to 60,600 to 700,Jun-24
SOPHIA HILLS,MOUNT SOPHIA,09,Non-Landed Properties,2,"4,900",60 to 70,700 to 800,Jun-24
8 RODYK,RODYK STREET,09,Non-Landed Properties,1,"4,050",60 to 70,700 to 800,Jun-24
DEVONSHIRE 12,DEVONSHIRE ROAD,09,Non-Landed Properties,1,"3,650",40 to 50,500 to 600,Jun-24
LUCKY PLAZA,ORCHARD ROAD,09,Non-Landed Properties,2,"4,500",70 to 80,800 to 900,Jun-24
ORCHARD VIEW,ANGULLIA PARK,09,Non-Landed Properties,4,"15,300",230 to 240,"2,500 to 2,600",Jun-24
THE PEAK @ CAIRNHILL II,CAIRNHILL CIRCLE,09,Non-Landed Properties,2,"4,500",70 to 80,800 to 900,Jun-24
WATERSCAPE AT CAVENAGH,CAVENAGH ROAD,09,Non-Landed Properties,3,"6,400",120 to 130,"1,300 to 1,400",Jun-24
PATERSON RESIDENCE,PATERSON ROAD,09,Non-Landed Properties,3,"6,900",120 to 130,"1,300 to 1,400",Jun-24
THE CENTREPOINT,ORCHARD ROAD,09,Non-Landed Properties,2,"4,400",100 to 110,"1,100 to 1,200",Jun-24
SUITES AT ORCHARD,HANDY ROAD,09,Non-Landed Properties,1,"3,800",50 to 60,500 to 600,Jun-24
ONE OXLEY RISE,OXLEY RISE,09,Non-Landed Properties,1,"4,300",70 to 80,700 to 800,Jun-24
TRENDALE TOWER,CAIRNHILL ROAD,09,Non-Landed Properties,4,"9,600",290 to 300,"3,200 to 3,300",Jun-24
8 @ MOUNT SOPHIA,MOUNT SOPHIA,09,Non-Landed Properties,3,"6,700",140 to 150,"1,500 to 1,600",Jun-24
THE PIER AT ROBERTSON,MOHAMED SULTAN ROAD,09,Non-Landed Properties,1,"4,000",60 to 70,700 to 800,Jun-24
CAIRNHILL NINE,CAIRNHILL ROAD,09,Non-Landed Properties,2,"8,500",90 to 100,"1,000 to 1,100",Jun-24
URBAN SUITES,HULLET ROAD,09,Non-Landed Properties,4,"12,500",190 to 200,"2,000 to 2,100",Jun-24
OUE TWIN PEAKS,LEONIE HILL ROAD,09,Non-Landed Properties,1,"5,100",50 to 60,500 to 600,Jun-24
GRANGE HEIGHTS,GRANGE ROAD,09,Non-Landed Properties,3,"7,000",140 to 150,"1,500 to 1,600",Jun-24
ST THOMAS SUITES,ST. THOMAS WALK,09,Non-Landed Properties,3,"10,000",160 to 170,"1,800 to 1,900",Jun-24
ONE DEVONSHIRE,DEVONSHIRE ROAD,09,Non-Landed Properties,3,"6,340",120 to 130,"1,300 to 1,400",Jun-24
THE WHARF RESIDENCE,TONG WATT ROAD,09,Non-Landed Properties,3,"8,500",120 to 130,"1,300 to 1,400",Jun-24
THE CLAYMORE,CLAYMORE ROAD,09,Non-Landed Properties,3,"10,800",240 to 250,"2,600 to 2,700",Jun-24
PARC SOPHIA,ADIS ROAD,09,Non-Landed Properties,1,"3,500",50 to 60,600 to 700,Jun-24
THE BOUTIQ,KILLINEY ROAD,09,Non-Landed Properties,2,"4,800",80 to 90,"900 to 1,000",Jun-24
MARTIN MODERN,MARTIN PLACE,09,Non-Landed Properties,2,"6,100",70 to 80,700 to 800,Jun-24
MARTIN MODERN,MARTIN PLACE,09,Non-Landed Properties,2,"6,100",70 to 80,700 to 800,Jun-24
THE BOUTIQ,KILLINEY ROAD,09,Non-Landed Properties,2,"5,000",70 to 80,800 to 900,Jun-24
HILLTOPS,CAIRNHILL CIRCLE,09,Non-Landed Properties,2,"7,800",110 to 120,"1,100 to 1,200",Jun-24
LIV ON SOPHIA,ADIS ROAD,09,Non-Landed Properties,2,"3,800",50 to 60,500 to 600,Jun-24
LA CRYSTAL,KILLINEY ROAD,09,Non-Landed Properties,3,"5,000",100 to 110,"1,000 to 1,100",Jun-24
THE TATE RESIDENCES,CLAYMORE ROAD,09,Non-Landed Properties,3,"10,500",170 to 180,"1,800 to 1,900",Jun-24
OUE TWIN PEAKS,LEONIE HILL ROAD,09,Non-Landed Properties,1,"3,500",50 to 60,500 to 600,Jun-24
ST THOMAS VILLE,ST. THOMAS WALK,09,Non-Landed Properties,3,"5,200",100 to 110,"1,100 to 1,200",Jun-24
HORIZON TOWERS,LEONIE HILL,09,Non-Landed Properties,4,"8,500",240 to 250,"2,500 to 2,600",Jun-24
SOPHIA RESIDENCE,SOPHIA ROAD,09,Non-Landed Properties,4,"9,000",190 to 200,"2,000 to 2,100",Jun-24
OUE TWIN PEAKS,LEONIE HILL ROAD,09,Non-Landed Properties,1,"4,000",50 to 60,500 to 600,Jun-24
8 SAINT THOMAS,ST. THOMAS WALK,09,Non-Landed Properties,2,"7,000",90 to 100,"1,000 to 1,100",Jun-24
THE METZ,DEVONSHIRE ROAD,09,Non-Landed Properties,2,"7,500",90 to 100,"1,000 to 1,100",Jun-24
WATERSCAPE AT CAVENAGH,CAVENAGH ROAD,09,Non-Landed Properties,1,"3,300",50 to 60,500 to 600,Jun-24
HIGH POINT,MOUNT ELIZABETH,09,Non-Landed Properties,4,"8,000",270 to 280,"2,900 to 3,000",Jun-24
HOLLYWOOD APARTMENTS,OXLEY RISE,09,Non-Landed Properties,3,"2,600",90 to 100,"900 to 1,000",Jun-24
MOUNT SOPHIA SUITES,SOPHIA ROAD,09,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,Jun-24
VISIONCREST,OXLEY RISE,09,Non-Landed Properties,3,"7,200",110 to 120,"1,200 to 1,300",Jun-24
ROBERTSON 100,ROBERTSON QUAY,09,Non-Landed Properties,2,"5,500",80 to 90,"900 to 1,000",Jun-24
SOPHIA HILLS,MOUNT SOPHIA,09,Non-Landed Properties,2,"4,000",50 to 60,500 to 600,Jun-24
HELIOS RESIDENCES,CAIRNHILL CIRCLE,09,Non-Landed Properties,2,"7,500",120 to 130,"1,300 to 1,400",Jun-24
RICHMOND PARK,BIDEFORD ROAD,09,Non-Landed Properties,2,"6,550",110 to 120,"1,200 to 1,300",Jun-24
THE SCOTTS TOWER,SCOTTS ROAD,09,Non-Landed Properties,1,"3,950",60 to 70,600 to 700,Jun-24
OLEANAS RESIDENCE,KIM YAM ROAD,09,Non-Landed Properties,4,"6,500",150 to 160,"1,600 to 1,700",Jun-24
THE PIER AT ROBERTSON,MOHAMED SULTAN ROAD,09,Non-Landed Properties,2,"6,000",90 to 100,"1,000 to 1,100",Jun-24
THE METZ,DEVONSHIRE ROAD,09,Non-Landed Properties,2,"7,300",90 to 100,"1,000 to 1,100",Jun-24
SCOTTS SQUARE,SCOTTS ROAD,09,Non-Landed Properties,2,"7,100",80 to 90,"900 to 1,000",Jun-24
PARC EMILY,MOUNT EMILY ROAD,09,Non-Landed Properties,2,"5,340",80 to 90,"900 to 1,000",Jun-24
ORCHARD VIEW,ANGULLIA PARK,09,Non-Landed Properties,4,"15,200",230 to 240,"2,500 to 2,600",Jun-24
ELIZABETH HEIGHTS,CAIRNHILL ROAD,09,Non-Landed Properties,4,"8,300",230 to 240,"2,400 to 2,500",Jun-24
WATERFORD RESIDENCE,KIM YAM ROAD,09,Non-Landed Properties,2,"5,700",90 to 100,"1,000 to 1,100",Jun-24
HELIOS RESIDENCES,CAIRNHILL CIRCLE,09,Non-Landed Properties,3,"10,000",150 to 160,"1,600 to 1,700",Jun-24
CLAREMONT,KILLINEY ROAD,09,Non-Landed Properties,4,"5,800",140 to 150,"1,500 to 1,600",Jun-24
GRANGE HEIGHTS,ST. THOMAS WALK,09,Non-Landed Properties,3,"5,800",170 to 180,"1,800 to 1,900",Jun-24
ATTITUDE AT KIM YAM,KIM YAM ROAD,09,Non-Landed Properties,NA,"2,600",50 to 60,500 to 600,Jun-24
VIVACE,TONG WATT ROAD,09,Non-Landed Properties,1,"2,800",30 to 40,300 to 400,Jun-24
CAVENAGH GARDENS,CAVENAGH ROAD,09,Non-Landed Properties,3,"3,100",90 to 100,"900 to 1,000",Jun-24
NEW FUTURA,LEONIE HILL ROAD,09,Non-Landed Properties,2,"10,000",110 to 120,"1,200 to 1,300",Jun-24
MARTIN MODERN,MARTIN PLACE,09,Non-Landed Properties,3,"10,400",120 to 130,"1,300 to 1,400",Jun-24
KILLINEY 118,KILLINEY ROAD,09,Non-Landed Properties,2,"6,000",80 to 90,"900 to 1,000",Jun-24
TIARA,KIM SENG WALK,09,Non-Landed Properties,3,"7,000",120 to 130,"1,300 to 1,400",Jun-24
UP@ROBERTSON QUAY,ROBERTSON QUAY,09,Non-Landed Properties,1,"4,200",50 to 60,500 to 600,Jun-24
PARC SOPHIA,ADIS ROAD,09,Non-Landed Properties,1,"1,800",40 to 50,500 to 600,Jun-24
VISIONCREST,OXLEY RISE,09,Non-Landed Properties,2,"5,100",80 to 90,"900 to 1,000",Jun-24
MIRAGE TOWER,KIM SENG ROAD,09,Non-Landed Properties,1,"3,300",50 to 60,500 to 600,Jun-24
MIRAGE TOWER,KIM SENG ROAD,09,Non-Landed Properties,3,"6,028",130 to 140,"1,400 to 1,500",Jun-24
OUE TWIN PEAKS,LEONIE HILL ROAD,09,Non-Landed Properties,2,"7,500",90 to 100,"1,000 to 1,100",Jun-24
THE INSPIRA,ARNASALAM CHETTY ROAD,09,Non-Landed Properties,2,"5,100",80 to 90,"900 to 1,000",Jun-24
MARTIN MODERN,MARTIN PLACE,09,Non-Landed Properties,2,"5,800",70 to 80,700 to 800,Jun-24
SKYPARK,ST. THOMAS WALK,09,Non-Landed Properties,3,"18,000",310 to 320,"3,300 to 3,400",Jun-24
EBER GARDENS,EBER ROAD,09,Non-Landed Properties,3,"6,350",190 to 200,"2,000 to 2,100",Jun-24
PATERSON SUITES,PATERSON ROAD,09,Non-Landed Properties,4,"28,000",610 to 620,"6,600 to 6,700",Jun-24
HOCK MANSION,WILKIE TERRACE,09,Non-Landed Properties,3,"3,400",150 to 160,"1,600 to 1,700",Jun-24
TRIBECA,KIM SENG ROAD,09,Non-Landed Properties,3,"8,000",120 to 130,"1,300 to 1,400",Jun-24
PATERSON SUITES,PATERSON ROAD,09,Non-Landed Properties,3,"9,700",160 to 170,"1,700 to 1,800",Jun-24
THE CATHAY RESIDENCE,MOUNT SOPHIA,09,Non-Landed Properties,2,"6,988",140 to 150,"1,500 to 1,600",Jun-24
MARTIN MODERN,MARTIN PLACE,09,Non-Landed Properties,2,"6,500",70 to 80,800 to 900,Jun-24
RIVERSHIRE,LEONIE HILL,09,Non-Landed Properties,3,"4,500",110 to 120,"1,200 to 1,300",Jun-24
RIVERSHIRE,LEONIE HILL,09,Non-Landed Properties,3,"6,900",150 to 160,"1,600 to 1,700",Jun-24
CAIRNHILL RESIDENCES,CAIRNHILL CIRCLE,09,Non-Landed Properties,3,"6,300",100 to 110,"1,100 to 1,200",Jun-24
RICHMOND PARK,BIDEFORD ROAD,09,Non-Landed Properties,2,"7,300",120 to 130,"1,200 to 1,300",Jun-24
SCOTTS 28,SCOTTS ROAD,09,Non-Landed Properties,3,"7,700",150 to 160,"1,600 to 1,700",Jun-24
PARC EMILY,MOUNT EMILY ROAD,09,Non-Landed Properties,1,"3,900",50 to 60,600 to 700,Jun-24
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-Landed Properties,2,"5,200",80 to 90,800 to 900,Jun-24
HELIOS RESIDENCES,CAIRNHILL CIRCLE,09,Non-Landed Properties,2,"7,500",110 to 120,"1,200 to 1,300",Jun-24
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-Landed Properties,3,"6,200",120 to 130,"1,300 to 1,400",Jun-24
KOPAR AT NEWTON,MAKEWAY AVENUE,09,Non-Landed Properties,2,"4,800",50 to 60,600 to 700,Jun-24
LEONIE SUITES,LEONIE HILL,09,Non-Landed Properties,2,"5,200",80 to 90,"900 to 1,000",Jun-24
RV ALTITUDE,RIVER VALLEY ROAD,09,Non-Landed Properties,2,"5,187",50 to 60,600 to 700,Jun-24
NIVEN SUITES,WILKIE TERRACE,09,Non-Landed Properties,1,"3,500",50 to 60,500 to 600,Jun-24
ONE OXLEY RISE,OXLEY RISE,09,Non-Landed Properties,2,"3,950",60 to 70,700 to 800,Jun-24
VISIONCREST,OXLEY RISE,09,Non-Landed Properties,2,"5,600",80 to 90,"900 to 1,000",Jun-24
CAVENAGH GARDENS,CAVENAGH ROAD,09,Non-Landed Properties,3,"4,100",100 to 110,"1,000 to 1,100",Jun-24
KOPAR AT NEWTON,MAKEWAY AVENUE,09,Non-Landed Properties,1,"4,000",40 to 50,500 to 600,Jun-24
THE TRILLIUM,KIM SENG ROAD,09,Non-Landed Properties,3,"10,500",160 to 170,"1,700 to 1,800",Jun-24
CITYVISTA RESIDENCES,PECK HAY ROAD,09,Non-Landed Properties,4,"12,500",240 to 250,"2,600 to 2,700",Jun-24
THE CLAYMORE,CLAYMORE ROAD,09,Non-Landed Properties,3,"8,500",240 to 250,"2,600 to 2,700",Jun-24
THE BAYRON,ST. THOMAS WALK,09,Non-Landed Properties,2,"4,200",80 to 90,800 to 900,Jun-24
CAIRNHILL PLAZA,CAIRNHILL ROAD,09,Non-Landed Properties,3,"7,500",260 to 270,"2,800 to 2,900",Jun-24
ROBERTSON 100,ROBERTSON QUAY,09,Non-Landed Properties,2,"5,000",80 to 90,800 to 900,Jun-24
ESPADA,ST. THOMAS WALK,09,Non-Landed Properties,1,"4,300",60 to 70,600 to 700,Jun-24
ROBERTSON 100,ROBERTSON QUAY,09,Non-Landed Properties,3,"6,050",90 to 100,"1,000 to 1,100",Jun-24
THE VERMONT ON CAIRNHILL,CAIRNHILL RISE,09,Non-Landed Properties,2,"5,300",80 to 90,800 to 900,Jun-24
UP@ROBERTSON QUAY,ROBERTSON QUAY,09,Non-Landed Properties,1,"4,100",50 to 60,500 to 600,Jun-24
8 @ MOUNT SOPHIA,MOUNT SOPHIA,09,Non-Landed Properties,1,"4,800",80 to 90,800 to 900,Jun-24
HIGH POINT,MOUNT ELIZABETH,09,Non-Landed Properties,4,"8,600",270 to 280,"2,900 to 3,000",Jun-24
SOPHIA RESIDENCE,SOPHIA ROAD,09,Non-Landed Properties,3,"6,300",90 to 100,"1,000 to 1,100",Jun-24
SCOTTS SQUARE,SCOTTS ROAD,09,Non-Landed Properties,2,"7,500",80 to 90,800 to 900,Jun-24
THE SCOTTS TOWER,SCOTTS ROAD,09,Non-Landed Properties,2,"6,500",70 to 80,800 to 900,Jun-24
ST THOMAS VILLE,ST. THOMAS WALK,09,Non-Landed Properties,3,"5,800",110 to 120,"1,100 to 1,200",Jun-24
CAVENAGH LODGE,CAVENAGH ROAD,09,Non-Landed Properties,3,"5,500",120 to 130,"1,300 to 1,400",Jun-24
ONE OXLEY RISE,OXLEY RISE,09,Non-Landed Properties,2,"5,850",100 to 110,"1,100 to 1,200",Jun-24
LEONIE CONDOTEL,LEONIE HILL ROAD,09,Non-Landed Properties,4,"12,000",250 to 260,"2,700 to 2,800",Jun-24
CAVENAGH GARDENS,CAVENAGH ROAD,09,Non-Landed Properties,3,"2,300",90 to 100,"900 to 1,000",Jun-24
THE METZ,DEVONSHIRE ROAD,09,Non-Landed Properties,3,"8,100",130 to 140,"1,400 to 1,500",Jun-24
PATERSON RESIDENCE,PATERSON ROAD,09,Non-Landed Properties,3,"7,500",120 to 130,"1,300 to 1,400",Jun-24
THE COSMOPOLITAN,KIM SENG ROAD,09,Non-Landed Properties,2,"7,300",100 to 110,"1,100 to 1,200",Jun-24
THE VERMONT ON CAIRNHILL,CAIRNHILL RISE,09,Non-Landed Properties,3,"8,200",130 to 140,"1,400 to 1,500",Jun-24
RESIDENCES @ KILLINEY,KILLINEY ROAD,09,Non-Landed Properties,4,"17,000",220 to 230,"2,300 to 2,400",Jun-24
KOPAR AT NEWTON,MAKEWAY AVENUE,09,Non-Landed Properties,2,"4,900",60 to 70,600 to 700,Jun-24
KOPAR AT NEWTON,MAKEWAY AVENUE,09,Non-Landed Properties,3,"6,700",90 to 100,"1,000 to 1,100",Jun-24
ASPEN LINQ,INSTITUTION HILL,09,Non-Landed Properties,1,"2,900",50 to 60,500 to 600,Jun-24
SOPHIA RESIDENCE,SOPHIA ROAD,09,Non-Landed Properties,3,"7,900",180 to 190,"2,000 to 2,100",Jun-24
TRIBECA,KIM SENG ROAD,09,Non-Landed Properties,4,"10,000",170 to 180,"1,900 to 2,000",Jun-24
NON-LANDED HOUSING DEVELOPMENT,CLAYMORE ROAD,09,Non-Landed Properties,2,"3,550",70 to 80,800 to 900,Jun-24
NON-LANDED HOUSING DEVELOPMENT,KILLINEY ROAD,09,Non-Landed Properties,NA,"3,630",80 to 90,"900 to 1,000",Jun-24
KOPAR AT NEWTON,MAKEWAY AVENUE,09,Non-Landed Properties,1,"3,700",40 to 50,500 to 600,Jun-24
LEONIE SUITES,LEONIE HILL,09,Non-Landed Properties,2,"5,300",80 to 90,"900 to 1,000",Jun-24
THE CLAYMORE,CLAYMORE ROAD,09,Non-Landed Properties,3,"9,000",240 to 250,"2,600 to 2,700",Jun-24
RIVERSIDE 48,ROBERTSON QUAY,09,Non-Landed Properties,NA,"4,000",70 to 80,700 to 800,Jun-24
SOPHIA HILLS,MOUNT SOPHIA,09,Non-Landed Properties,1,"3,800",50 to 60,500 to 600,Jun-24
THE ORCHARD RESIDENCES,ORCHARD BOULEVARD,09,Non-Landed Properties,7,"20,500",220 to 230,"2,400 to 2,500",Jun-24
ORCHARD SCOTTS,ANTHONY ROAD,09,Non-Landed Properties,4,"12,500",230 to 240,"2,500 to 2,600",Jun-24
ST THOMAS VILLE,ST. THOMAS WALK,09,Non-Landed Properties,3,"5,800",110 to 120,"1,100 to 1,200",Jun-24
THE PIER AT ROBERTSON,MOHAMED SULTAN ROAD,09,Non-Landed Properties,2,"5,200",80 to 90,"900 to 1,000",Jun-24
RIVER VALLEY CONSERVATION AREA,MOHAMED SULTAN ROAD,09,Non-Landed Properties,NA,"6,000",200 to 210,"2,200 to 2,300",Jun-24
KILLINEY 118,KILLINEY ROAD,09,Non-Landed Properties,1,"4,200",50 to 60,500 to 600,Jun-24
SOPHIA HILLS,MOUNT SOPHIA,09,Non-Landed Properties,2,"2,200",60 to 70,600 to 700,Jun-24
DEVONSHIRE BUILDING,DEVONSHIRE ROAD,09,Non-Landed Properties,1,"3,600",110 to 120,"1,200 to 1,300",Jun-24
URBAN SUITES,HULLET ROAD,09,Non-Landed Properties,3,"9,800",150 to 160,"1,600 to 1,700",Jun-24
UP@ROBERTSON QUAY,ROBERTSON QUAY,09,Non-Landed Properties,1,"3,800",40 to 50,400 to 500,Jun-24
MIRAGE TOWER,KIM SENG ROAD,09,Non-Landed Properties,1,"3,600",50 to 60,500 to 600,Jun-24
CAIRNHILL CREST,CAIRNHILL CIRCLE,09,Non-Landed Properties,3,"8,100",160 to 170,"1,700 to 1,800",Jun-24
ST THOMAS VILLE,ST. THOMAS WALK,09,Non-Landed Properties,3,"5,800",110 to 120,"1,100 to 1,200",Jun-24
ELIZABETH HEIGHTS,CAIRNHILL ROAD,09,Non-Landed Properties,4,"6,800",230 to 240,"2,500 to 2,600",Jun-24
VISIONCREST,OXLEY RISE,09,Non-Landed Properties,1,"4,400",60 to 70,700 to 800,Jun-24
ROBERTSON 100,ROBERTSON QUAY,09,Non-Landed Properties,3,"5,850",90 to 100,"1,000 to 1,100",Jun-24
ST THOMAS VILLE,ST. THOMAS WALK,09,Non-Landed Properties,3,"5,800",100 to 110,"1,100 to 1,200",Jun-24
ST THOMAS VILLE,ST. THOMAS WALK,09,Non-Landed Properties,3,"5,800",110 to 120,"1,100 to 1,200",Jun-24
CAVENAGH COURT,CAVENAGH ROAD,09,Non-Landed Properties,2,"6,300",160 to 170,"1,800 to 1,900",Jun-24
SAPPHIRE 99,SOPHIA ROAD,09,Non-Landed Properties,2,"3,700",80 to 90,"900 to 1,000",Jun-24
PATERSON RESIDENCE,PATERSON ROAD,09,Non-Landed Properties,3,"6,700",120 to 130,"1,300 to 1,400",Jun-24
8 @ MOUNT SOPHIA,MOUNT SOPHIA,09,Non-Landed Properties,1,"4,500",80 to 90,800 to 900,Jun-24
THE PATERSON EDGE,PATERSON ROAD,09,Non-Landed Properties,2,"5,200",90 to 100,"1,000 to 1,100",Jun-24
SUITES @ CAIRNHILL,CAIRNHILL ROAD,09,Non-Landed Properties,4,"10,500",170 to 180,"1,800 to 1,900",Jun-24
MARTIN NO 38,MARTIN ROAD,09,Non-Landed Properties,1,"6,500",90 to 100,"900 to 1,000",Jun-24
CAVENAGH HOUSE,CLEMENCEAU AVENUE NORTH,09,Non-Landed Properties,3,"7,000",150 to 160,"1,600 to 1,700",Jun-24
SOPHIA HILLS,MOUNT SOPHIA,09,Non-Landed Properties,3,"6,900",90 to 100,"1,000 to 1,100",Jun-24
CLAYMORE PLAZA,CLAYMORE HILL,09,Non-Landed Properties,NA,"3,800",70 to 80,700 to 800,Jun-24
PARC CENTENNIAL,KAMPONG JAVA ROAD,09,Non-Landed Properties,3,"4,200",110 to 120,"1,200 to 1,300",Jun-24
KIM SIA COURT,JALAN JINTAN,09,Non-Landed Properties,3,"6,500",130 to 140,"1,400 to 1,500",Jun-24
NEW FUTURA,LEONIE HILL ROAD,09,Non-Landed Properties,2,"11,500",120 to 130,"1,300 to 1,400",Jun-24
THE BOUTIQ,KILLINEY ROAD,09,Non-Landed Properties,1,"8,300",100 to 110,"1,100 to 1,200",Jun-24
VILLE ROYALE,RIVER VALLEY ROAD,09,Non-Landed Properties,3,"5,500",120 to 130,"1,300 to 1,400",Jun-24
8 SAINT THOMAS,ST. THOMAS WALK,09,Non-Landed Properties,4,"12,000",150 to 160,"1,600 to 1,700",Jun-24
THE CLAYMORE,CLAYMORE ROAD,09,Non-Landed Properties,3,"13,200",240 to 250,"2,600 to 2,700",Jun-24
URBAN SUITES,HULLET ROAD,09,Non-Landed Properties,3,"9,500",140 to 150,"1,500 to 1,600",Jun-24
KOPAR AT NEWTON,MAKEWAY AVENUE,09,Non-Landed Properties,2,"4,000",60 to 70,600 to 700,Jun-24
THE LIGHT @ CAIRNHILL,CAIRNHILL CIRCLE,09,Non-Landed Properties,4,"10,000",220 to 230,"2,400 to 2,500",Jun-24
THE CLAYMORE,CLAYMORE ROAD,09,Non-Landed Properties,3,"12,000",240 to 250,"2,600 to 2,700",Jun-24
THE BOUTIQ,KILLINEY ROAD,09,Non-Landed Properties,2,"4,800",60 to 70,700 to 800,Jun-24
ESPADA,ST. THOMAS WALK,09,Non-Landed Properties,1,"3,000",30 to 40,300 to 400,May-24
GRANGE HEIGHTS,ST. THOMAS WALK,09,Non-Landed Properties,4,"7,950",240 to 250,"2,600 to 2,700",May-24
THE RISE @ OXLEY - RESIDENCES,OXLEY RISE,09,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,May-24
WATERSCAPE AT CAVENAGH,CAVENAGH ROAD,09,Non-Landed Properties,3,"6,500",120 to 130,"1,300 to 1,400",May-24
THE OXLEY,OXLEY RISE,09,Non-Landed Properties,2,"3,900",70 to 80,800 to 900,May-24
THE LAURELS,CAIRNHILL ROAD,09,Non-Landed Properties,NA,"4,100",50 to 60,500 to 600,May-24
ORCHARD SCOTTS,ANTHONY ROAD,09,Non-Landed Properties,3,"9,800",150 to 160,"1,600 to 1,700",May-24
WILMER HOUSE,ST. THOMAS WALK,09,Non-Landed Properties,3,"7,200",170 to 180,"1,800 to 1,900",May-24
VISIONCREST,OXLEY RISE,09,Non-Landed Properties,2,"4,800",80 to 90,"900 to 1,000",May-24
1919,SOPHIA ROAD,09,Non-Landed Properties,1,"3,700",50 to 60,600 to 700,May-24
THE SCOTTS TOWER,SCOTTS ROAD,09,Non-Landed Properties,1,"3,200",60 to 70,600 to 700,May-24
NEWTON EDGE,MAKEWAY AVENUE,09,Non-Landed Properties,2,"3,600",70 to 80,700 to 800,May-24
THE BEAUMONT,DEVONSHIRE ROAD,09,Non-Landed Properties,3,"5,500",170 to 180,"1,900 to 2,000",May-24
ELIZABETH TOWER,MOUNT ELIZABETH,09,Non-Landed Properties,3,"5,900",180 to 190,"2,000 to 2,100",May-24
UE SQUARE,RIVER VALLEY ROAD,09,Non-Landed Properties,3,"6,000",120 to 130,"1,200 to 1,300",May-24
THE COSMOPOLITAN,KIM SENG ROAD,09,Non-Landed Properties,4,"9,000",150 to 160,"1,600 to 1,700",May-24
THE RISE @ OXLEY - RESIDENCES,OXLEY RISE,09,Non-Landed Properties,2,"4,100",60 to 70,600 to 700,May-24
WATERMARK ROBERTSON QUAY,RODYK STREET,09,Non-Landed Properties,2,"5,500",90 to 100,"1,000 to 1,100",May-24
THE VERMONT ON CAIRNHILL,CAIRNHILL RISE,09,Non-Landed Properties,2,"6,000",80 to 90,800 to 900,May-24
HIGH POINT,MOUNT ELIZABETH,09,Non-Landed Properties,4,"7,800",260 to 270,"2,800 to 2,900",May-24
BELLE VUE RESIDENCES,OXLEY WALK,09,Non-Landed Properties,2,"7,600",120 to 130,"1,300 to 1,400",May-24
PATERSON SUITES,PATERSON ROAD,09,Non-Landed Properties,4,"13,250",200 to 210,"2,100 to 2,200",May-24
SKYLINE @ ORCHARD BOULEVARD,ANGULLIA PARK,09,Non-Landed Properties,2,"12,800",160 to 170,"1,700 to 1,800",May-24
LA CRYSTAL,KILLINEY ROAD,09,Non-Landed Properties,2,"4,800",80 to 90,"900 to 1,000",May-24
DEVONSHIRE RESIDENCES,DEVONSHIRE ROAD,09,Non-Landed Properties,1,"3,900",40 to 50,400 to 500,May-24
CAIRNHILL NINE,CAIRNHILL ROAD,09,Non-Landed Properties,1,"5,600",50 to 60,600 to 700,May-24
OUE TWIN PEAKS,LEONIE HILL ROAD,09,Non-Landed Properties,1,"4,400",50 to 60,500 to 600,May-24
CAIRNHILL NINE,CAIRNHILL ROAD,09,Non-Landed Properties,2,"8,000",90 to 100,"1,000 to 1,100",May-24
MARTIN MODERN,MARTIN PLACE,09,Non-Landed Properties,2,"6,900",70 to 80,700 to 800,May-24
THE LAURELS,CAIRNHILL ROAD,09,Non-Landed Properties,4,"12,600",160 to 170,"1,800 to 1,900",May-24
8 @ MOUNT SOPHIA,MOUNT SOPHIA,09,Non-Landed Properties,3,"7,900",130 to 140,"1,400 to 1,500",May-24
THE OXLEY,OXLEY RISE,09,Non-Landed Properties,1,"4,000",50 to 60,600 to 700,May-24
