project_name,district,market_segment,tenure,lease_start_year,transaction_count,median_psf,avg_psf_5yr_ago,appreciation_1yr,appreciation_3yr,appreciation_5yr,annualized_appreciation,resale_annualized_appreciation,new_sale_proportion,has_new_launch_bias,appreciation_momentum,data_coverage,source,updated
ISLAND VIEW,D05,Rest of Central Region,Freehold,,9,1300.0,1223.0,-9.21787709497207,-4.761904761904767,6.295993458708105,1.2286346118742797,1.2286346118742797,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
THE FOLIAGE,D05,Rest of Central Region,Freehold,,9,1628.5,1394.0,,16.989942528735625,16.82209469153515,3.9635850770626924,3.9635850770626924,0.0,False,0.34,5yr,ura_5yr_cagr,2026-06-07
THE ORIENT,D05,Rest of Central Region,Freehold,,9,1872.0,,-2.6014568158168605,1.5184381778741818,,,0.7563586965478653,0.0,False,-0.622,3yr,ura_data,2026-06-07
VENTANA,D05,Rest of Central Region,Freehold,,9,1559.0,1258.0,-1.07868020304569,8.792742498255413,23.926868044515093,5.509452276162241,5.509452276162241,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
PALM MANSIONS,D05,Rest of Central Region,Freehold,,8,1424.0,1302.0,-8.010335917312661,12.170145726664039,9.370199692780346,1.807506572265094,1.807506572265094,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
TREASURE PLACE,D05,Rest of Central Region,Freehold,,8,1418.0,1227.0,,-0.6654991243432606,15.566422167889172,3.6830864937266394,3.6830864937266394,0.0,False,-0.781,5yr,ura_5yr_cagr,2026-06-07
GOLD COAST CONDOMINIUM,D05,Rest of Central Region,Freehold,,7,1631.0,1171.5,-1.2711864406779627,26.043276661514692,39.22321809645752,8.624531672015578,8.624531672015578,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
LANDRIDGE CONDOMINIUM,D05,Rest of Central Region,Freehold,,7,1721.0,1244.0,10.889175257731964,19.182825484764532,38.34405144694535,8.45263856022438,8.45263856022438,0.0,False,0.487,5yr,ura_5yr_cagr,2026-06-07
LUXE VILLE,D05,Rest of Central Region,Freehold,,7,1535.0,,5.425824175824179,9.56459671663097,,,3.864203756039042,0.0,False,0.448,3yr,ura_data,2026-06-07
MURANO,D05,Rest of Central Region,Freehold,,7,1574.5,1254.0,6.20573355817875,19.552012148823074,25.558213716108447,5.8549769981599775,5.8549769981599775,0.0,False,0.07,5yr,ura_5yr_cagr,2026-06-07
PASIR PANJANG COURT,D05,Rest of Central Region,Freehold,,7,1424.0,1271.0,,18.07628524046434,12.03776553894571,2.8824054339600114,2.8824054339600114,0.0,False,0.629,5yr,ura_5yr_cagr,2026-06-07
THE ESTIVA,D05,Rest of Central Region,Freehold,,7,1443.0,1331.5,-7.381258023106552,6.533776301218164,8.374014269620723,1.6213668516935398,1.6213668516935398,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
THE HILLSHORE,D05,Rest of Central Region,Freehold,,7,2512.0,,5.501889962200757,,,,,1.0,True,,1yr,ura_data,2026-06-07
VILLA DE WEST,D05,Rest of Central Region,Freehold,,7,1424.0,1265.0,1.3523131672597888,19.865319865319876,12.569169960474301,2.3962124522299844,2.3962124522299844,0.0,False,-0.209,5yr,ura_5yr_cagr,2026-06-07
24 ONE RESIDENCES,D05,Rest of Central Region,Freehold,,6,2100.0,1689.0,,6.302201974183741,24.333925399644762,5.595986372536865,5.595986372536865,0.0,False,-0.699,5yr,ura_5yr_cagr,2026-06-07
PALISADES,D05,Rest of Central Region,Freehold,,6,1088.5,,,-10.226804123711341,,,-0.13742573429972316,0.0,False,,3yr,ura_data,2026-06-07
FRAGRANCE COURT,D05,Rest of Central Region,Freehold,,5,1467.0,,0.6863417982155173,11.052233156699476,,,6.3093550225533646,0.0,False,-0.6,3yr,ura_data,2026-06-07
ICON @ PASIR PANJANG,D05,Rest of Central Region,Freehold,,5,1609.0,,-12.363834422657948,14.68282252316464,,,7.09006607672098,0.0,False,-1.0,3yr,ura_data,2026-06-07
PALM GREEN,D05,Rest of Central Region,Freehold,,5,1486.0,1134.0,15.283165244375475,,31.040564373897706,6.992032731422437,6.992032731422437,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-07
THE SPECTRUM,D05,Rest of Central Region,Freehold,,5,1282.0,1228.0,,10.327022375215144,4.3973941368078195,1.4448223920336511,1.4448223920336511,0.0,False,0.4,5yr,ura_5yr_cagr,2026-06-07
BANYAN CONDOMINIUM,D05,Rest of Central Region,Freehold,,4,1375.0,,-6.207366984993179,13.636363636363647,,,,0.0,False,-1.0,3yr,ura_data,2026-06-07
BUONA VISTA GARDENS,D05,Rest of Central Region,Freehold,,3,1534.0,1284.0,,17.818740399385558,19.470404984423674,4.547844675117951,,0.0,False,0.278,5yr,ura_5yr_cagr,2026-06-07
CRYSTAL HEIGHTS,D05,Rest of Central Region,Freehold,,3,1569.0,1261.0,,19.31558935361217,24.42505947660587,7.556324398086933,,0.0,False,-0.224,5yr,ura_5yr_cagr,2026-06-07
KENTVIEW PARK,D05,Rest of Central Region,Freehold,,3,1462.5,,-1.0487144790257141,,,,,0.0,False,,1yr,ura_data,2026-06-07
LIIV RESIDENCES,D05,Rest of Central Region,Freehold,,3,,1206.0,,,,,,0.0,False,,none,ura_data,2026-06-07
PEPYS HILL CONDOMINIUM,D05,Rest of Central Region,Freehold,,3,1043.0,,-25.765124555160146,,,,,0.0,False,,1yr,ura_data,2026-06-07
THE CASSANDRA,D05,Rest of Central Region,Freehold,,3,1511.0,,,14.904942965779465,,,,0.0,False,,3yr,ura_data,2026-06-07
THE PEAK,D05,Rest of Central Region,Freehold,,3,1503.0,,,6.823027718550101,,,,0.0,False,,3yr,ura_data,2026-06-07
BUONA LODGE,D05,Rest of Central Region,Freehold,,2,1504.0,,,,,,,0.0,False,,none,ura_data,2026-06-07
FABER HILLS,D05,Outside Central Region,Freehold,,2,1193.0,,,-0.5004170141784781,,,,0.0,False,,3yr,ura_data,2026-06-07
FLYNN PARK,D05,Rest of Central Region,Freehold,,1,,,,,,,,0.0,False,,none,ura_data,2026-06-07
GLORIA MANSION,D05,Rest of Central Region,Freehold,,1,,,,,,,,0.0,False,,none,ura_data,2026-06-07
PARC REGENCY,D05,Rest of Central Region,Freehold,,1,1538.0,,,,,,,0.0,False,,none,ura_data,2026-06-07
PASIR PANJANG LODGE,D05,Rest of Central Region,Freehold,,1,,,,,,,,0.0,False,,none,ura_data,2026-06-07
STARPOINT,D05,Rest of Central Region,Freehold,,1,,,,,,,,0.0,False,,none,ura_data,2026-06-07
WEST-N,D05,Rest of Central Region,Freehold,,1,1685.0,,,,,,,0.0,False,,none,ura_data,2026-06-07
MIDTOWN MODERN,D07,Core Central Region,99 yrs lease commencing from 2019,2019,207,3109.0,2630.5,3.806343906510845,6.091110731957006,18.19045808781601,3.399034423393088,0.5418985173869073,0.879,True,0.081,5yr,ura_5yr_cagr,2026-06-07
THE M,D07,Core Central Region,99 yrs lease commencing from 2019,2019,103,2635.5,2702.5,-0.17045454545454586,-11.292494109727368,-2.4791859389454163,-0.5008287141464618,-2.241774100196736,0.689,True,0.066,5yr,ura_5yr_cagr,2026-06-07
DUO RESIDENCES,D07,Core Central Region,99 yrs lease commencing from 2011,2011,95,2230.0,2171.5,-1.1962782454585708,3.480278422273786,2.6939903292654943,0.5330841133444064,0.5330841133444064,0.0,False,-0.346,5yr,ura_5yr_cagr,2026-06-07
CONCOURSE SKYLINE,D07,Core Central Region,99 yrs lease commencing from 2008,2008,89,1935.0,1885.5,-3.3949076385421884,0.7287870900572591,2.6252983293556076,0.5196311994101643,0.5196311994101643,0.0,False,-0.783,5yr,ura_5yr_cagr,2026-06-07
MIDTOWN BAY,D07,Core Central Region,99 yrs lease commencing from 2018,2018,88,3006.0,2933.5,-10.335570469798661,-5.9007669431836,2.4714504857678454,0.48947487244972443,1.32342548945934,0.932,True,-1.0,5yr,ura_5yr_cagr,2026-06-07
CITY GATE,D07,Rest of Central Region,99 yrs lease commencing from 2014,2014,84,2094.0,1858.0,-2.649930264993028,3.0004918839154016,12.701829924650166,2.4203353610150913,2.4203353610150913,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
THE BENCOOLEN,D07,Rest of Central Region,99 yrs lease commencing from 1995,1995,74,1600.0,1331.5,-1.8705918429929524,-0.6211180124223614,20.16522718738265,4.6995229727127,4.6995229727127,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
AUREA,D07,Core Central Region,99 yrs lease commencing from 2024,2024,66,2855.0,,0.29861233093273487,,,,,1.0,True,,1yr,ura_data,2026-06-07
SOUTHBANK,D07,Rest of Central Region,99 yrs lease commencing from 2006,2006,43,1955.0,1713.0,1.822916666666674,8.310249307479234,14.127262113251614,2.6781132522321505,2.6781132522321505,0.0,False,-0.171,5yr,ura_5yr_cagr,2026-06-07
THE PLAZA,D07,Core Central Region,99 yrs lease commencing from 1968,1968,31,1195.0,1162.0,-1.5245158632056,-10.78760731616275,2.839931153184172,0.5616418662626854,0.5616418662626854,0.0,False,-0.417,5yr,ura_5yr_cagr,2026-06-07
TEXTILE CENTRE,D07,Rest of Central Region,99 yrs lease commencing from 1970,1970,27,1290.0,1004.0,10.634648370497434,14.666666666666671,28.486055776892428,6.466750578541447,6.466750578541447,0.0,False,0.834,5yr,ura_5yr_cagr,2026-06-07
BURLINGTON SQUARE,D07,Rest of Central Region,99 yrs lease commencing from 1996,1996,26,1642.0,1313.5,1.6718266253870073,14.425087108013933,25.00951655881234,4.565547353091848,4.565547353091848,0.0,False,-0.579,5yr,ura_5yr_cagr,2026-06-07
SUNSHINE PLAZA,D07,Rest of Central Region,99 yrs lease commencing from 1997,1997,21,1472.5,1469.5,-6.418811566571336,2.4704244954766974,0.20415107179312386,0.04079691301324129,0.04079691301324129,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
SOUTH BEACH RESIDENCES,D07,Core Central Region,99 yrs lease commencing from 2007,2007,9,3643.0,3980.5,10.3103709311128,-19.116341030195382,-8.478834317296824,-1.75639086280297,-1.75639086280297,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-07
TANQUEELAN SUITES,D07,Core Central Region,999 yrs lease commencing from 1827,1827,1,,,,,,,,0.0,False,,none,ura_data,2026-06-07
WATERLOO VIEW,D07,Rest of Central Region,Freehold,,1,,901.0,,,,,,0.0,False,,none,ura_data,2026-06-07
THE ORIE,D12,Rest of Central Region,99 yrs lease commencing from 2024,2024,740,2669.0,,-1.9831068674256325,,,,,1.0,True,,1yr,ura_data,2026-06-07
EIGHT RIVERSUITES,D12,Rest of Central Region,99 yrs lease commencing from 2011,2011,280,1858.0,1493.5,-1.1176157530601416,6.966033390903847,24.405758285905588,4.464347645001299,4.464347645001299,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
GEM RESIDENCES,D12,Rest of Central Region,99 yrs lease commencing from 2015,2015,188,2036.5,1682.0,4.035759897828872,11.041439476553983,21.076099881093935,3.8990758337692943,3.8990758337692943,0.0,False,0.027,5yr,ura_5yr_cagr,2026-06-07
TREVISTA,D12,Rest of Central Region,99 yrs lease commencing from 2008,2008,134,1967.0,1495.0,-2.8641975308641987,19.756468797564697,31.571906354515058,5.641031587244361,5.641031587244361,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
VERTICUS,D12,Rest of Central Region,Freehold,,122,2315.0,2076.0,1.4016644765659114,6.953106953106958,11.51252408477843,2.2032553942499256,2.0942347932924044,0.934,True,-0.16,5yr,ura_5yr_cagr,2026-06-07
THE ARCADY AT BOON KENG,D12,Rest of Central Region,Freehold,,97,2656.0,,1.39339568619965,,,,,1.0,True,,1yr,ura_data,2026-06-07
RIVERBAY,D12,Rest of Central Region,999 yrs lease commencing from 1882,1882,57,1644.5,1343.0,3.2977386934673447,7.378387202089454,22.449739389426647,4.133765540863732,4.133765540863732,0.0,False,-0.167,5yr,ura_5yr_cagr,2026-06-07
OLEANDER TOWERS,D12,Rest of Central Region,99 yrs lease commencing from 1995,1995,53,1611.0,1194.0,2.807913209955326,17.935578330893122,34.92462311557789,6.1740155110662,6.1740155110662,0.0,False,-0.673,5yr,ura_5yr_cagr,2026-06-07
THE INTERWEAVE,D12,Rest of Central Region,Freehold,,51,1524.0,1526.5,-14.28571428571429,-13.825275657336721,-0.1637733377006234,-0.03277614601410184,-0.03277614601410184,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
PRESTIGE HEIGHTS,D12,Rest of Central Region,Freehold,,50,1775.5,1601.5,-1.6343490304709163,-4.440258342303549,10.864814236653132,2.084251011913185,2.084251011913185,0.0,False,-0.744,5yr,ura_5yr_cagr,2026-06-07
REGENT RESIDENCES,D12,Rest of Central Region,Freehold,,48,1699.0,1425.5,2.011407985589919,8.147676639083379,19.18625043844264,3.5726841601983583,3.5726841601983583,0.0,False,-0.312,5yr,ura_5yr_cagr,2026-06-07
BEACON HEIGHTS,D12,Rest of Central Region,999 yrs lease commencing from 1882,1882,45,1704.0,1221.0,9.021113243762002,16.313993174061437,39.55773955773956,6.893373967469363,6.893373967469363,0.0,False,0.426,5yr,ura_5yr_cagr,2026-06-07
VISTA RESIDENCES,D12,Rest of Central Region,Freehold,,39,2071.5,1673.5,-0.9562514941429567,5.850792028615226,23.782491783686876,4.35946504082152,4.35946504082152,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
THE ARTE,D12,Rest of Central Region,Freehold,,39,2137.0,1564.0,10.553543714433534,21.420454545454536,36.636828644501286,6.442129536726271,6.442129536726271,0.0,False,0.822,5yr,ura_5yr_cagr,2026-06-07
THE VERVE,D12,Rest of Central Region,Freehold,,34,1609.0,1351.5,6.415343915343907,20.614692653673174,19.052904180540132,3.5494982395090524,3.5494982395090524,0.0,False,0.573,5yr,ura_5yr_cagr,2026-06-07
SKYSUITES17,D12,Rest of Central Region,Freehold,,33,1956.0,1760.0,-0.40733197556007683,6.8852459016393475,11.136363636363633,2.134210591173491,2.134210591173491,0.0,False,-0.508,5yr,ura_5yr_cagr,2026-06-07
JUI RESIDENCES,D12,Rest of Central Region,Freehold,,31,2044.0,1880.0,4.659498207885315,8.868175765645802,8.723404255319146,1.686806504673788,1.6232352713708487,0.194,False,0.595,5yr,ura_5yr_cagr,2026-06-07
CRADELS,D12,Rest of Central Region,Freehold,,31,1393.0,1521.5,-19.896492236917773,-14.801223241590211,-8.445612882024323,-1.7492595727050864,-1.7492595727050864,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
KALLANG RIVERSIDE,D12,Rest of Central Region,Freehold,,30,2413.0,2610.0,-0.9238349414904534,-4.586793198892847,-7.547892720306515,-1.5573348459350767,-1.5573348459350767,0.0,False,0.127,5yr,ura_5yr_cagr,2026-06-07
THE MEZZO,D12,Rest of Central Region,Freehold,,30,1691.0,1476.5,-1.7146178436501014,5.16169154228856,14.527599051811713,2.7500474864031066,2.7500474864031066,0.0,False,-0.893,5yr,ura_5yr_cagr,2026-06-07
ONE DUSUN RESIDENCES,D12,Rest of Central Region,Freehold,,28,1759.0,1675.5,-1.290684624017957,-1.6769144773616573,4.9835869889585105,0.9774226263765007,0.9774226263765007,0.0,False,-0.454,5yr,ura_5yr_cagr,2026-06-07
OKIO,D12,Rest of Central Region,Freehold,,28,1812.0,1644.5,1.4557670772676445,4.921829762594099,10.185466707205837,1.9588346726762795,1.9588346726762795,0.0,False,-0.101,5yr,ura_5yr_cagr,2026-06-07
D'LOTUS,D12,Rest of Central Region,Freehold,,28,1624.5,1408.0,-1.0657734470158386,7.868525896414336,15.376420454545459,2.90190437005029,2.90190437005029,0.0,False,-0.794,5yr,ura_5yr_cagr,2026-06-07
TRELLIS TOWERS,D12,Rest of Central Region,Freehold,,28,2086.0,1602.0,6.755373592630498,11.849865951742622,30.212234706616737,6.822551753001416,6.822551753001416,0.0,False,-0.013,5yr,ura_5yr_cagr,2026-06-07
THE VIRIDIAN,D12,Rest of Central Region,Freehold,,28,1712.5,1567.0,1.8133174791914453,4.325312214438015,9.285258455647739,2.244603695201741,2.244603695201741,0.0,False,-0.086,5yr,ura_5yr_cagr,2026-06-07
AIRSTREAM,D12,Rest of Central Region,Freehold,,26,1464.0,1446.5,-6.274007682458382,-3.968514266972778,1.2098167991704045,0.24080086278950308,0.24080086278950308,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
CASA FORTUNA,D12,Rest of Central Region,Freehold,,26,1554.0,1267.0,-0.6076111288775166,0.2580645161290418,22.651933701657455,4.168132885426812,4.168132885426812,0.0,False,-0.955,5yr,ura_5yr_cagr,2026-06-07
NEEM TREE,D12,Rest of Central Region,Freehold,,24,1792.0,1694.0,1.7026106696935273,0.47659097280627893,5.785123966942152,1.1311439625934394,1.1311439625934394,0.0,False,0.114,5yr,ura_5yr_cagr,2026-06-07
RIVIERA 38,D12,Rest of Central Region,999 yrs lease commencing from 1882,1882,23,1595.5,1421.0,2.0793346129238666,5.6972507452798915,12.280084447572136,2.343566215629367,2.343566215629367,0.0,False,-0.053,5yr,ura_5yr_cagr,2026-06-07
ONE ST MICHAEL'S,D12,Rest of Central Region,Freehold,,22,1785.0,1384.0,-5.154091392136029,18.841544607190407,28.973988439306364,5.2205157152769965,5.2205157152769965,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
DOMUS,D12,Rest of Central Region,Freehold,,22,1876.5,1613.5,-3.223310985043837,2.2058823529411686,16.299969011465755,3.066118287449404,3.066118287449404,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
ST FRANCIS COURT,D12,Rest of Central Region,99 yrs lease commencing from 1992,1992,22,1185.0,835.0,-0.0843170320404707,10.541044776119413,41.91616766467065,9.146036308465423,9.146036308465423,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
PINNACLE 16,D12,Rest of Central Region,Freehold,,21,1763.0,1509.0,0.6565800742220906,7.697006719609045,16.83233929754804,3.1603042915989477,3.1603042915989477,0.0,False,-0.501,5yr,ura_5yr_cagr,2026-06-07
NOVA 88,D12,Rest of Central Region,Freehold,,21,1683.0,1458.0,2.4969549330085217,9.14396887159532,15.432098765432102,2.9118341261692215,2.9118341261692215,0.0,False,-0.083,5yr,ura_5yr_cagr,2026-06-07
THE RIVERINE BY THE PARK,D12,Rest of Central Region,Freehold,,21,2111.0,1943.0,3.734643734643739,-0.9849906191369606,8.64642305712815,1.6724026323384322,1.6724026323384322,0.0,False,0.412,5yr,ura_5yr_cagr,2026-06-07
AVA TOWERS,D12,Rest of Central Region,Freehold,,20,1546.0,1132.0,7.063711911357351,19.844961240310077,36.57243816254416,8.103751560901262,8.103751560901262,0.0,False,-0.208,5yr,ura_5yr_cagr,2026-06-07
M66,D12,Rest of Central Region,Freehold,,20,1336.5,1299.0,-5.347025495750712,-5.313496280552599,2.886836027713624,0.714025061844703,0.714025061844703,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
VA RESIDENCES,D12,Rest of Central Region,Freehold,,19,1570.0,1378.0,-1.2268008807801212,5.369127516778516,13.933236574746012,2.6431772739130777,2.6431772739130777,0.0,False,-0.774,5yr,ura_5yr_cagr,2026-06-07
LAVENDER RESIDENCE,D12,Rest of Central Region,Freehold,,17,2083.0,,,6.875320677270391,,,,1.0,True,,3yr,ura_data,2026-06-07
ST MICHAEL'S PLACE,D12,Rest of Central Region,Freehold,,16,1476.0,1218.0,4.680851063829783,7.150635208711442,21.182266009852224,4.920358849263251,4.920358849263251,0.0,False,-0.048,5yr,ura_5yr_cagr,2026-06-07
THE TIER,D12,Rest of Central Region,Freehold,,15,1585.0,1514.0,2.390180878552961,4.62046204620461,4.689564068692209,0.9207985506263006,0.9207985506263006,0.0,False,0.294,5yr,ura_5yr_cagr,2026-06-07
SUITES @ TOPAZ,D12,Rest of Central Region,Freehold,,15,1742.0,1212.5,48.12925170068028,3.875968992248069,43.6701030927835,7.516045071403887,7.516045071403887,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-07
CITY REGENCY,D12,Rest of Central Region,Freehold,,15,1548.0,1321.0,12.377495462794919,5.665529010238912,17.18395155185466,4.043998626856982,4.043998626856982,0.0,False,1.0,5yr,ura_5yr_cagr,2026-06-07
ASCENT @ 456,D12,Rest of Central Region,Freehold,,15,1481.0,,-5.968253968253967,4.075895994378076,,,2.2344526283632815,0.0,False,-1.0,3yr,ura_data,2026-06-07
IRESIDENCES,D12,Rest of Central Region,Freehold,,14,1961.0,1552.0,7.187756217545771,3.4828496042216273,26.35309278350515,4.78935696776579,4.78935696776579,0.0,False,0.48,5yr,ura_5yr_cagr,2026-06-07
MOONSTONE RESIDENCES,D12,Rest of Central Region,Freehold,,14,1523.0,1103.0,-0.2619515389652882,11.656891495601162,38.07796917497734,6.665722200529167,6.665722200529167,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
THE MARQUE @ IRRAWADDY,D12,Rest of Central Region,Freehold,,14,1596.5,1252.0,-7.449275362318842,-3.0072904009720514,27.515974440894574,6.265220691501794,6.265220691501794,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
SUNVILLE,D12,Rest of Central Region,Freehold,,14,1440.0,1134.0,-4.063957361758829,1.3370865587614356,26.984126984126977,6.1542434214488795,6.1542434214488795,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
PARC HAVEN,D12,Rest of Central Region,Freehold,,13,940.0,1229.0,-38.64229765013055,-37.4167776298269,-23.515052888527254,-5.220329588512406,-5.220329588512406,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
SHAW PLAZA - TWIN HEIGHTS,D12,Rest of Central Region,Freehold,,13,1686.0,1352.0,-0.5309734513274322,15.796703296703306,24.70414201183433,4.514410600410956,4.514410600410956,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
THE CENTRIO,D12,Rest of Central Region,Freehold,,13,1333.0,1493.0,-16.791510611735326,-19.79542719614922,-10.716677829872745,-2.2416037305821312,-2.2416037305821312,0.0,False,-1.0,5yr,ura_5yr_cagr,2026-06-07
RITZ MANSIONS,D12,Rest of Central Region,Freehold,,13,1468.0,1185.0,0.6168608636052175,2.5497729654208934,23.88185654008439,4.376214299354553,4.376214299354553,0.0,False,-0.752,5yr,ura_5yr_cagr,2026-06-07
DE ROYALE,D12,Rest of Central Region,Freehold,,13,1904.0,,0.36900369003689537,4.500548847420416,,,5.679934115739038,0.0,False,-0.226,3yr,ura_data,2026-06-07
