Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
EMERALD OF KATONG,"2,532,000",990.29,"2,557",Nov-24,JALAN TEMBUSU,New Sale,Strata,92,"27,522",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"1,282,000",484.38,"2,647",Nov-24,JALAN TEMBUSU,New Sale,Strata,45,"28,489",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"2,167,000",882.65,"2,455",Nov-24,JALAN TEMBUSU,New Sale,Strata,82,"26,427",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"1,715,000",699.66,"2,451",Nov-24,JALAN TEMBUSU,New Sale,Strata,65,"26,385",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"1,589,000",624.31,"2,545",Nov-24,JALAN TEMBUSU,New Sale,Strata,58,"27,397",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"2,504,000","1,022.58","2,449",Nov-24,JALAN TEMBUSU,New Sale,Strata,95,"26,358",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"1,277,000",484.38,"2,636",Nov-24,JALAN TEMBUSU,New Sale,Strata,45,"28,378",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"3,087,000","1,259.39","2,451",Nov-24,JALAN TEMBUSU,New Sale,Strata,117,"26,385",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"2,532,000",990.29,"2,557",Nov-24,JALAN TEMBUSU,New Sale,Strata,92,"27,522",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"1,731,000",678.13,"2,553",Nov-24,JALAN TEMBUSU,New Sale,Strata,63,"27,476",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"2,191,000",882.65,"2,482",Nov-24,JALAN TEMBUSU,New Sale,Strata,82,"26,720",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"2,528,000","1,022.58","2,472",Nov-24,JALAN TEMBUSU,New Sale,Strata,95,"26,611",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"2,544,000",990.29,"2,569",Nov-24,JALAN TEMBUSU,New Sale,Strata,92,"27,652",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"1,741,000",678.13,"2,567",Nov-24,JALAN TEMBUSU,New Sale,Strata,63,"27,635",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"3,113,000","1,259.39","2,472",Nov-24,JALAN TEMBUSU,New Sale,Strata,117,"26,607",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"2,203,000",882.65,"2,496",Nov-24,JALAN TEMBUSU,New Sale,Strata,82,"26,866",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"1,745,000",699.66,"2,494",Nov-24,JALAN TEMBUSU,New Sale,Strata,65,"26,846",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"1,301,000",484.38,"2,686",Nov-24,JALAN TEMBUSU,New Sale,Strata,45,"28,911",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"2,215,000",882.65,"2,509",Nov-24,JALAN TEMBUSU,New Sale,Strata,82,"27,012",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"1,309,000",484.38,"2,702",Nov-24,JALAN TEMBUSU,New Sale,Strata,45,"29,089",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"1,761,000",678.13,"2,597",Nov-24,JALAN TEMBUSU,New Sale,Strata,63,"27,952",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"3,139,000","1,259.39","2,492",Nov-24,JALAN TEMBUSU,New Sale,Strata,117,"26,829",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"2,227,000",882.65,"2,523",Nov-24,JALAN TEMBUSU,New Sale,Strata,82,"27,159",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"1,765,000",699.66,"2,523",Nov-24,JALAN TEMBUSU,New Sale,Strata,65,"27,154",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"1,639,000",624.31,"2,625",Nov-24,JALAN TEMBUSU,New Sale,Strata,58,"28,259",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"3,165,000","1,259.39","2,513",Nov-24,JALAN TEMBUSU,New Sale,Strata,117,"27,051",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"2,250,000",882.65,"2,549",Nov-24,JALAN TEMBUSU,New Sale,Strata,82,"27,439",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"2,603,000",990.29,"2,629",Nov-24,JALAN TEMBUSU,New Sale,Strata,92,"28,293",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"2,262,000",882.65,"2,563",Nov-24,JALAN TEMBUSU,New Sale,Strata,82,"27,585",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"1,669,000",624.31,"2,673",Nov-24,JALAN TEMBUSU,New Sale,Strata,58,"28,776",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"2,599,000","1,022.58","2,542",Nov-24,JALAN TEMBUSU,New Sale,Strata,95,"27,358",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"2,615,000",990.29,"2,641",Nov-24,JALAN TEMBUSU,New Sale,Strata,92,"28,424",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"1,341,000",484.38,"2,768",Nov-24,JALAN TEMBUSU,New Sale,Strata,45,"29,800",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"1,801,000",678.13,"2,656",Nov-24,JALAN TEMBUSU,New Sale,Strata,63,"28,587",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"1,679,000",624.31,"2,689",Nov-24,JALAN TEMBUSU,New Sale,Strata,58,"28,948",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"2,611,000","1,022.58","2,553",Nov-24,JALAN TEMBUSU,New Sale,Strata,95,"27,484",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"3,204,000","1,259.39","2,544",Nov-24,JALAN TEMBUSU,New Sale,Strata,117,"27,385",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"1,689,000",624.31,"2,705",Nov-24,JALAN TEMBUSU,New Sale,Strata,58,"29,121",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"3,217,000","1,259.39","2,554",Nov-24,JALAN TEMBUSU,New Sale,Strata,117,"27,496",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"2,298,000",882.65,"2,604",Nov-24,JALAN TEMBUSU,New Sale,Strata,82,"28,024",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"2,635,000","1,022.58","2,577",Nov-24,JALAN TEMBUSU,New Sale,Strata,95,"27,737",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"2,651,000",990.29,"2,677",Nov-24,JALAN TEMBUSU,New Sale,Strata,92,"28,815",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"1,365,000",484.38,"2,818",Nov-24,JALAN TEMBUSU,New Sale,Strata,45,"30,333",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"1,831,000",678.13,"2,700",Nov-24,JALAN TEMBUSU,New Sale,Strata,63,"29,063",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"2,310,000",882.65,"2,617",Nov-24,JALAN TEMBUSU,New Sale,Strata,82,"28,171",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"1,709,000",624.31,"2,737",Nov-24,JALAN TEMBUSU,New Sale,Strata,58,"29,466",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"2,647,000","1,022.58","2,589",Nov-24,JALAN TEMBUSU,New Sale,Strata,95,"27,863",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"1,373,000",484.38,"2,835",Nov-24,JALAN TEMBUSU,New Sale,Strata,45,"30,511",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"3,243,000","1,259.39","2,575",Nov-24,JALAN TEMBUSU,New Sale,Strata,117,"27,718",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"2,322,000",882.65,"2,631",Nov-24,JALAN TEMBUSU,New Sale,Strata,82,"28,317",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"1,845,000",699.66,"2,637",Nov-24,JALAN TEMBUSU,New Sale,Strata,65,"28,385",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"2,659,000","1,022.58","2,600",Nov-24,JALAN TEMBUSU,New Sale,Strata,95,"27,989",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"2,675,000",990.29,"2,701",Nov-24,JALAN TEMBUSU,New Sale,Strata,92,"29,076",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"1,381,000",484.38,"2,851",Nov-24,JALAN TEMBUSU,New Sale,Strata,45,"30,689",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"3,269,000","1,259.39","2,596",Nov-24,JALAN TEMBUSU,New Sale,Strata,117,"27,940",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"1,739,000",624.31,"2,785",Nov-24,JALAN TEMBUSU,New Sale,Strata,58,"29,983",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"2,682,000","1,022.58","2,623",Nov-24,JALAN TEMBUSU,New Sale,Strata,95,"28,232",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"2,698,000",990.29,"2,724",Nov-24,JALAN TEMBUSU,New Sale,Strata,92,"29,326",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"1,871,000",678.13,"2,759",Nov-24,JALAN TEMBUSU,New Sale,Strata,63,"29,698",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"2,357,000",882.65,"2,670",Nov-24,JALAN TEMBUSU,New Sale,Strata,82,"28,744",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"1,875,000",699.66,"2,680",Nov-24,JALAN TEMBUSU,New Sale,Strata,65,"28,846",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"1,749,000",624.31,"2,801",Nov-24,JALAN TEMBUSU,New Sale,Strata,58,"30,155",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"2,710,000",990.29,"2,737",Nov-24,JALAN TEMBUSU,New Sale,Strata,92,"29,457",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"1,405,000",484.38,"2,901",Nov-24,JALAN TEMBUSU,New Sale,Strata,45,"31,222",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"1,881,000",678.13,"2,774",Nov-24,JALAN TEMBUSU,New Sale,Strata,63,"29,857",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"3,295,000","1,259.39","2,616",Nov-24,JALAN TEMBUSU,New Sale,Strata,117,"28,162",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"2,369,000",882.65,"2,684",Nov-24,JALAN TEMBUSU,New Sale,Strata,82,"28,890",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"1,885,000",699.66,"2,694",Nov-24,JALAN TEMBUSU,New Sale,Strata,65,"29,000",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"1,759,000",624.31,"2,818",Nov-24,JALAN TEMBUSU,New Sale,Strata,58,"30,328",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"2,706,000","1,022.58","2,646",Nov-24,JALAN TEMBUSU,New Sale,Strata,95,"28,484",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"2,722,000",990.29,"2,749",Nov-24,JALAN TEMBUSU,New Sale,Strata,92,"29,587",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"1,413,000",484.38,"2,917",Nov-24,JALAN TEMBUSU,New Sale,Strata,45,"31,400",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"1,891,000",678.13,"2,789",Nov-24,JALAN TEMBUSU,New Sale,Strata,63,"30,016",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"3,308,000","1,259.39","2,627",Nov-24,JALAN TEMBUSU,New Sale,Strata,117,"28,274",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"1,895,000",699.66,"2,708",Nov-24,JALAN TEMBUSU,New Sale,Strata,65,"29,154",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"1,769,000",624.31,"2,834",Nov-24,JALAN TEMBUSU,New Sale,Strata,58,"30,500",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"2,718,000","1,022.58","2,658",Nov-24,JALAN TEMBUSU,New Sale,Strata,95,"28,611",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"2,734,000",990.29,"2,761",Nov-24,JALAN TEMBUSU,New Sale,Strata,92,"29,717",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"1,421,000",484.38,"2,934",Nov-24,JALAN TEMBUSU,New Sale,Strata,45,"31,578",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"1,901,000",678.13,"2,803",Nov-24,JALAN TEMBUSU,New Sale,Strata,63,"30,175",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"3,321,000","1,259.39","2,637",Nov-24,JALAN TEMBUSU,New Sale,Strata,117,"28,385",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"2,393,000",882.65,"2,711",Nov-24,JALAN TEMBUSU,New Sale,Strata,82,"29,183",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"1,905,000",699.66,"2,723",Nov-24,JALAN TEMBUSU,New Sale,Strata,65,"29,308",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"1,779,000",624.31,"2,850",Nov-24,JALAN TEMBUSU,New Sale,Strata,58,"30,672",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"2,730,000","1,022.58","2,670",Nov-24,JALAN TEMBUSU,New Sale,Strata,95,"28,737",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"2,746,000",990.29,"2,773",Nov-24,JALAN TEMBUSU,New Sale,Strata,92,"29,848",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"1,911,000",678.13,"2,818",Nov-24,JALAN TEMBUSU,New Sale,Strata,63,"30,333",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"3,334,000","1,259.39","2,647",Nov-24,JALAN TEMBUSU,New Sale,Strata,117,"28,496",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"2,405,000",882.65,"2,725",Nov-24,JALAN TEMBUSU,New Sale,Strata,82,"29,329",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"1,915,000",699.66,"2,737",Nov-24,JALAN TEMBUSU,New Sale,Strata,65,"29,462",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"1,789,000",624.31,"2,866",Nov-24,JALAN TEMBUSU,New Sale,Strata,58,"30,845",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"2,758,000",990.29,"2,785",Nov-24,JALAN TEMBUSU,New Sale,Strata,92,"29,978",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"1,921,000",678.13,"2,833",Nov-24,JALAN TEMBUSU,New Sale,Strata,63,"30,492",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,21 to 25
EMERALD OF KATONG,"3,347,000","1,259.39","2,658",Nov-24,JALAN TEMBUSU,New Sale,Strata,117,"28,607",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,21 to 25
EMERALD OF KATONG,"2,417,000",882.65,"2,738",Nov-24,JALAN TEMBUSU,New Sale,Strata,82,"29,476",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,21 to 25
EMERALD OF KATONG,"2,754,000","1,022.58","2,693",Nov-24,JALAN TEMBUSU,New Sale,Strata,95,"28,989",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,21 to 25
EMERALD OF KATONG,"2,770,000",990.29,"2,797",Nov-24,JALAN TEMBUSU,New Sale,Strata,92,"30,109",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,21 to 25
EMERALD OF KATONG,"3,185,000","1,313.21","2,425",Nov-24,JALAN TEMBUSU,New Sale,Strata,122,"26,107",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"3,687,000","1,485.43","2,482",Nov-24,JALAN TEMBUSU,New Sale,Strata,138,"26,717",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"3,611,000","1,474.67","2,449",Nov-24,JALAN TEMBUSU,New Sale,Strata,137,"26,358",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"3,251,000","1,302.44","2,496",Nov-24,JALAN TEMBUSU,New Sale,Strata,121,"26,868",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"3,167,000","1,313.21","2,412",Nov-24,JALAN TEMBUSU,New Sale,Strata,122,"25,959",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"3,853,000","1,560.78","2,469",Nov-24,JALAN TEMBUSU,New Sale,Strata,145,"26,572",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"3,233,000","1,302.44","2,482",Nov-24,JALAN TEMBUSU,New Sale,Strata,121,"26,719",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"3,180,000","1,313.21","2,422",Nov-24,JALAN TEMBUSU,New Sale,Strata,122,"26,066",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"3,867,000","1,560.78","2,478",Nov-24,JALAN TEMBUSU,New Sale,Strata,145,"26,669",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"3,604,000","1,474.67","2,444",Nov-24,JALAN TEMBUSU,New Sale,Strata,137,"26,307",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"3,246,000","1,302.44","2,492",Nov-24,JALAN TEMBUSU,New Sale,Strata,121,"26,826",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"3,193,000","1,313.21","2,431",Nov-24,JALAN TEMBUSU,New Sale,Strata,122,"26,172",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"3,670,000","1,474.67","2,489",Nov-24,JALAN TEMBUSU,New Sale,Strata,137,"26,788",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"3,259,000","1,302.44","2,502",Nov-24,JALAN TEMBUSU,New Sale,Strata,121,"26,934",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"3,206,000","1,313.21","2,441",Nov-24,JALAN TEMBUSU,New Sale,Strata,122,"26,279",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"3,895,000","1,560.78","2,496",Nov-24,JALAN TEMBUSU,New Sale,Strata,145,"26,862",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"3,272,000","1,302.44","2,512",Nov-24,JALAN TEMBUSU,New Sale,Strata,121,"27,041",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"3,219,000","1,313.21","2,451",Nov-24,JALAN TEMBUSU,New Sale,Strata,122,"26,385",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"3,909,000","1,560.78","2,505",Nov-24,JALAN TEMBUSU,New Sale,Strata,145,"26,959",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"3,698,000","1,474.67","2,508",Nov-24,JALAN TEMBUSU,New Sale,Strata,137,"26,993",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"3,285,000","1,302.44","2,522",Nov-24,JALAN TEMBUSU,New Sale,Strata,121,"27,149",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"3,923,000","1,560.78","2,513",Nov-24,JALAN TEMBUSU,New Sale,Strata,145,"27,055",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"3,712,000","1,474.67","2,517",Nov-24,JALAN TEMBUSU,New Sale,Strata,137,"27,095",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"3,298,000","1,302.44","2,532",Nov-24,JALAN TEMBUSU,New Sale,Strata,121,"27,256",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"3,258,000","1,313.21","2,481",Nov-24,JALAN TEMBUSU,New Sale,Strata,122,"26,705",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"3,951,000","1,560.78","2,531",Nov-24,JALAN TEMBUSU,New Sale,Strata,145,"27,248",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"3,271,000","1,313.21","2,491",Nov-24,JALAN TEMBUSU,New Sale,Strata,122,"26,811",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"3,965,000","1,560.78","2,540",Nov-24,JALAN TEMBUSU,New Sale,Strata,145,"27,345",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"3,754,000","1,474.67","2,546",Nov-24,JALAN TEMBUSU,New Sale,Strata,137,"27,401",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"3,768,000","1,474.67","2,555",Nov-24,JALAN TEMBUSU,New Sale,Strata,137,"27,504",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"3,350,000","1,302.44","2,572",Nov-24,JALAN TEMBUSU,New Sale,Strata,121,"27,686",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"3,297,000","1,313.21","2,511",Nov-24,JALAN TEMBUSU,New Sale,Strata,122,"27,025",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"3,993,000","1,560.78","2,558",Nov-24,JALAN TEMBUSU,New Sale,Strata,145,"27,538",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"3,363,000","1,302.44","2,582",Nov-24,JALAN TEMBUSU,New Sale,Strata,121,"27,793",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"3,310,000","1,313.21","2,521",Nov-24,JALAN TEMBUSU,New Sale,Strata,122,"27,131",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"4,007,000","1,560.78","2,567",Nov-24,JALAN TEMBUSU,New Sale,Strata,145,"27,634",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"3,796,000","1,474.67","2,574",Nov-24,JALAN TEMBUSU,New Sale,Strata,137,"27,708",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
