Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,2,"4,000",70 to 80,800 to 900,Jan-24
GUILLEMARD EDGE,LORONG 30 GEYLANG,14,Non-Landed Properties,2,"3,700",50 to 60,500 to 600,Jan-24
NON-LANDED HOUSING DEVELOPMENT,JALAN SUKA,14,Non-Landed Properties,NA,"4,200",190 to 200,"2,100 to 2,200",Jan-24
URBAN TREASURES,JALAN EUNOS,14,Non-Landed Properties,2,"3,700",60 to 70,600 to 700,Jan-24
CENTRA HEIGHTS,SIMS AVENUE,14,Non-Landed Properties,1,"2,950",40 to 50,400 to 500,Jan-24
PARK PLACE RESIDENCES AT PLQ,PAYA LEBAR ROAD,14,Non-Landed Properties,1,"3,900",40 to 50,400 to 500,Jan-24
28 IMPERIAL RESIDENCES,LORONG 26 GEYLANG,14,Non-Landed Properties,2,"2,800",50 to 60,500 to 600,Jan-24
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,2,"5,100",60 to 70,700 to 800,Jan-24
LOTUS AT PAYA LEBAR (WEST WING),LORONG 41 GEYLANG,14,Non-Landed Properties,1,"3,230",60 to 70,600 to 700,Jan-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,1,"3,400",40 to 50,400 to 500,Jan-24
CENTRA RESIDENCE,LORONG 7 GEYLANG,14,Non-Landed Properties,1,"2,400",30 to 40,400 to 500,Jan-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Jan-24
SILVERSCAPE,LORONG 32 GEYLANG,14,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Jan-24
THE EBONY,LORONG MARICAN,14,Non-Landed Properties,2,"3,400",60 to 70,600 to 700,Jan-24
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"4,200",40 to 50,500 to 600,Jan-24
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,1,"3,200",50 to 60,500 to 600,Jan-24
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,NA,"3,300",50 to 60,500 to 600,Jan-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,2,"3,700",50 to 60,600 to 700,Jan-24
SIMS GREEN,LORONG 27A GEYLANG,14,Non-Landed Properties,2,"3,600",80 to 90,"900 to 1,000",Jan-24
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,NA,"3,000",40 to 50,500 to 600,Jan-24
GUILLEMARD SUITES,GUILLEMARD ROAD,14,Non-Landed Properties,2,"2,400",40 to 50,400 to 500,Jan-24
SUITES@CHANGI,CHANGI ROAD,14,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Jan-24
REZI 35,LORONG 35 GEYLANG,14,Non-Landed Properties,2,"4,400",70 to 80,800 to 900,Jan-24
LA FLEUR,LORONG 26 GEYLANG,14,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Jan-24
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,NA,"2,750",40 to 50,500 to 600,Jan-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 10 GEYLANG,14,Non-Landed Properties,NA,"4,500",130 to 140,"1,300 to 1,400",Jan-24
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"3,400",30 to 40,400 to 500,Jan-24
AVANT RESIDENCES,ALJUNIED ROAD,14,Non-Landed Properties,NA,"2,650",30 to 40,400 to 500,Jan-24
PAYA LEBAR RESIDENCES,PAYA LEBAR ROAD,14,Non-Landed Properties,3,"5,100",110 to 120,"1,200 to 1,300",Jan-24
SIMS DORADO,LORONG 39 GEYLANG,14,Non-Landed Properties,3,"4,400",90 to 100,"900 to 1,000",Jan-24
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Jan-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,2,"4,500",60 to 70,600 to 700,Jan-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 27 GEYLANG,14,Non-Landed Properties,NA,"5,300",160 to 170,"1,700 to 1,800",Jan-24
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,2,"4,600",50 to 60,600 to 700,Jan-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,2,"4,300",50 to 60,600 to 700,Jan-24
# 1 SUITES,LORONG 20 GEYLANG,14,Non-Landed Properties,1,"3,300",50 to 60,600 to 700,Jan-24
THE ETAGE,LORONG 34 GEYLANG,14,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Jan-24
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,2,"4,700",50 to 60,600 to 700,Jan-24
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,1,"3,000",50 to 60,500 to 600,Jan-24
PARK PLACE RESIDENCES AT PLQ,PAYA LEBAR ROAD,14,Non-Landed Properties,2,"6,200",80 to 90,"900 to 1,000",Jan-24
MILLAGE,CHANGI ROAD,14,Non-Landed Properties,2,"3,500",40 to 50,500 to 600,Jan-24
SIMS EDGE,GEYLANG EAST AVENUE 2,14,Non-Landed Properties,1,"2,800",30 to 40,400 to 500,Jan-24
28 IMPERIAL RESIDENCES,LORONG 26 GEYLANG,14,Non-Landed Properties,2,"3,200",40 to 50,400 to 500,Jan-24
NON-LANDED HOUSING DEVELOPMENT,CHANGI ROAD,14,Non-Landed Properties,NA,"3,500",70 to 80,800 to 900,Jan-24
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,1,"3,100",70 to 80,800 to 900,Jan-24
ASTORIA PARK,LORONG MYDIN,14,Non-Landed Properties,2,"4,100",70 to 80,800 to 900,Jan-24
URBAN TREASURES,JALAN EUNOS,14,Non-Landed Properties,NA,"3,500",50 to 60,600 to 700,Jan-24
REZI 26,LORONG 26 GEYLANG,14,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Jan-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,3,"5,000",70 to 80,800 to 900,Jan-24
ROYCE RESIDENCES,LORONG 6 GEYLANG,14,Non-Landed Properties,1,"2,900",30 to 40,400 to 500,Jan-24
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,2,"6,000",70 to 80,800 to 900,Jan-24
PARK PLACE RESIDENCES AT PLQ,PAYA LEBAR ROAD,14,Non-Landed Properties,1,"4,000",40 to 50,400 to 500,Jan-24
MELOSA,LORONG 28 GEYLANG,14,Non-Landed Properties,2,"3,000",40 to 50,500 to 600,Jan-24
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"5,300",60 to 70,700 to 800,Jan-24
THE WATERINA,LORONG 40 GEYLANG,14,Non-Landed Properties,3,"5,750",120 to 130,"1,200 to 1,300",Jan-24
THE HELICONIA,JALAN DAUD,14,Non-Landed Properties,3,"4,600",120 to 130,"1,300 to 1,400",Jan-24
WATERBANK AT DAKOTA,DAKOTA CRESCENT,14,Non-Landed Properties,1,"4,500",50 to 60,600 to 700,Jan-24
STUDIO8,JALAN AYER,14,Non-Landed Properties,2,"4,000",80 to 90,800 to 900,Jan-24
CASA AERATA,LORONG 26 GEYLANG,14,Non-Landed Properties,1,"2,700",40 to 50,400 to 500,Jan-24
CENTRA HEIGHTS,SIMS AVENUE,14,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Jan-24
WING FONG MANSIONS,LORONG 14 GEYLANG,14,Non-Landed Properties,3,"3,000",110 to 120,"1,200 to 1,300",Jan-24
ATHENA VILLE,LORONG 29 GEYLANG,14,Non-Landed Properties,3,"3,300",110 to 120,"1,100 to 1,200",Jan-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 12 GEYLANG,14,Non-Landed Properties,NA,"6,000",180 to 190,"1,900 to 2,000",Jan-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 6 GEYLANG,14,Non-Landed Properties,NA,"3,200",120 to 130,"1,300 to 1,400",Jan-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 6 GEYLANG,14,Non-Landed Properties,NA,"2,850",80 to 90,"900 to 1,000",Jan-24
NON-LANDED HOUSING DEVELOPMENT,GEYLANG ROAD,14,Non-Landed Properties,NA,"2,000",70 to 80,700 to 800,Jan-24
NON-LANDED HOUSING DEVELOPMENT,GEYLANG ROAD,14,Non-Landed Properties,NA,"2,200",70 to 80,700 to 800,Jan-24
WANG LODGE,LORONG 4 GEYLANG,14,Non-Landed Properties,3,"2,300",90 to 100,"1,000 to 1,100",Jan-24
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,1,"3,000",50 to 60,500 to 600,Jan-24
THE WATERINA,LORONG 40 GEYLANG,14,Non-Landed Properties,3,"5,300",120 to 130,"1,300 to 1,400",Jan-24
ESTA RUBY,GUILLEMARD ROAD,14,Non-Landed Properties,3,"5,300",100 to 110,"1,100 to 1,200",Jan-24
CASSIA VIEW,GUILLEMARD ROAD,14,Non-Landed Properties,3,"4,500",100 to 110,"1,100 to 1,200",Jan-24
METRO LOFT,LORONG 27 GEYLANG,14,Non-Landed Properties,1,"3,050",40 to 50,400 to 500,Jan-24
NON-LANDED HOUSING DEVELOPMENT,GEYLANG ROAD,14,Non-Landed Properties,NA,"2,300",90 to 100,"900 to 1,000",Jan-24
NON-LANDED HOUSING DEVELOPMENT,GUILLEMARD ROAD,14,Non-Landed Properties,NA,"2,800",80 to 90,800 to 900,Jan-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 8 GEYLANG,14,Non-Landed Properties,NA,"2,800",100 to 110,"1,100 to 1,200",Jan-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 10 GEYLANG,14,Non-Landed Properties,NA,"7,000",150 to 160,"1,600 to 1,700",Jan-24
NON-LANDED HOUSING DEVELOPMENT,SIMS AVENUE,14,Non-Landed Properties,NA,"3,300",120 to 130,"1,300 to 1,400",Jan-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 16 GEYLANG,14,Non-Landed Properties,NA,"3,500",90 to 100,"1,000 to 1,100",Jan-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 15 GEYLANG,14,Non-Landed Properties,NA,"4,200",90 to 100,"1,000 to 1,100",Jan-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 6 GEYLANG,14,Non-Landed Properties,NA,"4,200",100 to 110,"1,100 to 1,200",Jan-24
NON-LANDED HOUSING DEVELOPMENT,GEYLANG ROAD,14,Non-Landed Properties,NA,"1,850",60 to 70,600 to 700,Jan-24
GEYLANG HERITAGE,LORONG 34 GEYLANG,14,Non-Landed Properties,3,"4,500",80 to 90,"900 to 1,000",Jan-24
GRANDLINK SQUARE,GUILLEMARD ROAD,14,Non-Landed Properties,3,"4,100",110 to 120,"1,200 to 1,300",Jan-24
CITY PLAZA,GEYLANG ROAD,14,Non-Landed Properties,2,"4,500",80 to 90,"900 to 1,000",Jan-24
EDENZ LOFT,LORONG 24 GEYLANG,14,Non-Landed Properties,NA,"5,000",100 to 110,"1,100 to 1,200",Jan-24
SIXTEEN35 RESIDENCES,LORONG 35 GEYLANG,14,Non-Landed Properties,NA,"3,500",50 to 60,500 to 600,Jan-24
URBAN TREASURES,JALAN EUNOS,14,Non-Landed Properties,NA,"4,400",80 to 90,800 to 900,Jan-24
GEYLANG HERITAGE,LORONG 34 GEYLANG,14,Non-Landed Properties,3,"3,400",100 to 110,"1,000 to 1,100",Jan-24
SUITES@CHANGI,CHANGI ROAD,14,Non-Landed Properties,NA,"2,500",30 to 40,400 to 500,Jan-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 20 GEYLANG,14,Non-Landed Properties,NA,"4,900",90 to 100,"1,000 to 1,100",Jan-24
NON-LANDED HOUSING DEVELOPMENT,JALAN SUKA,14,Non-Landed Properties,NA,"4,100",100 to 110,"1,000 to 1,100",Jan-24
NON-LANDED HOUSING DEVELOPMENT,GEYLANG ROAD,14,Non-Landed Properties,NA,"3,000",140 to 150,"1,600 to 1,700",Jan-24
NON-LANDED HOUSING DEVELOPMENT,GEYLANG ROAD,14,Non-Landed Properties,NA,"18,000",500 to 510,"5,300 to 5,400",Jan-24
NON-LANDED HOUSING DEVELOPMENT,SIMS AVENUE,14,Non-Landed Properties,NA,"2,500",80 to 90,"900 to 1,000",Jan-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 42 GEYLANG,14,Non-Landed Properties,NA,"2,000",120 to 130,"1,300 to 1,400",Jan-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 15 GEYLANG,14,Non-Landed Properties,NA,"4,400",100 to 110,"1,000 to 1,100",Jan-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 42 GEYLANG,14,Non-Landed Properties,NA,"6,000",120 to 130,"1,300 to 1,400",Jan-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,2,"4,000",50 to 60,600 to 700,Jan-24
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"4,400",40 to 50,500 to 600,Jan-24
REZI 24,LORONG 24 GEYLANG,14,Non-Landed Properties,2,"4,300",60 to 70,600 to 700,Jan-24
COSMO,GUILLEMARD CRESCENT,14,Non-Landed Properties,1,"3,000",30 to 40,400 to 500,Jan-24
NOMA,GUILLEMARD ROAD,14,Non-Landed Properties,NA,"3,500",60 to 70,600 to 700,Jan-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 42 GEYLANG,14,Non-Landed Properties,NA,"2,000",170 to 180,"1,900 to 2,000",Jan-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 16 GEYLANG,14,Non-Landed Properties,NA,"5,800",100 to 110,"1,100 to 1,200",Jan-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 27 GEYLANG,14,Non-Landed Properties,NA,"2,000",80 to 90,"900 to 1,000",Jan-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 23 GEYLANG,14,Non-Landed Properties,NA,"1,850",90 to 100,"1,000 to 1,100",Jan-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 23 GEYLANG,14,Non-Landed Properties,NA,"2,400",130 to 140,"1,300 to 1,400",Jan-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 15 GEYLANG,14,Non-Landed Properties,NA,"3,000",100 to 110,"1,000 to 1,100",Jan-24
NON-LANDED HOUSING DEVELOPMENT,GUILLEMARD ROAD,14,Non-Landed Properties,NA,"4,200",160 to 170,"1,700 to 1,800",Jan-24
NON-LANDED HOUSING DEVELOPMENT,GUILLEMARD ROAD,14,Non-Landed Properties,NA,"3,600",80 to 90,"900 to 1,000",Jan-24
NOMA,GUILLEMARD ROAD,14,Non-Landed Properties,NA,"3,000",40 to 50,400 to 500,Jan-24
BLOSSOM VIEW,LORONG 26 GEYLANG,14,Non-Landed Properties,NA,"3,800",90 to 100,"1,000 to 1,100",Jan-24
EUNOS GREEN,SIMS AVENUE EAST,14,Non-Landed Properties,3,"5,300",110 to 120,"1,200 to 1,300",Jan-24
STARVILLE,LENGKONG TIGA,14,Non-Landed Properties,2,"3,500",80 to 90,"900 to 1,000",Jan-24
CITY PLAZA,GEYLANG ROAD,14,Non-Landed Properties,2,"2,400",80 to 90,"900 to 1,000",Jan-24
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,1,"3,300",50 to 60,500 to 600,Jan-24
WING FONG MANSIONS,LORONG 14 GEYLANG,14,Non-Landed Properties,3,"4,200",110 to 120,"1,200 to 1,300",Jan-24
SIMS MEADOWS,LORONG 33 GEYLANG,14,Non-Landed Properties,3,"4,500",100 to 110,"1,000 to 1,100",Jan-24
SUNSTONE RESIDENCES,JALAN DAUD,14,Non-Landed Properties,1,"2,300",40 to 50,400 to 500,Jan-24
SUNFLOWER COURT,LORONG 6 GEYLANG,14,Non-Landed Properties,3,"4,000",100 to 110,"1,100 to 1,200",Jan-24
THE WATER EDGE,LORONG 38 GEYLANG,14,Non-Landed Properties,1,"2,600",30 to 40,300 to 400,Jan-24
NON-LANDED HOUSING DEVELOPMENT,CHANGI ROAD,14,Non-Landed Properties,NA,"3,600",100 to 110,"1,000 to 1,100",Jan-24
NON-LANDED HOUSING DEVELOPMENT,CHANGI ROAD,14,Non-Landed Properties,NA,"4,000",100 to 110,"1,000 to 1,100",Jan-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 27 GEYLANG,14,Non-Landed Properties,NA,"1,800",80 to 90,"900 to 1,000",Jan-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 6 GEYLANG,14,Non-Landed Properties,NA,"13,600",150 to 160,"1,600 to 1,700",Jan-24
NON-LANDED HOUSING DEVELOPMENT,GUILLEMARD ROAD,14,Non-Landed Properties,NA,"1,750",80 to 90,"900 to 1,000",Jan-24
NON-LANDED HOUSING DEVELOPMENT,LORONG 25A GEYLANG,14,Non-Landed Properties,00,"5,400",90 to 100,"1,000 to 1,100",Jan-24
WINDY HEIGHTS,JALAN DAUD,14,Non-Landed Properties,4,"6,400",220 to 230,"2,400 to 2,500",Jan-24
THE WATERINA,LORONG 40 GEYLANG,14,Non-Landed Properties,1,"3,500",60 to 70,600 to 700,Jan-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,Jan-24
COSMO,GUILLEMARD CRESCENT,14,Non-Landed Properties,2,"3,800",60 to 70,600 to 700,Jan-24
DAKOTA RESIDENCES,DAKOTA CRESCENT,14,Non-Landed Properties,2,"5,000",90 to 100,"1,000 to 1,100",Jan-24
BLISS RESIDENCES,JALAN MASJID,14,Non-Landed Properties,1,"2,850",40 to 50,500 to 600,Jan-24
CENTRA RESIDENCE,LORONG 7 GEYLANG,14,Non-Landed Properties,2,"3,000",40 to 50,400 to 500,Jan-24
SUNSTONE RESIDENCES,JALAN DAUD,14,Non-Landed Properties,3,"3,600",80 to 90,"900 to 1,000",Jan-24
WING FONG COURT,LORONG 14 GEYLANG,14,Non-Landed Properties,2,"3,200",90 to 100,"1,000 to 1,100",Jan-24
GRANDLINK SQUARE,GUILLEMARD ROAD,14,Non-Landed Properties,3,"3,250",100 to 110,"1,100 to 1,200",Jan-24
ARENA RESIDENCES,GUILLEMARD CRESCENT,14,Non-Landed Properties,NA,"5,600",80 to 90,800 to 900,Jan-24
WINDY HEIGHTS,JALAN DAUD,14,Non-Landed Properties,4,"5,000",230 to 240,"2,400 to 2,500",Jan-24
NOMA,GUILLEMARD ROAD,14,Non-Landed Properties,NA,"3,000",40 to 50,400 to 500,Jan-24
THE EBONY,LORONG MARICAN,14,Non-Landed Properties,1,"2,600",30 to 40,300 to 400,Jan-24
ATRIUM RESIDENCES,LORONG 28 GEYLANG,14,Non-Landed Properties,3,"4,500",90 to 100,"1,000 to 1,100",Jan-24
KEMBANGAN COURT,JALAN MASJID,14,Non-Landed Properties,NA,"3,800",80 to 90,800 to 900,Jan-24
WING FONG COURT,LORONG 14 GEYLANG,14,Non-Landed Properties,2,"4,200",90 to 100,"1,000 to 1,100",Jan-24
GUILLEMARD VIEW,GUILLEMARD ROAD,14,Non-Landed Properties,NA,"2,800",110 to 120,"1,200 to 1,300",Jan-24
THE LENOX,CHANGI ROAD,14,Non-Landed Properties,2,"3,000",60 to 70,600 to 700,Jan-24
CENTRAL IMPERIAL,LORONG 14 GEYLANG,14,Non-Landed Properties,2,"4,000",50 to 60,500 to 600,Jan-24
SIMSVILLE,GEYLANG EAST AVENUE 2,14,Non-Landed Properties,3,"5,000",110 to 120,"1,200 to 1,300",Jan-24
NESS,LORONG 32 GEYLANG,14,Non-Landed Properties,1,"4,000",50 to 60,500 to 600,Jan-24
REZI 24,LORONG 24 GEYLANG,14,Non-Landed Properties,NA,"3,100",40 to 50,400 to 500,Jan-24
THE LENOX,CHANGI ROAD,14,Non-Landed Properties,1,"2,300",30 to 40,300 to 400,Jan-24
WATERBANK AT DAKOTA,DAKOTA CRESCENT,14,Non-Landed Properties,1,"6,000",100 to 110,"1,100 to 1,200",Jan-24
SIMSVILLE,GEYLANG EAST AVENUE 2,14,Non-Landed Properties,4,"6,000",140 to 150,"1,500 to 1,600",Jan-24
THE WATERINA,LORONG 40 GEYLANG,14,Non-Landed Properties,3,"5,200",110 to 120,"1,200 to 1,300",Jan-24
THE WATERINA,LORONG 40 GEYLANG,14,Non-Landed Properties,2,"4,400",100 to 110,"1,100 to 1,200",Jan-24
THE ALCOVE,LORONG 27 GEYLANG,14,Non-Landed Properties,3,"4,800",110 to 120,"1,200 to 1,300",Jan-24
THE WATERINA,LORONG 40 GEYLANG,14,Non-Landed Properties,2,"4,100",90 to 100,"1,000 to 1,100",Jan-24
CENTRAL GROVE,GEYLANG EAST AVENUE 1,14,Non-Landed Properties,3,"4,900",110 to 120,"1,200 to 1,300",Jan-24
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,1,"3,800",80 to 90,"900 to 1,000",Jan-24
LE REGAL,GEYLANG ROAD,14,Non-Landed Properties,1,"3,600",30 to 40,400 to 500,Jan-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,1,"4,000",60 to 70,600 to 700,Jan-24
CENTRA RESIDENCE,LORONG 7 GEYLANG,14,Non-Landed Properties,2,"4,300",110 to 120,"1,200 to 1,300",Jan-24
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,NA,"3,300",40 to 50,500 to 600,Jan-24
CENTRA SUITES,LORONG 25A GEYLANG,14,Non-Landed Properties,1,"2,400",40 to 50,400 to 500,Jan-24
SIMSVILLE,GEYLANG EAST AVENUE 2,14,Non-Landed Properties,4,"8,500",140 to 150,"1,500 to 1,600",Jan-24
BOUGAINVILLA APARTMENTS,LORONG 19 GEYLANG,14,Non-Landed Properties,3,"3,800",90 to 100,"1,000 to 1,100",Jan-24
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"3,600",30 to 40,400 to 500,Jan-24
THE HELICONIA,JALAN DAUD,14,Non-Landed Properties,3,"4,300",120 to 130,"1,300 to 1,400",Jan-24
THE SUNNY SPRING,LORONG 40 GEYLANG,14,Non-Landed Properties,3,"3,600",90 to 100,"1,000 to 1,100",Jan-24
D'GALLERY,JALAN MASJID,14,Non-Landed Properties,1,"2,800",40 to 50,500 to 600,Jan-24
CASA AERATA,LORONG 26 GEYLANG,14,Non-Landed Properties,1,"2,500",30 to 40,400 to 500,Jan-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,2,"3,800",50 to 60,600 to 700,Jan-24
GUILLEMARD EDGE,LORONG 30 GEYLANG,14,Non-Landed Properties,2,"3,300",50 to 60,500 to 600,Jan-24
ATRIUM RESIDENCES,LORONG 28 GEYLANG,14,Non-Landed Properties,3,"5,800",90 to 100,"1,000 to 1,100",Jan-24
CASA AERATA,LORONG 26 GEYLANG,14,Non-Landed Properties,2,"3,300",40 to 50,400 to 500,Jan-24
TREASURES@G19,LORONG 19 GEYLANG,14,Non-Landed Properties,1,"2,300",30 to 40,300 to 400,Jan-24
WATERBANK AT DAKOTA,DAKOTA CRESCENT,14,Non-Landed Properties,4,"8,800",140 to 150,"1,500 to 1,600",Jan-24
TIVOLI LODGE,LORONG 31 GEYLANG,14,Non-Landed Properties,NA,"3,200",110 to 120,"1,200 to 1,300",Jan-24
VACANZA @ EAST,LENGKONG TUJOH,14,Non-Landed Properties,1,"2,950",50 to 60,500 to 600,Jan-24
DAKOTA RESIDENCES,DAKOTA CRESCENT,14,Non-Landed Properties,3,"6,400",120 to 130,"1,200 to 1,300",Jan-24
LA BRISA,LORONG 28 GEYLANG,14,Non-Landed Properties,2,"4,500",50 to 60,600 to 700,Jan-24
CENTRA HEIGHTS,SIMS AVENUE,14,Non-Landed Properties,1,"2,900",40 to 50,400 to 500,Jan-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,3,"4,000",80 to 90,"900 to 1,000",Jan-24
SALLIM LODGE,SALLIM ROAD,14,Non-Landed Properties,NA,"4,200",80 to 90,"900 to 1,000",Jan-24
GEYLANG MANSION,LORONG 26 GEYLANG,14,Non-Landed Properties,NA,"3,000",100 to 110,"1,100 to 1,200",Jan-24
SUNFLOWER VIEW,LORONG 36 GEYLANG,14,Non-Landed Properties,3,"4,300",90 to 100,"1,000 to 1,100",Jan-24
LE REGAL,GEYLANG ROAD,14,Non-Landed Properties,2,"4,500",40 to 50,500 to 600,Jan-24
CENTRA HEIGHTS,SIMS AVENUE,14,Non-Landed Properties,2,"3,600",80 to 90,"900 to 1,000",Jan-24
CRYSTAL LODGE,LORONG 16 GEYLANG,14,Non-Landed Properties,3,"3,800",100 to 110,"1,100 to 1,200",Jan-24
CANNE LODGE,LORONG 3 GEYLANG,14,Non-Landed Properties,2,"2,550",70 to 80,800 to 900,Jan-24
CASA AERATA,LORONG 26 GEYLANG,14,Non-Landed Properties,2,"3,300",40 to 50,400 to 500,Jan-24
GOODVIEW APARTMENTS,LORONG 8 GEYLANG,14,Non-Landed Properties,NA,"4,500",110 to 120,"1,200 to 1,300",Jan-24
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,1,"3,300",50 to 60,500 to 600,Jan-24
EDENZ LOFT,LORONG 24 GEYLANG,14,Non-Landed Properties,NA,"3,000",90 to 100,"900 to 1,000",Jan-24
PARC ESTA,SIMS AVENUE,14,Non-Landed Properties,1,"4,000",40 to 50,400 to 500,Jan-24
THE OCTET,LORONG 24 GEYLANG,14,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Jan-24
SIMSVILLE,GEYLANG EAST AVENUE 2,14,Non-Landed Properties,4,"5,500",140 to 150,"1,500 to 1,600",Jan-24
ASTORIA PARK,LORONG MYDIN,14,Non-Landed Properties,3,"4,200",110 to 120,"1,100 to 1,200",Jan-24
CENTRAL IMPERIAL,LORONG 14 GEYLANG,14,Non-Landed Properties,3,"4,000",60 to 70,700 to 800,Jan-24
SIMS URBAN OASIS,SIMS DRIVE,14,Non-Landed Properties,1,"3,600",40 to 50,400 to 500,Jan-24
GRANDLINK SQUARE,GUILLEMARD ROAD,14,Non-Landed Properties,3,"3,600",100 to 110,"1,100 to 1,200",Jan-24
CAMELLIA LODGE,LORONG 31 GEYLANG,14,Non-Landed Properties,3,"3,500",100 to 110,"1,100 to 1,200",Jan-24
LA FLEUR,LORONG 26 GEYLANG,14,Non-Landed Properties,1,"2,500",40 to 50,400 to 500,Jan-24
SUNFLOWER LODGE,LORONG 34 GEYLANG,14,Non-Landed Properties,3,"3,500",90 to 100,"1,000 to 1,100",Jan-24
PALM LODGE,LORONG 37 GEYLANG,14,Non-Landed Properties,NA,"3,000",110 to 120,"1,200 to 1,300",Jan-24
URBAN TREASURES,JALAN EUNOS,14,Non-Landed Properties,NA,"4,000",60 to 70,600 to 700,Jan-24
ASTORIA PARK,LORONG MYDIN,14,Non-Landed Properties,2,"4,000",80 to 90,"900 to 1,000",Jan-24
GEYLANG HERITAGE,LORONG 34 GEYLANG,14,Non-Landed Properties,3,"2,800",80 to 90,"900 to 1,000",Jan-24
SIMSVILLE,GEYLANG EAST AVENUE 2,14,Non-Landed Properties,2,"3,800",90 to 100,"900 to 1,000",Jan-24
STARVILLE,LENGKONG TIGA,14,Non-Landed Properties,3,"4,800",110 to 120,"1,200 to 1,300",Jan-24
CENTRA RESIDENCE,LORONG 7 GEYLANG,14,Non-Landed Properties,1,"3,400",40 to 50,400 to 500,Jan-24
MELOSA,LORONG 28 GEYLANG,14,Non-Landed Properties,2,"3,600",50 to 60,500 to 600,Jan-24
EUHABITAT,JALAN EUNOS,14,Non-Landed Properties,1,"3,100",50 to 60,600 to 700,Jan-24
BLOSSOM MANSIONS,LORONG 37 GEYLANG,14,Non-Landed Properties,NA,"3,500",100 to 110,"1,100 to 1,200",Jan-24
