Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
AMBER 45,AMBER ROAD,15,Non-Landed Properties,4,"7,000",120 to 130,"1,300 to 1,400",Mar-24
SUITES@ KATONG,TANJONG KATONG ROAD,15,Non-Landed Properties,1,"2,700",30 to 40,300 to 400,Mar-24
ONE EIGHTIES RESIDENCES,JOO CHIAT TERRACE,15,Non-Landed Properties,1,"3,300",50 to 60,500 to 600,Mar-24
COSTA RHU,RHU CROSS,15,Non-Landed Properties,2,"4,600",90 to 100,"900 to 1,000",Mar-24
AMBERGLADES,AMBER GARDENS,15,Non-Landed Properties,NA,"5,000",110 to 120,"1,200 to 1,300",Mar-24
AURALIS,EAST COAST ROAD,15,Non-Landed Properties,1,"2,900",40 to 50,400 to 500,Mar-24
LAGOON VIEW,MARINE PARADE ROAD,15,Non-Landed Properties,NA,"4,800",150 to 160,"1,600 to 1,700",Mar-24
BLU CORAL,LORONG L TELOK KURAU,15,Non-Landed Properties,2,"3,300",80 to 90,800 to 900,Mar-24
HERITAGE EAST,EAST COAST ROAD,15,Non-Landed Properties,1,"2,600",40 to 50,500 to 600,Mar-24
SUITES @ EASTCOAST,UPPER EAST COAST ROAD,15,Non-Landed Properties,NA,"2,300",30 to 40,300 to 400,Mar-24
THE MEYERISE,MEYER ROAD,15,Non-Landed Properties,4,"8,800",160 to 170,"1,800 to 1,900",Mar-24
FORTUNE JADE,DUNMAN ROAD,15,Non-Landed Properties,3,"4,800",110 to 120,"1,200 to 1,300",Mar-24
EASTERN LAGOON,UPPER EAST COAST ROAD,15,Non-Landed Properties,2,"3,800",80 to 90,800 to 900,Mar-24
BUTTERWORTH 8,BUTTERWORTH LANE,15,Non-Landed Properties,3,"6,500",120 to 130,"1,300 to 1,400",Mar-24
LAGUNA PARK,MARINE PARADE ROAD,15,Non-Landed Properties,NA,"4,900",150 to 160,"1,600 to 1,700",Mar-24
CHAPEL COURT,SEA AVENUE,15,Non-Landed Properties,3,"4,500",110 to 120,"1,100 to 1,200",Mar-24
PALM GALLERIA,LORONG K TELOK KURAU,15,Non-Landed Properties,1,"3,100",40 to 50,400 to 500,Mar-24
UNITED MANSION,EAST COAST ROAD,15,Non-Landed Properties,3,"5,250",110 to 120,"1,200 to 1,300",Mar-24
MANDARIN GARDENS,SIGLAP ROAD,15,Non-Landed Properties,1,"2,700",60 to 70,700 to 800,Mar-24
THE SHORE RESIDENCES,AMBER ROAD,15,Non-Landed Properties,2,"5,300",80 to 90,"900 to 1,000",Mar-24
OPERA ESTATE,FIGARO STREET,15,Non-Landed Properties,NA,"3,400",80 to 90,"900 to 1,000",Mar-24
ONE AMBER,AMBER GARDENS,15,Non-Landed Properties,2,"4,000",80 to 90,"900 to 1,000",Mar-24
SEVENTY SAINT PATRICK'S,ST. PATRICK'S ROAD,15,Non-Landed Properties,2,"3,400",60 to 70,600 to 700,Mar-24
ST PATRICK'S RESIDENCES,ST. PATRICK'S ROAD,15,Non-Landed Properties,3,"5,800",130 to 140,"1,400 to 1,500",Mar-24
THE GRANDIFLORA,LORONG L TELOK KURAU,15,Non-Landed Properties,2,"3,500",70 to 80,700 to 800,Mar-24
COTE D'AZUR,MARINE PARADE ROAD,15,Non-Landed Properties,2,"5,300",100 to 110,"1,100 to 1,200",Mar-24
TANJONG RIA CONDOMINIUM,TANJONG RHU ROAD,15,Non-Landed Properties,1,"2,700",50 to 60,600 to 700,Mar-24
MARINE BLUE,MARINE PARADE ROAD,15,Non-Landed Properties,1,"3,900",60 to 70,700 to 800,Mar-24
CASA FELIZ,KOON SENG ROAD,15,Non-Landed Properties,NA,"4,300",110 to 120,"1,200 to 1,300",Mar-24
CHAPEL LODGE,LORONG STANGEE,15,Non-Landed Properties,3,"4,000",100 to 110,"1,100 to 1,200",Mar-24
EVERITT GREEN,EVERITT ROAD NORTH,15,Non-Landed Properties,3,"4,800",110 to 120,"1,200 to 1,300",Mar-24
NEPTUNE COURT,MARINE VISTA,15,Non-Landed Properties,NA,"4,000",110 to 120,"1,200 to 1,300",Mar-24
COSTA RHU,RHU CROSS,15,Non-Landed Properties,2,"5,500",120 to 130,"1,300 to 1,400",Mar-24
PEBBLE BAY,TANJONG RHU ROAD,15,Non-Landed Properties,2,"6,500",120 to 130,"1,300 to 1,400",Mar-24
AMBER PARK,AMBER GARDENS,15,Non-Landed Properties,NA,"5,500",60 to 70,700 to 800,Mar-24
TIERRA VUE,ST. PATRICK'S ROAD,15,Non-Landed Properties,3,"5,300",110 to 120,"1,200 to 1,300",Mar-24
THE WATERSIDE,TANJONG RHU ROAD,15,Non-Landed Properties,NA,"9,600",220 to 230,"2,400 to 2,500",Mar-24
SERAYA 9,SERAYA LANE,15,Non-Landed Properties,2,"4,000",70 to 80,700 to 800,Mar-24
SEVENTY SAINT PATRICK'S,ST. PATRICK'S ROAD,15,Non-Landed Properties,2,"4,000",60 to 70,700 to 800,Mar-24
THE COTZ,TELOK KURAU ROAD,15,Non-Landed Properties,NA,"2,500",30 to 40,300 to 400,Mar-24
NON-LANDED HOUSING DEVELOPMENT,JOO CHIAT ROAD,15,Non-Landed Properties,NA,"4,200",90 to 100,"900 to 1,000",Mar-24
NON-LANDED HOUSING DEVELOPMENT,EAST COAST ROAD,15,Non-Landed Properties,NA,"2,100",90 to 100,"1,000 to 1,100",Mar-24
NON-LANDED HOUSING DEVELOPMENT,TEMBELING ROAD,15,Non-Landed Properties,NA,"3,000",80 to 90,"900 to 1,000",Mar-24
THE SHORE RESIDENCES,AMBER ROAD,15,Non-Landed Properties,2,"5,200",80 to 90,"900 to 1,000",Mar-24
ENVIO,JOO CHIAT PLACE,15,Non-Landed Properties,1,"3,300",60 to 70,700 to 800,Mar-24
EAST MEWS,MOUNTBATTEN ROAD,15,Non-Landed Properties,3,"4,800",90 to 100,"1,000 to 1,100",Mar-24
HAIG COURT,HAIG ROAD,15,Non-Landed Properties,4,"5,500",140 to 150,"1,500 to 1,600",Mar-24
THE SHORE RESIDENCES,AMBER ROAD,15,Non-Landed Properties,1,"3,500",50 to 60,500 to 600,Mar-24
CORALIS,JOO CHIAT ROAD,15,Non-Landed Properties,2,"4,400",80 to 90,800 to 900,Mar-24
PEBBLE BAY,TANJONG RHU ROAD,15,Non-Landed Properties,1,"3,800",70 to 80,800 to 900,Mar-24
THE SEAWIND,LORONG M TELOK KURAU,15,Non-Landed Properties,NA,"3,600",60 to 70,600 to 700,Mar-24
THE COTZ,TELOK KURAU ROAD,15,Non-Landed Properties,NA,"2,400",30 to 40,400 to 500,Mar-24
THE ESTA,AMBER GARDENS,15,Non-Landed Properties,4,"8,000",140 to 150,"1,500 to 1,600",Mar-24
AURA 83,DUKU ROAD,15,Non-Landed Properties,2,"3,000",70 to 80,700 to 800,Mar-24
MANDARIN GARDENS,SIGLAP ROAD,15,Non-Landed Properties,3,"6,300",140 to 150,"1,500 to 1,600",Mar-24
NEPTUNE COURT,MARINE VISTA,15,Non-Landed Properties,NA,"3,900",110 to 120,"1,200 to 1,300",Mar-24
MODA,EAST COAST ROAD,15,Non-Landed Properties,2,"3,750",60 to 70,600 to 700,Mar-24
EASTERN LAGOON,UPPER EAST COAST ROAD,15,Non-Landed Properties,1,"3,600",60 to 70,600 to 700,Mar-24
VIBES @ EAST COAST,TELOK KURAU ROAD,15,Non-Landed Properties,1,"3,000",30 to 40,400 to 500,Mar-24
PARC ELEGANCE,TELOK KURAU ROAD,15,Non-Landed Properties,2,"2,950",40 to 50,400 to 500,Mar-24
COSTA RHU,RHU CROSS,15,Non-Landed Properties,3,"7,200",170 to 180,"1,800 to 1,900",Mar-24
AMBER PARK,AMBER GARDENS,15,Non-Landed Properties,NA,"4,300",60 to 70,600 to 700,Mar-24
AMBER PARK,AMBER GARDENS,15,Non-Landed Properties,NA,"7,500",120 to 130,"1,300 to 1,400",Mar-24
THE SEAFRONT ON MEYER,MEYER ROAD,15,Non-Landed Properties,2,"5,000",90 to 100,"1,000 to 1,100",Mar-24
ONE AMBER,AMBER GARDENS,15,Non-Landed Properties,4,"10,000",150 to 160,"1,600 to 1,700",Mar-24
SEAVIEW POINT,AMBER ROAD,15,Non-Landed Properties,3,"5,000",120 to 130,"1,300 to 1,400",Mar-24
THE SHORE RESIDENCES,AMBER ROAD,15,Non-Landed Properties,3,"6,500",120 to 130,"1,200 to 1,300",Mar-24
THE SOUND,EAST COAST ROAD,15,Non-Landed Properties,3,"5,100",100 to 110,"1,100 to 1,200",Mar-24
THE ADARA,CHAPEL ROAD,15,Non-Landed Properties,1,"3,600",70 to 80,700 to 800,Mar-24
NON-LANDED HOUSING DEVELOPMENT,JOO CHIAT ROAD,15,Non-Landed Properties,NA,"4,800",100 to 110,"1,000 to 1,100",Mar-24
THE SEA VIEW,AMBER ROAD,15,Non-Landed Properties,1,"4,000",40 to 50,500 to 600,Mar-24
EAST PALM,PALM ROAD,15,Non-Landed Properties,2,"4,150",80 to 90,"900 to 1,000",Mar-24
VIBES @ EAST COAST,TELOK KURAU ROAD,15,Non-Landed Properties,1,"2,550",30 to 40,300 to 400,Mar-24
SANCTUARY GREEN,TANJONG RHU ROAD,15,Non-Landed Properties,4,"6,500",150 to 160,"1,700 to 1,800",Mar-24
THE SHORE RESIDENCES,AMBER ROAD,15,Non-Landed Properties,3,"7,200",120 to 130,"1,200 to 1,300",Mar-24
CALLIDORA VILLE,LORONG N TELOK KURAU,15,Non-Landed Properties,2,"3,250",70 to 80,700 to 800,Mar-24
COASTLINE RESIDENCES,AMBER ROAD,15,Non-Landed Properties,NA,"5,000",60 to 70,700 to 800,Mar-24
SILVERSEA,MARINE PARADE ROAD,15,Non-Landed Properties,2,"6,300",100 to 110,"1,100 to 1,200",Mar-24
SERAYA 9,SERAYA LANE,15,Non-Landed Properties,2,"4,100",70 to 80,700 to 800,Mar-24
THE MAKENA,MEYER ROAD,15,Non-Landed Properties,3,"5,000",140 to 150,"1,500 to 1,600",Mar-24
PARK EAST,JALAN TUA KONG,15,Non-Landed Properties,3,"4,700",120 to 130,"1,300 to 1,400",Mar-24
THE SEAWIND,LORONG M TELOK KURAU,15,Non-Landed Properties,NA,"3,350",60 to 70,600 to 700,Mar-24
RITZ REGENCY,IPOH LANE,15,Non-Landed Properties,3,"4,500",110 to 120,"1,100 to 1,200",Mar-24
LA VIDA @ 130,LORONG K TELOK KURAU,15,Non-Landed Properties,1,"2,350",40 to 50,400 to 500,Mar-24
SILVERSEA,MARINE PARADE ROAD,15,Non-Landed Properties,3,"8,400",140 to 150,"1,500 to 1,600",Mar-24
PALM OASIS,LORONG H TELOK KURAU,15,Non-Landed Properties,2,"3,700",100 to 110,"1,100 to 1,200",Mar-24
CEYLON POINT,CEYLON ROAD,15,Non-Landed Properties,1,"3,050",50 to 60,500 to 600,Mar-24
THE SHORE RESIDENCES,AMBER ROAD,15,Non-Landed Properties,1,"3,900",50 to 60,500 to 600,Mar-24
OCEAN PARK,EAST COAST ROAD,15,Non-Landed Properties,NA,"6,000",190 to 200,"2,100 to 2,200",Mar-24
CRESCENDO PARK,JALAN TUA KONG,15,Non-Landed Properties,4,"6,200",190 to 200,"2,100 to 2,200",Mar-24
IMPERIAL HEIGHTS,IPOH LANE,15,Non-Landed Properties,2,"2,900",50 to 60,500 to 600,Mar-24
COTE D'AZUR,MARINE PARADE ROAD,15,Non-Landed Properties,3,"6,250",120 to 130,"1,300 to 1,400",Mar-24
THE WATERSIDE,TANJONG RHU ROAD,15,Non-Landed Properties,NA,"7,000",200 to 210,"2,100 to 2,200",Mar-24
SEASIDE RESIDENCES,SIGLAP LINK,15,Non-Landed Properties,1,"4,000",40 to 50,500 to 600,Mar-24
RIVEREDGE,SAMPAN PLACE,15,Non-Landed Properties,3,"6,400",120 to 130,"1,300 to 1,400",Mar-24
AMBER RESIDENCES,AMBER ROAD,15,Non-Landed Properties,3,"7,300",160 to 170,"1,700 to 1,800",Mar-24
ONE MEYER,MEYER PLACE,15,Non-Landed Properties,NA,"7,200",90 to 100,"1,000 to 1,100",Mar-24
OCEAN PARK,EAST COAST ROAD,15,Non-Landed Properties,NA,"6,900",190 to 200,"2,100 to 2,200",Mar-24
SILVERSEA,MARINE PARADE ROAD,15,Non-Landed Properties,2,"5,800",90 to 100,"900 to 1,000",Mar-24
ST PATRICK'S RESIDENCES,ST. PATRICK'S ROAD,15,Non-Landed Properties,4,"6,200",140 to 150,"1,500 to 1,600",Mar-24
CASUARINA COVE,TANJONG RHU ROAD,15,Non-Landed Properties,3,"6,000",130 to 140,"1,400 to 1,500",Mar-24
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-Landed Properties,3,"8,200",180 to 190,"1,900 to 2,000",Mar-24
PEBBLE BAY,TANJONG RHU ROAD,15,Non-Landed Properties,2,"6,300",110 to 120,"1,200 to 1,300",Mar-24
FERNWOOD TOWERS,FERNWOOD TERRACE,15,Non-Landed Properties,3,"5,300",150 to 160,"1,600 to 1,700",Mar-24
SEASIDE RESIDENCES,SIGLAP LINK,15,Non-Landed Properties,1,"3,600",40 to 50,500 to 600,Mar-24
KING'S MANSION,TANJONG KATONG ROAD,15,Non-Landed Properties,3,"6,100",140 to 150,"1,600 to 1,700",Mar-24
EAST MEWS,MOUNTBATTEN ROAD,15,Non-Landed Properties,3,"5,600",90 to 100,"1,000 to 1,100",Mar-24
THE ARISTO @ AMBER,AMBER ROAD,15,Non-Landed Properties,2,"3,900",60 to 70,600 to 700,Mar-24
THE SHORE RESIDENCES,AMBER ROAD,15,Non-Landed Properties,2,"5,200",80 to 90,"900 to 1,000",Mar-24
CORALIS,JOO CHIAT ROAD,15,Non-Landed Properties,NA,"3,500",40 to 50,400 to 500,Mar-24
BELLA CASITA,IPOH LANE,15,Non-Landed Properties,1,"3,000",40 to 50,500 to 600,Mar-24
MANDARIN GARDENS,SIGLAP ROAD,15,Non-Landed Properties,3,"6,500",180 to 190,"2,000 to 2,100",Mar-24
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-Landed Properties,1,"3,500",50 to 60,500 to 600,Mar-24
COTE D'AZUR,MARINE PARADE ROAD,15,Non-Landed Properties,3,"5,600",170 to 180,"1,800 to 1,900",Mar-24
ONE AMBER,AMBER GARDENS,15,Non-Landed Properties,3,"5,700",110 to 120,"1,200 to 1,300",Mar-24
AMBER SKYE,AMBER ROAD,15,Non-Landed Properties,2,"5,800",90 to 100,"900 to 1,000",Mar-24
SILVERSEA,MARINE PARADE ROAD,15,Non-Landed Properties,2,"5,300",90 to 100,"900 to 1,000",Mar-24
LAGUNA PARK,MARINE PARADE ROAD,15,Non-Landed Properties,NA,"4,000",130 to 140,"1,400 to 1,500",Mar-24
THE SOVEREIGN,MEYER ROAD,15,Non-Landed Properties,NA,"10,000",300 to 310,"3,300 to 3,400",Mar-24
THE SHORE RESIDENCES,AMBER ROAD,15,Non-Landed Properties,3,"6,300",100 to 110,"1,100 to 1,200",Mar-24
BUTTERWORTH 8,BUTTERWORTH LANE,15,Non-Landed Properties,3,"6,000",120 to 130,"1,300 to 1,400",Mar-24
SIGLAP V,FIRST STREET,15,Non-Landed Properties,1,"2,650",40 to 50,500 to 600,Mar-24
PEBBLE BAY,TANJONG RHU ROAD,15,Non-Landed Properties,3,"9,300",170 to 180,"1,800 to 1,900",Mar-24
THE SERENNIA,PULASAN ROAD,15,Non-Landed Properties,2,"4,200",90 to 100,"900 to 1,000",Mar-24
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-Landed Properties,1,"3,400",50 to 60,500 to 600,Mar-24
THE AMARELLE,LIM AH WOO ROAD,15,Non-Landed Properties,1,"3,200",50 to 60,500 to 600,Mar-24
MARINE MANSION,SEA AVENUE,15,Non-Landed Properties,NA,"3,200",100 to 110,"1,100 to 1,200",Mar-24
SUNNYVALE RESIDENCES,LORONG K TELOK KURAU,15,Non-Landed Properties,2,"4,400",90 to 100,"900 to 1,000",Mar-24
RITZ REGENCY,IPOH LANE,15,Non-Landed Properties,3,"4,500",110 to 120,"1,100 to 1,200",Mar-24
VIBES @ EAST COAST,TELOK KURAU ROAD,15,Non-Landed Properties,1,"2,700",30 to 40,400 to 500,Mar-24
COTE D'AZUR,MARINE PARADE ROAD,15,Non-Landed Properties,3,"6,000",120 to 130,"1,300 to 1,400",Mar-24
MANDARIN GARDENS,SIGLAP ROAD,15,Non-Landed Properties,2,"3,050",90 to 100,"1,000 to 1,100",Mar-24
THE SOUND,EAST COAST ROAD,15,Non-Landed Properties,3,"5,600",110 to 120,"1,200 to 1,300",Mar-24
CORALIS,JOO CHIAT ROAD,15,Non-Landed Properties,2,"4,600",80 to 90,800 to 900,Mar-24
ONE AMBER,AMBER GARDENS,15,Non-Landed Properties,4,"11,000",280 to 290,"3,000 to 3,100",Mar-24
THE SHORE RESIDENCES,AMBER ROAD,15,Non-Landed Properties,3,"6,500",120 to 130,"1,200 to 1,300",Mar-24
ROXY SQUARE,EAST COAST ROAD,15,Non-Landed Properties,NA,"2,550",50 to 60,600 to 700,Mar-24
CHNG MANSIONS,ARTHUR ROAD,15,Non-Landed Properties,3,"5,800",160 to 170,"1,700 to 1,800",Mar-24
THE MAKENA,MEYER ROAD,15,Non-Landed Properties,3,"6,300",150 to 160,"1,600 to 1,700",Mar-24
COSTA RHU,RHU CROSS,15,Non-Landed Properties,3,"6,900",160 to 170,"1,700 to 1,800",Mar-24
MANDARIN GARDENS,SIGLAP ROAD,15,Non-Landed Properties,3,"5,300",140 to 150,"1,500 to 1,600",Mar-24
COSTA RHU,RHU CROSS,15,Non-Landed Properties,3,"7,500",160 to 170,"1,700 to 1,800",Mar-24
THE MEYERISE,MEYER ROAD,15,Non-Landed Properties,4,"10,000",190 to 200,"2,000 to 2,100",Mar-24
FLAMINGO VALLEY,SIGLAP ROAD,15,Non-Landed Properties,2,"4,000",70 to 80,800 to 900,Mar-24
38 I SUITES,IPOH LANE,15,Non-Landed Properties,1,"2,500",40 to 50,500 to 600,Mar-24
ESPIRA SUITES,LORONG G TELOK KURAU,15,Non-Landed Properties,2,"3,300",60 to 70,600 to 700,Mar-24
SUNNY PALMS,LORONG G TELOK KURAU,15,Non-Landed Properties,3,"4,100",90 to 100,"1,000 to 1,100",Mar-24
LOTUS AT JOO CHIAT,EVERITT ROAD,15,Non-Landed Properties,4,"8,420",130 to 140,"1,400 to 1,500",Mar-24
COSTA RHU,RHU CROSS,15,Non-Landed Properties,2,"5,300",130 to 140,"1,400 to 1,500",Mar-24
LEVILLE ISUITES,CEYLON ROAD,15,Non-Landed Properties,2,"3,100",50 to 60,600 to 700,Mar-24
VERTIS,AMBER GARDENS,15,Non-Landed Properties,2,"4,100",110 to 120,"1,200 to 1,300",Mar-24
38 I SUITES,IPOH LANE,15,Non-Landed Properties,2,"2,800",60 to 70,600 to 700,Mar-24
FULCRUM,FORT ROAD,15,Non-Landed Properties,1,"3,400",40 to 50,400 to 500,Mar-24
NEPTUNE COURT,MARINE VISTA,15,Non-Landed Properties,NA,"5,000",150 to 160,"1,600 to 1,700",Mar-24
PARC SEABREEZE,JOO CHIAT ROAD,15,Non-Landed Properties,3,"5,750",120 to 130,"1,300 to 1,400",Mar-24
VIBES @ EAST COAST,TELOK KURAU ROAD,15,Non-Landed Properties,1,"2,500",30 to 40,300 to 400,Mar-24
ONE AMBER,AMBER GARDENS,15,Non-Landed Properties,4,"6,800",150 to 160,"1,600 to 1,700",Mar-24
THE MAKENA,MEYER ROAD,15,Non-Landed Properties,3,"5,400",120 to 130,"1,200 to 1,300",Mar-24
THE EASTSIDE,JOO CHIAT ROAD,15,Non-Landed Properties,2,"4,800",90 to 100,"1,000 to 1,100",Mar-24
COSTA RHU,RHU CROSS,15,Non-Landed Properties,2,"4,500",90 to 100,"900 to 1,000",Mar-24
MEYER RESIDENCE,MEYER PLACE,15,Non-Landed Properties,3,"5,000",100 to 110,"1,100 to 1,200",Mar-24
SEASIDE RESIDENCES,SIGLAP LINK,15,Non-Landed Properties,1,"3,900",50 to 60,500 to 600,Mar-24
PEBBLE BAY,TANJONG RHU ROAD,15,Non-Landed Properties,3,"8,250",170 to 180,"1,800 to 1,900",Mar-24
VERSILIA ON HAIG,IPOH LANE,15,Non-Landed Properties,2,"4,800",90 to 100,"1,000 to 1,100",Mar-24
THE MAKENA,MEYER ROAD,15,Non-Landed Properties,3,"6,100",140 to 150,"1,500 to 1,600",Mar-24
ONE AMBER,AMBER GARDENS,15,Non-Landed Properties,3,"6,350",150 to 160,"1,600 to 1,700",Mar-24
ROXY SQUARE,EAST COAST ROAD,15,Non-Landed Properties,NA,"2,500",50 to 60,600 to 700,Mar-24
THE SEAFRONT ON MEYER,MEYER ROAD,15,Non-Landed Properties,2,"4,900",90 to 100,"1,000 to 1,100",Mar-24
ONE AMBER,AMBER GARDENS,15,Non-Landed Properties,4,"7,800",150 to 160,"1,700 to 1,800",Mar-24
THE SHORE RESIDENCES,AMBER ROAD,15,Non-Landed Properties,2,"5,000",80 to 90,"900 to 1,000",Mar-24
TANJONG RIA CONDOMINIUM,TANJONG RHU ROAD,15,Non-Landed Properties,3,"4,950",110 to 120,"1,200 to 1,300",Mar-24
MOUNTBATTEN LODGE,MOUNTBATTEN ROAD,15,Non-Landed Properties,1,"1,700",30 to 40,300 to 400,Mar-24
LAGUNA PARK,MARINE PARADE ROAD,15,Non-Landed Properties,NA,"5,900",130 to 140,"1,400 to 1,500",Mar-24
ISUITES @ MARSHALL,MARSHALL ROAD,15,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Mar-24
PARKSHORE,TANJONG RHU ROAD,15,Non-Landed Properties,3,"6,000",150 to 160,"1,600 to 1,700",Mar-24
ONAN SUITES,ONAN ROAD,15,Non-Landed Properties,2,"3,400",60 to 70,600 to 700,Mar-24
THE CAPE,AMBER ROAD,15,Non-Landed Properties,1,"3,600",50 to 60,600 to 700,Mar-24
VILLA MARINA,JALAN SEMPADAN,15,Non-Landed Properties,3,"4,900",100 to 110,"1,100 to 1,200",Mar-24
FLAMINGO VALLEY,SIGLAP ROAD,15,Non-Landed Properties,2,"3,850",70 to 80,800 to 900,Mar-24
AMBER PARK,AMBER GARDENS,15,Non-Landed Properties,1,"4,000",40 to 50,400 to 500,Mar-24
PARC ELEGANCE,TELOK KURAU ROAD,15,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Mar-24
AMBER PARK,AMBER GARDENS,15,Non-Landed Properties,NA,"22,000",190 to 200,"2,100 to 2,200",Mar-24
OCEAN PARK,EAST COAST ROAD,15,Non-Landed Properties,NA,"8,000",190 to 200,"2,100 to 2,200",Mar-24
FERNWOOD TOWERS,FERNWOOD TERRACE,15,Non-Landed Properties,3,"5,500",150 to 160,"1,600 to 1,700",Mar-24
THE SEAWIND,LORONG M TELOK KURAU,15,Non-Landed Properties,1,"3,800",50 to 60,600 to 700,Mar-24
BUTTERWORTH 8,BUTTERWORTH LANE,15,Non-Landed Properties,3,"5,100",120 to 130,"1,300 to 1,400",Mar-24
MANDARIN GARDENS,SIGLAP ROAD,15,Non-Landed Properties,3,"5,600",140 to 150,"1,500 to 1,600",Mar-24
FULCRUM,FORT ROAD,15,Non-Landed Properties,2,"4,300",70 to 80,800 to 900,Mar-24
AXIS @ SIGLAP,EAST COAST TERRACE,15,Non-Landed Properties,2,"5,200",160 to 170,"1,700 to 1,800",Mar-24
PRESTIGE LOFT,TELOK KURAU ROAD,15,Non-Landed Properties,1,"2,300",30 to 40,300 to 400,Mar-24
BELLA CASITA,IPOH LANE,15,Non-Landed Properties,1,"3,300",40 to 50,400 to 500,Mar-24
SUITES @ EASTCOAST,UPPER EAST COAST ROAD,15,Non-Landed Properties,1,"2,400",30 to 40,300 to 400,Mar-24
THE MAKENA,MEYER ROAD,15,Non-Landed Properties,3,"6,000",140 to 150,"1,500 to 1,600",Mar-24
MANDARIN GARDENS,SIGLAP ROAD,15,Non-Landed Properties,3,"5,000",140 to 150,"1,500 to 1,600",Mar-24
KATONG REGENCY,TANJONG KATONG ROAD,15,Non-Landed Properties,1,"4,000",50 to 60,500 to 600,Mar-24
SEA AVENUE RESIDENCES,SEA AVENUE,15,Non-Landed Properties,2,"4,500",90 to 100,"900 to 1,000",Mar-24
EVERITT EDGE,JOO CHIAT PLACE,15,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Mar-24
COASTLINE RESIDENCES,AMBER ROAD,15,Non-Landed Properties,NA,"5,000",60 to 70,700 to 800,Mar-24
THE ESPIRA,LORONG L TELOK KURAU,15,Non-Landed Properties,3,"3,000",100 to 110,"1,100 to 1,200",Mar-24
SUITES @ GUILLEMARD,LIM AH WOO ROAD,15,Non-Landed Properties,1,"2,750",30 to 40,300 to 400,Mar-24
THE ESTA,AMBER GARDENS,15,Non-Landed Properties,2,"6,000",110 to 120,"1,200 to 1,300",Mar-24
LAGUNA PARK,MARINE PARADE ROAD,15,Non-Landed Properties,NA,"2,500",130 to 140,"1,400 to 1,500",Mar-24
SUITES@ KATONG,TANJONG KATONG ROAD,15,Non-Landed Properties,1,"3,000",60 to 70,700 to 800,Mar-24
NON-LANDED HOUSING DEVELOPMENT,JOO CHIAT ROAD,15,Non-Landed Properties,NA,"2,700",90 to 100,"1,000 to 1,100",Mar-24
NON-LANDED HOUSING DEVELOPMENT,JOO CHIAT ROAD,15,Non-Landed Properties,NA,"2,600",90 to 100,"1,000 to 1,100",Mar-24
NON-LANDED HOUSING DEVELOPMENT,TANJONG KATONG ROAD,15,Non-Landed Properties,NA,"3,200",100 to 110,"1,100 to 1,200",Mar-24
NON-LANDED HOUSING DEVELOPMENT,TANJONG KATONG ROAD,15,Non-Landed Properties,NA,"3,500",90 to 100,"900 to 1,000",Mar-24
NON-LANDED HOUSING DEVELOPMENT,TEMBELING ROAD,15,Non-Landed Properties,NA,"5,500",80 to 90,800 to 900,Mar-24
PALM OASIS,LORONG H TELOK KURAU,15,Non-Landed Properties,2,"3,800",80 to 90,800 to 900,Mar-24
AMBER 45,AMBER ROAD,15,Non-Landed Properties,2,"5,100",50 to 60,600 to 700,Mar-24
HAWAII TOWER,MEYER ROAD,15,Non-Landed Properties,3,"7,800",200 to 210,"2,200 to 2,300",Mar-24
THE LUCENT,LORONG N TELOK KURAU,15,Non-Landed Properties,1,"2,600",40 to 50,400 to 500,Mar-24
COASTLINE RESIDENCES,AMBER ROAD,15,Non-Landed Properties,NA,"4,500",60 to 70,700 to 800,Mar-24
DUNMAN PLACE,DUNMAN ROAD,15,Non-Landed Properties,3,"5,600",120 to 130,"1,300 to 1,400",Mar-24
OCEAN PARK,EAST COAST ROAD,15,Non-Landed Properties,NA,"7,800",190 to 200,"2,100 to 2,200",Mar-24
QUESTA @ DUNMAN,DUNMAN ROAD,15,Non-Landed Properties,2,"3,800",70 to 80,700 to 800,Mar-24
TAIPAN REGENCY,HAIG ROAD,15,Non-Landed Properties,3,"5,000",110 to 120,"1,100 to 1,200",Mar-24
FLAMINGO VALLEY,SIGLAP ROAD,15,Non-Landed Properties,2,"3,900",70 to 80,800 to 900,Mar-24
THE BELVEDERE,MEYER ROAD,15,Non-Landed Properties,2,"5,200",90 to 100,"1,000 to 1,100",Mar-24
D' FRESCO,JOO CHIAT LANE,15,Non-Landed Properties,1,"3,200",70 to 80,700 to 800,Mar-24
SANCTUARY GREEN,TANJONG RHU ROAD,15,Non-Landed Properties,2,"4,300",70 to 80,700 to 800,Mar-24
PARK COURT,LORONG 101 CHANGI,15,Non-Landed Properties,3,"4,100",90 to 100,"900 to 1,000",Mar-24
PEBBLE BAY,TANJONG RHU ROAD,15,Non-Landed Properties,3,"8,200",170 to 180,"1,800 to 1,900",Mar-24
