Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,1,"3,400",50 to 60,500 to 600,Mar-24
UPTOWN @ FARRER,PERUMAL ROAD,08,Non-Landed Properties,2,"4,100",50 to 60,500 to 600,Mar-24
JALAN BESAR PLAZA,KITCHENER ROAD,08,Non-Landed Properties,2,"3,000",70 to 80,800 to 900,Mar-24
SOHO @ FARRER,RACE COURSE ROAD,08,Non-Landed Properties,1,"2,600",30 to 40,300 to 400,Mar-24
NON-LANDED HOUSING DEVELOPMENT,HERTFORD ROAD,08,Non-Landed Properties,NA,"4,900",160 to 170,"1,700 to 1,800",Mar-24
CITY LOFT,RACE COURSE ROAD,08,Non-Landed Properties,1,"2,400",30 to 40,300 to 400,Mar-24
VOGX,DORSET ROAD,08,Non-Landed Properties,2,"3,850",80 to 90,800 to 900,Mar-24
SOHO 188,RACE COURSE ROAD,08,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Mar-24
PRISTINE HEIGHTS,MERGUI ROAD,08,Non-Landed Properties,2,"4,000",60 to 70,700 to 800,Mar-24
CITYLIGHTS,JELLICOE ROAD,08,Non-Landed Properties,1,"4,400",60 to 70,700 to 800,Mar-24
28 RC SUITES,RACE COURSE LANE,08,Non-Landed Properties,1,"3,100",30 to 40,400 to 500,Mar-24
KENTISH COURT,OXFORD ROAD,08,Non-Landed Properties,3,"6,000",120 to 130,"1,300 to 1,400",Mar-24
NON-LANDED HOUSING DEVELOPMENT,FLANDERS SQUARE,08,Non-Landed Properties,NA,"4,500",90 to 100,"900 to 1,000",Mar-24
NON-LANDED HOUSING DEVELOPMENT,RANGOON ROAD,08,Non-Landed Properties,NA,"2,800",70 to 80,700 to 800,Mar-24
NON-LANDED HOUSING DEVELOPMENT,KING GEORGE'S AVENUE,08,Non-Landed Properties,NA,"4,000",110 to 120,"1,200 to 1,300",Mar-24
1953,TESSENSOHN ROAD,08,Non-Landed Properties,NA,"6,500",130 to 140,"1,300 to 1,400",Mar-24
KERRISDALE,STURDEE ROAD,08,Non-Landed Properties,4,"6,500",130 to 140,"1,400 to 1,500",Mar-24
PARC SOMME,SOMME ROAD,08,Non-Landed Properties,2,"3,300",50 to 60,500 to 600,Mar-24
CITYSCAPE @FARRER PARK,MERGUI ROAD,08,Non-Landed Properties,3,"4,650",110 to 120,"1,200 to 1,300",Mar-24
LILY TAN MANSION,BRISTOL ROAD,08,Non-Landed Properties,NA,"3,100",80 to 90,"900 to 1,000",Mar-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,2,"4,000",90 to 100,"900 to 1,000",Mar-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,2,"4,350",80 to 90,800 to 900,Mar-24
CITYSCAPE @FARRER PARK,MERGUI ROAD,08,Non-Landed Properties,3,"5,900",120 to 130,"1,300 to 1,400",Mar-24
CITY STUDIOS,RACE COURSE LANE,08,Non-Landed Properties,2,"3,575",60 to 70,600 to 700,Mar-24
FORTE SUITES,MERGUI ROAD,08,Non-Landed Properties,2,"3,550",50 to 60,600 to 700,Mar-24
THE MERLOT,KENG LEE ROAD,08,Non-Landed Properties,1,"3,100",40 to 50,500 to 600,Mar-24
STUDIOS @ MARNE,MARNE ROAD,08,Non-Landed Properties,NA,"4,200",50 to 60,500 to 600,Mar-24
RANGOON 88,RANGOON ROAD,08,Non-Landed Properties,2,"4,500",130 to 140,"1,300 to 1,400",Mar-24
RESIDENCES @ SOMME,PETAIN ROAD,08,Non-Landed Properties,1,"2,950",40 to 50,400 to 500,Mar-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,2,"3,800",70 to 80,800 to 900,Mar-24
THE CITRON RESIDENCES,MARNE ROAD,08,Non-Landed Properties,2,"3,800",60 to 70,600 to 700,Mar-24
FARRER PARK SUITES,OWEN ROAD,08,Non-Landed Properties,1,"3,700",50 to 60,500 to 600,Mar-24
KENTISH LODGE,OXFORD ROAD,08,Non-Landed Properties,2,"4,700",100 to 110,"1,100 to 1,200",Mar-24
KENTISH GREEN,OXFORD ROAD,08,Non-Landed Properties,2,"4,400",100 to 110,"1,000 to 1,100",Mar-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,2,"4,600",70 to 80,800 to 900,Mar-24
CITYSCAPE @FARRER PARK,MERGUI ROAD,08,Non-Landed Properties,2,"4,700",100 to 110,"1,100 to 1,200",Mar-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,2,"4,000",80 to 90,800 to 900,Mar-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,2,"4,500",70 to 80,800 to 900,Mar-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,3,"5,800",110 to 120,"1,200 to 1,300",Mar-24
R66 APARTMENTS,RANGOON ROAD,08,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Mar-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,1,"3,600",50 to 60,500 to 600,Mar-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,2,"4,970",80 to 90,800 to 900,Mar-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,3,"6,200",110 to 120,"1,200 to 1,300",Mar-24
CITY LOFT,RACE COURSE ROAD,08,Non-Landed Properties,1,"3,000",30 to 40,300 to 400,Mar-24
UPTOWN @ FARRER,PERUMAL ROAD,08,Non-Landed Properties,2,"4,100",50 to 60,500 to 600,Mar-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,3,"6,400",110 to 120,"1,200 to 1,300",Mar-24
KERRISDALE,STURDEE ROAD,08,Non-Landed Properties,2,"4,600",90 to 100,"900 to 1,000",Mar-24
CITYLIGHTS,JELLICOE ROAD,08,Non-Landed Properties,2,"4,800",80 to 90,800 to 900,Mar-24
CITIGATE RESIDENCE,RANGOON ROAD,08,Non-Landed Properties,2,"4,200",80 to 90,"900 to 1,000",Mar-24
FORTE SUITES,MERGUI ROAD,08,Non-Landed Properties,2,"3,800",60 to 70,600 to 700,Mar-24
NON-LANDED HOUSING DEVELOPMENT,KING GEORGE'S AVENUE,08,Non-Landed Properties,NA,"4,000",120 to 130,"1,300 to 1,400",Mar-24
NON-LANDED HOUSING DEVELOPMENT,CARLISLE ROAD,08,Non-Landed Properties,NA,"2,010",80 to 90,"900 to 1,000",Mar-24
NON-LANDED HOUSING DEVELOPMENT,STURDEE ROAD,08,Non-Landed Properties,NA,"4,300",170 to 180,"1,800 to 1,900",Mar-24
NON-LANDED HOUSING DEVELOPMENT,BEATTY ROAD,08,Non-Landed Properties,NA,"3,400",110 to 120,"1,200 to 1,300",Mar-24
NON-LANDED HOUSING DEVELOPMENT,RACE COURSE ROAD,08,Non-Landed Properties,NA,"6,300",80 to 90,800 to 900,Mar-24
NON-LANDED HOUSING DEVELOPMENT,FLANDERS SQUARE,08,Non-Landed Properties,NA,"3,500",90 to 100,"1,000 to 1,100",Mar-24
KERRISDALE,STURDEE ROAD,08,Non-Landed Properties,3,"6,350",110 to 120,"1,200 to 1,300",Mar-24
MERA SPRINGS,CARLISLE ROAD,08,Non-Landed Properties,4,"6,600",140 to 150,"1,500 to 1,600",Mar-24
MERA SPRINGS,CARLISLE ROAD,08,Non-Landed Properties,3,"5,700",120 to 130,"1,200 to 1,300",Mar-24
NON-LANDED HOUSING DEVELOPMENT,KELANTAN LANE,08,Non-Landed Properties,NA,"2,450",140 to 150,"1,500 to 1,600",Mar-24
NON-LANDED HOUSING DEVELOPMENT,RACE COURSE ROAD,08,Non-Landed Properties,NA,"2,030",30 to 40,300 to 400,Mar-24
NON-LANDED HOUSING DEVELOPMENT,RACE COURSE ROAD,08,Non-Landed Properties,1,"2,250",30 to 40,300 to 400,Mar-24
NON-LANDED HOUSING DEVELOPMENT,RACE COURSE ROAD,08,Non-Landed Properties,NA,"2,100",20 to 30,200 to 300,Mar-24
NON-LANDED HOUSING DEVELOPMENT,ROBERTS LANE,08,Non-Landed Properties,NA,"3,000",70 to 80,700 to 800,Mar-24
NON-LANDED HOUSING DEVELOPMENT,RACE COURSE ROAD,08,Non-Landed Properties,NA,"3,800",150 to 160,"1,600 to 1,700",Mar-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,2,"4,800",70 to 80,800 to 900,Feb-24
GOODLAND BUILDING,ROBERTS LANE,08,Non-Landed Properties,2,"8,000",70 to 80,800 to 900,Feb-24
GOODLAND BUILDING,ROBERTS LANE,08,Non-Landed Properties,2,"4,000",100 to 110,"1,000 to 1,100",Feb-24
UPTOWN @ FARRER,PERUMAL ROAD,08,Non-Landed Properties,3,"4,800",60 to 70,700 to 800,Feb-24
HONG BUILDING,RANGOON ROAD,08,Non-Landed Properties,NA,"3,800",110 to 120,"1,100 to 1,200",Feb-24
R66 APARTMENTS,RANGOON ROAD,08,Non-Landed Properties,1,"2,900",40 to 50,500 to 600,Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,4,"6,500",140 to 150,"1,500 to 1,600",Feb-24
KERRISDALE,STURDEE ROAD,08,Non-Landed Properties,3,"5,300",110 to 120,"1,200 to 1,300",Feb-24
CAVAN SUITES,CAVAN ROAD,08,Non-Landed Properties,NA,"2,900",40 to 50,400 to 500,Feb-24
SUITES 123,RANGOON ROAD,08,Non-Landed Properties,1,"3,100",50 to 60,500 to 600,Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,2,"4,500",80 to 90,800 to 900,Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,1,"3,600",50 to 60,500 to 600,Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,2,"4,800",80 to 90,800 to 900,Feb-24
NON-LANDED HOUSING DEVELOPMENT,HERTFORD ROAD,08,Non-Landed Properties,NA,"2,800",160 to 170,"1,700 to 1,800",Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,3,"5,800",110 to 120,"1,200 to 1,300",Feb-24
NON-LANDED HOUSING DEVELOPMENT,STARLIGHT ROAD,08,Non-Landed Properties,NA,"3,600",120 to 130,"1,300 to 1,400",Feb-24
CITYSCAPE @FARRER PARK,MERGUI ROAD,08,Non-Landed Properties,2,"3,300",90 to 100,"900 to 1,000",Feb-24
KENG LEE VIEW,KENG LEE ROAD,08,Non-Landed Properties,NA,"4,000",110 to 120,"1,200 to 1,300",Feb-24
THE CITRON RESIDENCES,MARNE ROAD,08,Non-Landed Properties,2,"3,400",60 to 70,600 to 700,Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,1,"3,500",50 to 60,500 to 600,Feb-24
FARRER PARK SUITES,OWEN ROAD,08,Non-Landed Properties,NA,"2,800",30 to 40,300 to 400,Feb-24
STURDEE RESIDENCES,BEATTY ROAD,08,Non-Landed Properties,1,"3,500",30 to 40,400 to 500,Feb-24
NON-LANDED HOUSING DEVELOPMENT,TYRWHITT ROAD,08,Non-Landed Properties,NA,"4,500",100 to 110,"1,000 to 1,100",Feb-24
RESIDENCES @ SOMME,PETAIN ROAD,08,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Feb-24
CITYSCAPE @FARRER PARK,MERGUI ROAD,08,Non-Landed Properties,2,"4,500",100 to 110,"1,000 to 1,100",Feb-24
CITY LOFT,RACE COURSE ROAD,08,Non-Landed Properties,1,"2,700",30 to 40,300 to 400,Feb-24
CITYSCAPE @FARRER PARK,MERGUI ROAD,08,Non-Landed Properties,2,"4,200",100 to 110,"1,000 to 1,100",Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,3,"5,500",110 to 120,"1,200 to 1,300",Feb-24
CITYLIGHTS,JELLICOE ROAD,08,Non-Landed Properties,1,"3,800",50 to 60,500 to 600,Feb-24
SOHO 188,RACE COURSE ROAD,08,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,3,"6,200",110 to 120,"1,200 to 1,300",Feb-24
CITYLIGHTS,JELLICOE ROAD,08,Non-Landed Properties,1,"3,900",60 to 70,600 to 700,Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,3,"5,100",110 to 120,"1,100 to 1,200",Feb-24
CITYLIGHTS,JELLICOE ROAD,08,Non-Landed Properties,2,"5,400",80 to 90,"900 to 1,000",Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,2,"4,200",70 to 80,800 to 900,Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,2,"4,300",70 to 80,800 to 900,Feb-24
KENTISH GREEN,OXFORD ROAD,08,Non-Landed Properties,2,"3,800",110 to 120,"1,200 to 1,300",Feb-24
1953,TESSENSOHN ROAD,08,Non-Landed Properties,1,"3,800",50 to 60,600 to 700,Feb-24
JALAN BESAR PLAZA,KITCHENER ROAD,08,Non-Landed Properties,4,"5,200",140 to 150,"1,500 to 1,600",Feb-24
KENG LEE VIEW,KENG LEE ROAD,08,Non-Landed Properties,NA,"4,000",110 to 120,"1,200 to 1,300",Feb-24
CITYLIGHTS,JELLICOE ROAD,08,Non-Landed Properties,3,"5,900",120 to 130,"1,300 to 1,400",Feb-24
CAVAN SUITES,CAVAN ROAD,08,Non-Landed Properties,NA,"2,600",30 to 40,300 to 400,Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,3,"5,150",110 to 120,"1,100 to 1,200",Feb-24
NON-LANDED HOUSING DEVELOPMENT,HORNE ROAD,08,Non-Landed Properties,NA,"5,200",80 to 90,"900 to 1,000",Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,2,"5,000",70 to 80,800 to 900,Feb-24
FARRER PARK SUITES,OWEN ROAD,08,Non-Landed Properties,NA,"2,800",50 to 60,500 to 600,Feb-24
RANGOON 88,RANGOON ROAD,08,Non-Landed Properties,1,"2,900",40 to 50,400 to 500,Feb-24
THE MERLOT,KENG LEE ROAD,08,Non-Landed Properties,2,"3,500",80 to 90,800 to 900,Feb-24
THE CITRON RESIDENCES,MARNE ROAD,08,Non-Landed Properties,2,"3,800",60 to 70,600 to 700,Feb-24
SPA BUILDING,VERDUN ROAD,08,Non-Landed Properties,4,"3,080",160 to 170,"1,700 to 1,800",Feb-24
URBAN LOFTS,RANGOON ROAD,08,Non-Landed Properties,1,"2,600",30 to 40,400 to 500,Feb-24
MERA SPRINGS,CARLISLE ROAD,08,Non-Landed Properties,2,"4,050",90 to 100,"1,000 to 1,100",Feb-24
URBAN LOFTS,RANGOON ROAD,08,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,4,"6,500",140 to 150,"1,500 to 1,600",Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,2,"4,700",80 to 90,800 to 900,Feb-24
UPTOWN @ FARRER,PERUMAL ROAD,08,Non-Landed Properties,2,"4,250",50 to 60,500 to 600,Feb-24
OXFORD SUITES,OXFORD ROAD,08,Non-Landed Properties,NA,"3,950",80 to 90,800 to 900,Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,4,"6,600",140 to 150,"1,500 to 1,600",Feb-24
CITYSCAPE @FARRER PARK,MERGUI ROAD,08,Non-Landed Properties,2,"4,400",100 to 110,"1,100 to 1,200",Feb-24
KERRISDALE,STURDEE ROAD,08,Non-Landed Properties,3,"6,000",100 to 110,"1,100 to 1,200",Feb-24
LOFT @ RANGOON,RANGOON ROAD,08,Non-Landed Properties,1,"3,100",30 to 40,400 to 500,Feb-24
CITYLIGHTS,JELLICOE ROAD,08,Non-Landed Properties,3,"6,900",130 to 140,"1,400 to 1,500",Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,2,"4,600",80 to 90,800 to 900,Feb-24
RESIDENCES @ SOMME,PETAIN ROAD,08,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,2,"4,800",80 to 90,800 to 900,Feb-24
STUDIOS @ MARNE,MARNE ROAD,08,Non-Landed Properties,NA,"2,700",50 to 60,500 to 600,Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,1,"3,500",50 to 60,500 to 600,Feb-24
SOHO 188,RACE COURSE ROAD,08,Non-Landed Properties,1,"2,900",40 to 50,400 to 500,Feb-24
FORTE SUITES,MERGUI ROAD,08,Non-Landed Properties,1,"2,900",40 to 50,400 to 500,Feb-24
HERTFORD COLLECTION,HERTFORD ROAD,08,Non-Landed Properties,NA,"3,000",50 to 60,500 to 600,Feb-24
28 RC SUITES,RACE COURSE LANE,08,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Feb-24
NON-LANDED HOUSING DEVELOPMENT,BIRCH ROAD,08,Non-Landed Properties,NA,"2,400",60 to 70,600 to 700,Feb-24
CITYSCAPE @FARRER PARK,MERGUI ROAD,08,Non-Landed Properties,2,"4,400",100 to 110,"1,100 to 1,200",Feb-24
NON-LANDED HOUSING DEVELOPMENT,RANGOON ROAD,08,Non-Landed Properties,NA,"3,000",60 to 70,600 to 700,Feb-24
TYRWHITT 139,TYRWHITT ROAD,08,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,Feb-24
OXFORD SUITES,OXFORD ROAD,08,Non-Landed Properties,2,"3,300",90 to 100,"1,000 to 1,100",Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,3,"5,500",110 to 120,"1,200 to 1,300",Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,1,"3,900",50 to 60,500 to 600,Feb-24
NON-LANDED HOUSING DEVELOPMENT,RACE COURSE ROAD,08,Non-Landed Properties,NA,"3,000",70 to 80,800 to 900,Feb-24
TYRWHITT 139,TYRWHITT ROAD,08,Non-Landed Properties,1,"3,000",70 to 80,700 to 800,Feb-24
28 RC SUITES,RACE COURSE LANE,08,Non-Landed Properties,1,"2,900",30 to 40,400 to 500,Feb-24
KERRISDALE,STURDEE ROAD,08,Non-Landed Properties,3,"5,300",110 to 120,"1,200 to 1,300",Feb-24
FORTE SUITES,MERGUI ROAD,08,Non-Landed Properties,2,"3,600",50 to 60,600 to 700,Feb-24
SOHO 188,RACE COURSE ROAD,08,Non-Landed Properties,1,"3,200",30 to 40,300 to 400,Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,3,"6,000",110 to 120,"1,100 to 1,200",Feb-24
KENTISH GREEN,OXFORD ROAD,08,Non-Landed Properties,2,"4,100",100 to 110,"1,000 to 1,100",Feb-24
CITYSCAPE @FARRER PARK,MERGUI ROAD,08,Non-Landed Properties,2,"4,500",100 to 110,"1,000 to 1,100",Feb-24
OXFORD SUITES,OXFORD ROAD,08,Non-Landed Properties,NA,"4,000",80 to 90,800 to 900,Feb-24
MERA SPRINGS,CARLISLE ROAD,08,Non-Landed Properties,3,"5,600",120 to 130,"1,200 to 1,300",Feb-24
STURDEE RESIDENCES,BEATTY ROAD,08,Non-Landed Properties,1,"3,400",30 to 40,400 to 500,Feb-24
CAMBRIDGE VILLAGE,CAMBRIDGE ROAD,08,Non-Landed Properties,4,"4,200",140 to 150,"1,600 to 1,700",Feb-24
MERA SPRINGS,CARLISLE ROAD,08,Non-Landed Properties,2,"4,600",100 to 110,"1,100 to 1,200",Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,1,"3,500",50 to 60,500 to 600,Feb-24
STURDEE RESIDENCES,BEATTY ROAD,08,Non-Landed Properties,1,"3,000",30 to 40,400 to 500,Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,4,"7,400",140 to 150,"1,500 to 1,600",Feb-24
SUITES 123,RANGOON ROAD,08,Non-Landed Properties,1,"3,150",40 to 50,400 to 500,Feb-24
KENTISH LODGE,OXFORD ROAD,08,Non-Landed Properties,2,"3,800",90 to 100,"1,000 to 1,100",Feb-24
CITY LOFT,RACE COURSE ROAD,08,Non-Landed Properties,1,"2,700",30 to 40,300 to 400,Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,1,"3,400",50 to 60,500 to 600,Feb-24
PARC SOMME,SOMME ROAD,08,Non-Landed Properties,1,"3,300",40 to 50,400 to 500,Feb-24
SOHO 188,RACE COURSE ROAD,08,Non-Landed Properties,1,"3,000",40 to 50,400 to 500,Feb-24
NON-LANDED HOUSING DEVELOPMENT,TESSENSOHN ROAD,08,Non-Landed Properties,NA,"3,800",110 to 120,"1,100 to 1,200",Feb-24
NON-LANDED HOUSING DEVELOPMENT,SING AVENUE,08,Non-Landed Properties,NA,"5,000",110 to 120,"1,200 to 1,300",Feb-24
NON-LANDED HOUSING DEVELOPMENT,SING AVENUE,08,Non-Landed Properties,NA,"5,000",100 to 110,"1,000 to 1,100",Feb-24
NON-LANDED HOUSING DEVELOPMENT,HAMILTON ROAD,08,Non-Landed Properties,NA,"2,900",80 to 90,"900 to 1,000",Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,1,"3,900",50 to 60,500 to 600,Feb-24
CITYLIGHTS,JELLICOE ROAD,08,Non-Landed Properties,1,"3,800",50 to 60,500 to 600,Feb-24
STURDEE RESIDENCES,BEATTY ROAD,08,Non-Landed Properties,1,"3,500",30 to 40,400 to 500,Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,2,"4,600",80 to 90,800 to 900,Feb-24
UPTOWN @ FARRER,PERUMAL ROAD,08,Non-Landed Properties,2,"3,900",50 to 60,500 to 600,Feb-24
R66 APARTMENTS,RANGOON ROAD,08,Non-Landed Properties,1,"5,000",90 to 100,"900 to 1,000",Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,3,"5,850",110 to 120,"1,200 to 1,300",Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,3,"5,800",110 to 120,"1,200 to 1,300",Feb-24
LOFT @ RANGOON,RANGOON ROAD,08,Non-Landed Properties,1,"3,100",40 to 50,400 to 500,Feb-24
KENG LEE COURT,KENG LEE ROAD,08,Non-Landed Properties,3,"4,000",90 to 100,"1,000 to 1,100",Feb-24
KERRISDALE,STURDEE ROAD,08,Non-Landed Properties,2,"4,700",90 to 100,"900 to 1,000",Feb-24
HOA NAM BUILDING,FOCH ROAD,08,Non-Landed Properties,2,"3,500",70 to 80,800 to 900,Feb-24
KERRISDALE,STURDEE ROAD,08,Non-Landed Properties,3,"5,500",110 to 120,"1,200 to 1,300",Feb-24
SOHO 188,RACE COURSE ROAD,08,Non-Landed Properties,1,"3,300",60 to 70,600 to 700,Feb-24
STURDEE RESIDENCES,BEATTY ROAD,08,Non-Landed Properties,1,"3,350",30 to 40,400 to 500,Feb-24
RITZ @ FARRER,RACE COURSE ROAD,08,Non-Landed Properties,1,"2,900",50 to 60,500 to 600,Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,2,"4,200",80 to 90,800 to 900,Feb-24
NON-LANDED HOUSING DEVELOPMENT,RANGOON ROAD,08,Non-Landed Properties,NA,"3,800",110 to 120,"1,200 to 1,300",Feb-24
NON-LANDED HOUSING DEVELOPMENT,CAMBRIDGE ROAD,08,Non-Landed Properties,NA,"3,900",140 to 150,"1,500 to 1,600",Feb-24
NON-LANDED HOUSING DEVELOPMENT,BEATTY ROAD,08,Non-Landed Properties,NA,"4,700",110 to 120,"1,200 to 1,300",Feb-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,2,"4,600",80 to 90,800 to 900,Feb-24
DORSET MANSIONS,DORSET ROAD,08,Non-Landed Properties,NA,"3,400",80 to 90,"900 to 1,000",Feb-24
CLYDES RESIDENCE,MERGUI ROAD,08,Non-Landed Properties,1,"2,900",50 to 60,500 to 600,Feb-24
KENTISH LODGE,OXFORD ROAD,08,Non-Landed Properties,2,"4,000",90 to 100,"1,000 to 1,100",Feb-24
LOFT @ RANGOON,RANGOON ROAD,08,Non-Landed Properties,1,"2,800",40 to 50,400 to 500,Feb-24
RANGOON 88,RANGOON ROAD,08,Non-Landed Properties,2,"4,600",120 to 130,"1,300 to 1,400",Feb-24
STURDEE RESIDENCES,BEATTY ROAD,08,Non-Landed Properties,2,"4,500",60 to 70,600 to 700,Feb-24
MAPLE LEAF ELITE 1,RANGOON ROAD,08,Non-Landed Properties,NA,"3,900",70 to 80,700 to 800,Jan-24
STURDEE RESIDENCES,BEATTY ROAD,08,Non-Landed Properties,3,"5,200",80 to 90,"900 to 1,000",Jan-24
NON-LANDED HOUSING DEVELOPMENT,HAMILTON ROAD,08,Non-Landed Properties,NA,"4,300",80 to 90,"900 to 1,000",Jan-24
KERRISDALE,STURDEE ROAD,08,Non-Landed Properties,3,"5,800",110 to 120,"1,200 to 1,300",Jan-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,1,"3,800",50 to 60,500 to 600,Jan-24
UPTOWN @ FARRER,PERUMAL ROAD,08,Non-Landed Properties,4,"5,000",90 to 100,"1,000 to 1,100",Jan-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,1,"3,300",50 to 60,500 to 600,Jan-24
CITYLIGHTS,JELLICOE ROAD,08,Non-Landed Properties,2,"5,000",80 to 90,800 to 900,Jan-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,1,"3,200",50 to 60,500 to 600,Jan-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,2,"4,400",70 to 80,800 to 900,Jan-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,1,"3,600",50 to 60,500 to 600,Jan-24
CLYDES RESIDENCE,MERGUI ROAD,08,Non-Landed Properties,2,"4,300",160 to 170,"1,700 to 1,800",Jan-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,3,"4,700",110 to 120,"1,200 to 1,300",Jan-24
THE URBANITE,HERTFORD ROAD,08,Non-Landed Properties,2,"3,400",50 to 60,600 to 700,Jan-24
TYRWHITT 139,TYRWHITT ROAD,08,Non-Landed Properties,1,"3,700",60 to 70,700 to 800,Jan-24
NON-LANDED HOUSING DEVELOPMENT,SERANGOON ROAD,08,Non-Landed Properties,NA,"4,000",60 to 70,700 to 800,Jan-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,4,"6,188",140 to 150,"1,500 to 1,600",Jan-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,1,"3,400",50 to 60,500 to 600,Jan-24
CITY SQUARE RESIDENCES,KITCHENER LINK,08,Non-Landed Properties,3,"7,100",110 to 120,"1,200 to 1,300",Jan-24
URBAN LOFTS,RANGOON ROAD,08,Non-Landed Properties,1,"2,500",30 to 40,400 to 500,Jan-24
JOOL SUITES,SING JOO WALK,08,Non-Landed Properties,1,"3,000",30 to 40,400 to 500,Jan-24
CLYDES RESIDENCE,MERGUI ROAD,08,Non-Landed Properties,2,"3,600",90 to 100,"1,000 to 1,100",Jan-24
